id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31
16372,6,3,80,188,37,70,11,34,20,27,12,22,24,3,12,13,4,9,4,5,1
16373,6,2,90,190,57,78,7,34,30,24,21,22,14,3,13,9,3,5,7,9,1
16374,6,2,79,179,44,74,8,34,20,25,13,21,8,4,0,14,5,10,6,3,0
16375,6,3,81,189,53,74,7,30,19,28,11,16,8,4,10,12,6,11,3,1,0
16376,6,2,59,156,26,64,8,32,18,27,10,10,10,3,11,6,8,7,3,3,0
16377,6,3,48,119,20,49,5,22,15,15,13,8,7,3,6,8,1,5,1,2,2
16378,6,1,29,88,15,40,5,9,10,11,6,4,6,1,6,7,1,6,0,0,1
16379,6,2,33,76,18,28,3,10,10,14,4,10,5,2,2,5,0,5,3,0,0
16380,6,2,76,192,46,76,9,38,27,36,16,19,10,6,8,9,3,7,4,3,0
16381,6,3,67,148,40,59,8,30,20,18,13,12,10,3,6,5,2,5,5,1,1
16382,6,3,95,225,40,90,13,27,25,28,15,16,14,4,9,20,3,11,3,0,3
16383,6,2,35,108,11,48,5,17,10,9,6,4,6,4,8,5,3,8,2,1,1
16384,6,1,17,37,12,15,2,8,3,4,4,2,4,0,1,4,1,3,0,0,0
16385,6,3,108,247,57,94,12,32,38,35,14,20,14,6,9,21,6,9,5,5,4
16386,6,2,50,120,26,44,5,15,18,17,7,10,9,4,4,8,1,5,1,2,5
16387,6,3,68,173,41,82,9,27,21,26,13,15,12,3,6,14,1,9,1,3,1
16388,6,3,88,213,46,87,7,35,34,29,18,20,9,6,7,12,7,5,2,3,4
16389,6,2,51,130,29,56,6,21,17,20,9,7,7,3,6,6,3,7,0,0,2
16390,6,4,147,339,87,137,15,60,39,51,36,40,20,7,19,27,6,14,3,11,3
16391,6,4,108,249,67,112,10,40,26,36,17,25,15,7,14,24,9,14,5,5,2
16392,6,2,66,150,40,61,8,32,15,27,12,17,10,1,8,13,2,9,1,4,0
16393,6,4,81,232,38,85,9,31,36,31,18,13,10,7,9,11,7,16,0,1,1
16394,6,2,34,77,20,30,4,11,12,12,3,7,5,2,2,6,1,3,0,0,6
16395,6,3,71,168,38,66,4,17,18,23,16,12,5,4,7,17,5,9,3,2,4
16396,6,2,43,90,24,35,6,8,13,12,11,10,7,1,3,12,2,3,0,0,0
16397,6,4,61,137,37,57,7,18,13,19,13,14,10,4,8,14,2,8,1,3,3
16398,6,4,66,146,33,64,6,13,15,21,9,12,10,3,16,11,2,2,4,0,1
16399,6,3,76,184,46,65,7,27,27,24,11,14,11,4,6,13,2,12,4,1,0
16400,6,3,65,139,34,56,8,22,14,19,14,12,15,0,6,10,2,6,1,1,1
16401,6,2,31,90,17,27,4,15,14,11,8,6,5,2,3,8,1,3,1,0,1
16402,6,2,101,206,55,88,10,24,22,24,11,17,28,3,5,14,7,12,5,4,0
16403,6,3,72,151,48,70,8,23,16,19,8,18,10,3,8,13,4,8,3,5,0
16404,6,3,73,189,34,82,6,23,29,32,13,13,7,6,11,10,5,2,11,1,1
16405,6,4,93,222,57,92,11,28,29,31,19,25,13,5,10,20,4,13,8,2,2
16406,6,4,96,207,52,79,8,31,28,26,18,26,9,6,6,13,1,11,8,4,1
16407,6,3,63,164,33,60,5,22,23,28,14,11,6,4,8,11,4,6,0,1,0
16408,6,3,69,172,36,66,9,22,17,28,10,20,10,4,11,10,6,9,11,3,0
16409,6,2,48,102,24,51,4,14,14,14,7,7,5,3,3,9,3,4,3,1,0
16410,6,3,105,257,62,100,9,45,33,42,18,20,10,8,9,22,3,15,4,4,0
16411,6,4,86,192,57,78,7,25,25,32,15,27,7,7,8,15,6,7,5,5,2
16412,6,2,61,147,34,58,6,18,16,21,6,9,7,3,3,15,6,11,3,4,2
16413,6,2,72,173,42,68,8,22,12,21,11,18,14,3,7,9,3,13,8,6,1
16414,6,4,124,255,65,102,13,34,38,34,25,34,15,7,14,18,4,12,8,7,1
16415,6,4,110,234,61,109,10,27,33,30,17,25,11,8,11,21,4,6,3,3,1
16416,6,4,93,203,47,89,7,27,32,24,15,17,9,4,9,15,5,7,4,1,3
16417,6,3,60,145,31,52,7,20,18,20,6,14,9,4,7,9,2,9,0,2,5
16418,6,2,50,124,24,44,6,27,10,23,8,11,13,0,5,5,4,3,3,1,8
16419,6,4,68,150,39,61,6,20,21,20,13,11,8,5,8,13,2,9,1,1,2
16420,6,3,50,109,25,54,4,14,14,16,5,6,13,2,4,10,1,4,2,1,0
16421,6,3,60,161,27,63,8,21,18,19,13,15,9,4,10,10,2,9,3,3,1
16422,6,3,81,151,41,66,7,15,18,18,16,17,8,5,6,14,0,8,0,1,3
16423,6,1,25,67,9,27,3,10,7,10,2,4,4,2,4,6,5,2,0,0,0
16424,6,3,87,193,52,78,13,35,27,34,12,18,16,2,5,18,2,6,4,4,2
16425,6,3,73,171,39,73,6,31,25,25,11,17,8,4,5,12,3,9,8,3,1
16426,6,3,83,212,50,91,8,24,23,26,19,17,9,6,17,10,13,8,3,4,0
16427,6,3,72,176,39,84,9,35,29,28,11,15,10,4,10,5,4,1,4,3,2
16428,6,1,33,94,19,28,5,12,14,13,5,6,8,2,1,5,2,4,1,0,1
16429,6,3,70,151,36,63,8,21,21,23,12,17,9,4,9,12,2,7,2,0,5
16430,6,4,79,176,39,70,7,29,25,32,13,10,9,4,6,14,5,7,0,0,2
16431,6,2,27,68,15,26,3,6,7,12,3,10,5,2,1,7,1,6,2,3,0
16432,6,1,16,51,9,22,4,4,1,8,5,3,5,0,3,4,0,6,0,0,0
16433,6,3,59,153,37,57,5,31,16,21,14,13,5,3,6,13,3,8,7,0,0
16434,6,2,31,99,17,28,5,15,9,13,6,6,9,1,3,8,2,7,3,1,0
16435,6,2,39,80,21,35,5,10,8,10,4,10,6,1,2,8,4,4,1,2,3
16436,6,2,89,210,45,79,8,38,33,31,12,17,10,7,9,15,3,10,4,2,2
16437,6,4,77,186,47,72,7,26,21,26,11,20,8,6,7,11,3,15,8,4,1
16438,6,2,52,130,33,55,6,19,12,18,4,14,7,4,1,10,4,10,4,6,2
16439,6,2,23,47,11,23,3,11,8,6,2,4,4,1,1,4,1,3,0,0,0
16440,6,3,44,104,21,35,6,22,14,15,7,4,8,2,4,3,0,2,2,2,2
16441,6,2,30,70,15,29,2,12,8,10,4,5,3,2,4,4,2,3,0,0,0
16442,6,2,35,86,21,38,4,8,8,11,8,7,5,2,5,10,0,7,4,0,0
16443,6,3,104,232,51,98,9,47,24,36,10,21,10,7,13,13,6,12,8,5,3
16444,6,3,72,159,41,63,9,28,17,25,6,13,13,2,11,14,1,9,2,2,0
16445,6,3,93,235,56,107,12,46,29,37,22,20,14,5,14,10,2,7,5,2,2
16446,6,3,69,194,42,81,9,34,31,33,12,12,11,4,8,14,2,9,4,1,1
16447,6,4,73,150,43,60,7,16,20,24,17,14,11,2,7,13,1,7,3,3,1
16448,6,4,107,219,67,95,8,41,28,33,20,22,15,5,6,19,5,5,5,4,1
16449,6,2,29,66,16,25,3,6,5,8,6,3,4,1,2,6,1,3,1,2,1
16450,6,1,46,110,23,45,3,14,18,18,4,12,6,3,5,10,5,3,1,0,0
16451,6,3,43,96,24,34,5,16,11,16,6,9,8,2,2,6,2,6,1,1,2
16452,6,2,47,124,28,56,6,20,12,21,5,7,10,2,5,12,4,5,5,2,2
16453,6,2,66,151,32,57,6,23,19,18,11,9,9,5,7,12,5,3,3,2,1
16454,6,4,111,250,58,104,11,40,26,42,19,24,13,9,8,22,9,11,6,5,2
16455,6,3,63,139,32,53,5,22,20,16,7,8,8,4,5,8,2,6,3,1,0
16456,6,2,51,103,26,44,6,20,14,18,8,13,9,1,3,7,1,2,1,1,0
16457,6,4,92,205,57,83,11,31,25,30,23,27,16,4,9,13,1,9,2,4,1
16458,6,2,51,122,30,38,5,13,17,16,4,16,7,3,5,10,6,8,3,2,0
16459,6,3,79,184,54,69,8,34,29,31,8,23,10,6,6,17,5,10,4,6,0
16460,6,3,79,169,40,76,5,34,16,26,8,21,7,3,8,12,4,11,4,4,3
16461,6,3,116,297,63,128,14,44,33,41,20,23,20,6,16,21,8,15,9,4,3
16462,6,3,54,137,32,57,4,22,19,19,9,15,5,3,6,7,1,4,2,1,3
16463,6,3,65,147,34,72,8,18,15,12,15,14,11,2,8,10,4,10,5,6,2
16464,6,2,67,169,37,67,5,31,19,24,9,15,8,4,4,6,2,9,5,3,0
16465,6,3,96,218,45,93,11,22,25,33,16,19,16,7,9,16,2,16,9,3,4
16466,6,3,33,93,18,38,5,13,10,19,4,3,6,2,4,8,1,7,0,1,2
16467,6,2,54,111,28,47,6,14,10,12,9,13,8,1,11,7,2,6,1,4,1
16468,6,1,21,61,9,26,3,7,7,7,2,2,5,2,2,5,2,2,1,0,0
16469,6,3,70,160,34,66,8,29,19,29,8,11,11,6,7,11,1,6,3,3,3
16470,6,4,84,200,49,83,9,27,27,28,17,17,15,6,8,15,2,8,5,0,2
16471,6,3,78,165,37,66,7,30,22,25,10,19,16,4,5,9,2,11,5,2,2
16472,6,0,37,117,14,47,2,15,13,19,9,7,3,2,2,10,4,5,1,3,2
16473,6,3,73,161,45,69,7,21,19,18,14,17,10,5,10,11,4,6,0,3,1
16474,6,1,37,70,17,35,2,11,9,6,8,4,5,2,5,8,3,1,2,1,2
16475,6,3,73,170,35,83,7,20,19,27,8,9,9,4,12,12,8,4,8,1,3
16476,6,2,78,182,33,77,8,27,21,30,10,12,10,6,6,11,4,8,5,3,3
16477,6,3,77,174,38,72,9,21,21,21,12,12,13,2,7,13,2,9,5,0,1
16478,6,3,75,170,39,70,8,26,25,25,11,15,10,5,10,11,2,6,3,1,0
16479,6,3,49,103,26,43,5,12,12,13,11,11,6,3,4,8,4,5,4,2,0
16480,6,1,74,168,42,80,7,32,14,25,13,14,10,5,6,13,0,11,0,5,1
16481,6,2,46,93,24,34,4,14,13,13,5,15,6,2,4,10,2,4,3,4,0
16482,6,3,57,133,34,53,7,29,13,19,8,14,10,2,5,7,5,8,4,3,3
16483,6,4,89,189,49,75,7,26,22,26,16,19,9,5,9,15,4,9,5,4,1
16484,6,3,83,173,43,79,7,26,18,23,16,13,9,6,14,14,6,7,1,0,2
16485,6,2,65,138,33,71,8,21,10,19,15,12,9,2,7,11,3,4,2,2,3
16486,6,2,48,128,20,45,7,14,14,20,8,7,10,2,7,3,1,11,0,1,1
16487,6,3,56,154,34,67,6,32,17,23,14,5,9,4,8,10,4,6,2,1,1
16488,6,4,123,264,75,111,10,37,34,40,24,30,11,9,9,21,9,10,6,4,2
16489,6,3,60,147,31,53,7,31,12,27,11,13,10,3,5,9,2,11,3,1,0
16490,6,4,63,141,27,59,3,23,15,25,12,7,7,3,4,9,2,7,5,1,0
16491,6,3,73,190,45,79,10,28,26,31,16,15,11,6,4,17,5,8,4,4,1
16492,6,3,77,170,40,69,3,28,21,27,11,13,4,3,8,14,7,10,5,3,1
16493,6,3,58,140,25,58,8,19,16,21,11,9,12,2,5,5,1,5,5,1,2
16494,6,3,68,157,31,64,9,25,23,24,10,13,11,3,7,9,5,0,11,2,1
16495,6,4,93,224,48,93,8,30,32,33,15,18,9,6,10,18,6,11,2,2,1
16496,6,3,143,321,73,132,10,46,49,39,24,25,16,9,19,30,11,11,5,3,1
16497,6,2,48,151,29,55,7,21,19,18,9,11,11,3,8,6,3,5,6,1,0
16498,6,2,23,50,13,19,3,12,8,6,3,3,3,1,3,2,1,1,0,0,1
16499,6,4,87,201,48,91,11,35,24,32,21,21,13,6,6,17,2,14,4,4,0
16500,6,3,71,162,35,72,5,26,24,18,16,12,9,3,6,9,2,5,8,0,2
16501,6,4,91,213,52,97,10,32,27,37,19,24,11,8,7,24,1,10,3,3,0
16502,6,1,54,133,26,51,3,17,17,20,4,11,4,3,4,11,4,10,4,1,0
16503,6,4,201,454,120,173,19,67,60,69,24,45,20,15,20,28,8,21,12,13,1
16504,6,2,42,85,18,42,5,19,10,14,7,6,7,1,2,5,4,2,0,1,1
16505,6,4,100,212,45,80,9,28,26,33,18,15,11,6,8,19,4,5,6,1,2
16506,6,3,78,175,30,82,8,31,24,31,11,5,13,6,6,14,1,8,6,3,3
16507,6,3,77,164,41,73,9,27,11,28,9,19,13,4,3,12,1,13,5,1,0
16508,6,3,87,219,43,94,7,24,30,26,25,15,10,4,9,12,6,5,7,4,3
16509,6,3,58,111,32,51,6,10,8,14,11,13,9,1,10,15,0,5,0,1,1
16510,6,2,49,106,26,54,5,26,14,18,4,11,8,2,2,7,3,3,1,1,1
16511,6,2,33,87,17,34,2,16,12,13,4,10,2,2,1,5,3,7,3,3,0
16512,6,2,28,85,15,34,4,16,6,13,2,8,5,3,2,6,2,9,3,1,3
16513,6,3,72,151,45,58,5,29,14,27,9,16,11,4,5,12,2,9,4,2,2
16514,6,4,93,200,48,83,10,35,29,33,16,19,11,6,6,9,6,6,10,2,1
16515,6,3,62,136,33,62,7,26,15,21,8,11,11,2,6,13,4,6,0,0,0
16516,6,2,30,71,18,24,3,9,10,14,5,6,4,2,4,9,1,0,3,0,0
16517,6,0,8,33,2,11,1,5,6,4,1,2,5,0,2,4,1,0,1,1,0
16518,6,1,69,153,41,54,5,27,20,23,4,16,8,5,5,13,4,7,3,2,4
16519,6,3,94,242,55,94,10,46,38,41,14,16,11,6,8,16,3,7,7,4,5
16520,6,0,14,43,11,17,2,9,5,8,0,1,3,1,4,1,0,2,1,0,0
16521,6,0,4,8,2,3,0,1,0,1,1,1,2,0,0,1,0,0,0,1,0
16522,6,3,79,191,45,81,10,30,25,30,11,17,10,7,9,14,4,11,5,3,1
16523,6,3,85,202,37,91,9,30,25,27,17,12,10,7,5,14,5,10,1,1,2
16524,6,3,80,199,44,85,10,28,26,30,13,18,12,5,13,14,4,5,2,1,1
16525,6,3,67,145,37,58,8,18,14,27,9,16,9,5,3,14,1,5,2,2,1
16526,6,3,72,178,34,78,7,27,16,23,12,11,10,4,10,7,2,12,3,3,4
16527,6,4,74,169,43,61,9,24,21,25,14,16,11,3,13,12,4,6,4,6,0
16528,6,1,15,38,8,13,1,10,5,11,0,1,2,1,2,3,1,0,0,0,0
16529,6,4,100,204,45,84,10,27,25,30,11,21,13,3,8,21,1,11,5,4,1
16530,6,4,95,193,46,76,8,19,22,24,24,19,15,4,8,21,7,5,3,3,4
16531,6,2,48,140,31,54,4,18,20,29,6,9,5,4,2,10,3,8,1,1,0
16532,6,4,98,213,47,94,10,25,27,27,15,19,18,5,7,24,8,11,7,4,0
16533,6,3,76,185,43,85,8,38,28,33,11,15,10,6,2,11,3,4,3,6,0
16534,6,0,26,93,12,43,5,5,10,11,10,4,8,0,3,5,2,3,4,0,0
16535,6,2,75,171,44,77,10,33,19,34,8,16,11,4,5,13,3,10,8,2,0
16536,6,4,82,177,50,73,8,25,22,22,16,21,14,4,9,13,3,6,4,5,2
16537,6,2,63,134,38,49,3,29,11,19,10,17,3,3,5,6,2,10,3,4,1
16538,6,3,72,151,37,69,7,16,25,18,17,15,8,6,6,16,1,4,3,1,1
16539,6,1,38,112,20,48,5,15,16,14,5,7,8,3,4,8,3,4,1,1,0
16540,6,3,61,116,34,45,7,19,16,20,7,16,9,1,6,12,0,2,3,5,0
16541,6,3,58,132,36,55,7,10,15,18,7,13,8,4,8,18,1,7,1,2,1
16542,6,3,65,151,35,71,8,32,21,24,9,10,10,3,5,9,5,5,6,4,0
16543,6,1,27,66,14,35,4,6,6,9,4,5,6,0,3,5,1,1,3,0,1
16544,6,3,78,188,38,76,9,27,27,30,11,11,12,4,9,6,4,7,6,2,0
16545,6,3,60,145,35,54,5,22,18,24,8,12,8,5,10,6,3,5,2,0,3
16546,6,3,86,168,48,77,8,24,23,24,14,19,12,4,8,23,2,5,2,1,0
16547,6,3,82,165,42,74,9,21,22,24,14,18,10,6,11,11,2,4,7,3,3
16548,6,2,46,114,25,46,5,16,12,18,9,14,8,2,4,9,0,5,1,0,1
16549,6,1,59,148,37,55,5,25,22,23,10,19,7,2,3,13,6,9,2,3,1
16550,6,2,68,171,41,67,7,25,24,24,9,11,11,5,6,11,2,6,2,0,2
16551,6,4,93,224,39,88,10,32,26,31,15,15,13,5,15,14,4,11,8,3,2
16552,6,2,81,181,46,72,7,32,26,35,5,14,8,3,4,9,3,5,1,4,9
16553,6,1,39,76,18,35,4,5,10,10,3,8,6,1,3,10,0,5,2,0,1
16554,6,3,70,153,34,61,6,23,17,24,10,11,7,4,5,15,1,10,1,1,0
16555,6,4,100,208,57,83,9,25,30,28,19,22,10,4,12,19,4,8,4,2,2
16556,6,0,9,25,3,6,1,1,4,3,2,0,3,0,1,0,1,1,1,0,1
16557,6,3,97,208,50,89,10,37,24,30,15,23,13,5,12,14,5,8,4,7,1
16558,6,4,76,169,44,65,7,18,21,25,12,19,21,5,11,16,4,7,7,2,0
16559,6,1,26,66,11,29,2,10,10,12,2,5,3,1,3,6,1,3,1,0,0
16560,6,4,93,200,44,82,11,33,22,26,22,10,13,5,9,10,7,7,2,2,3
16561,6,3,75,166,45,71,7,22,18,23,16,17,10,6,11,14,3,8,3,1,2
16562,6,4,98,205,54,82,10,27,29,31,16,15,17,5,12,18,1,7,2,1,2
16563,6,3,100,244,55,100,6,36,30,30,24,13,7,5,15,14,8,11,8,3,0
16564,6,4,81,190,49,79,7,34,27,34,12,19,8,6,10,10,3,6,4,4,0
16565,6,3,70,158,41,51,7,26,19,30,13,13,9,5,5,7,3,10,1,2,0
16566,6,4,124,291,62,120,12,56,33,41,17,23,15,7,7,20,10,19,11,4,0
16567,6,2,67,173,48,77,8,32,20,22,8,19,10,6,10,14,8,9,2,5,2
16568,6,4,93,190,54,79,8,30,19,29,13,23,16,5,11,18,3,10,6,1,1
16569,6,3,62,127,33,53,6,15,16,18,10,14,10,2,5,11,0,4,2,1,1
16570,6,2,76,177,43,62,8,29,18,29,17,18,12,5,7,10,3,9,7,7,1
16571,6,2,42,103,18,44,5,20,14,20,7,9,7,1,6,5,1,4,2,1,0
16572,6,1,11,18,5,9,1,5,1,2,2,2,2,0,0,1,0,1,0,0,1
16573,6,3,69,154,38,63,7,19,18,19,12,12,10,3,12,12,0,6,7,0,5
16574,6,3,67,134,34,55,6,20,15,22,10,9,11,2,7,12,0,5,2,1,0
16575,6,3,77,189,41,76,12,27,20,28,15,11,13,3,6,17,3,12,7,2,0
16576,6,4,91,226,59,76,11,35,28,38,14,27,18,5,12,17,3,9,6,4,5
16577,6,4,90,222,57,91,10,30,27,34,16,19,13,5,13,14,1,6,7,2,1
16578,6,2,48,117,21,54,6,26,21,19,5,9,8,3,5,6,1,2,4,1,1
16579,6,3,79,178,42,71,8,23,22,21,18,17,9,6,12,8,4,11,3,2,4
16580,6,2,39,88,24,36,4,9,15,14,5,2,5,2,4,8,1,2,1,0,0
16581,6,4,91,219,60,85,10,29,19,29,19,23,19,1,16,18,4,10,4,2,2
16582,6,3,93,201,52,88,9,36,27,29,18,25,14,5,10,15,2,10,7,1,2
16583,6,3,72,171,41,68,7,23,24,19,19,19,10,5,12,13,1,8,2,2,1
16584,6,3,59,157,35,70,6,25,20,24,16,14,15,4,6,15,1,7,0,1,1
16585,6,3,55,125,26,51,7,15,16,13,15,13,10,3,11,9,1,4,3,2,3
16586,6,4,100,201,59,73,8,32,22,30,17,24,9,4,11,14,6,10,4,4,4
16587,6,4,115,250,66,100,12,41,35,36,15,30,17,6,13,21,11,8,5,8,6
16588,6,4,107,237,57,96,12,33,33,31,16,21,14,7,11,17,3,13,4,4,2
16589,6,1,27,75,9,33,4,13,7,12,6,2,5,3,4,5,1,6,0,0,0
16590,6,4,69,161,43,73,6,28,19,26,10,18,8,6,10,17,3,11,2,4,1
16591,6,2,51,108,22,46,6,20,10,14,12,9,7,2,4,3,2,2,6,0,1
16592,6,3,84,176,44,86,9,27,17,28,10,13,12,4,8,11,2,8,4,2,1
16593,6,2,27,75,10,37,3,7,12,12,3,4,6,1,6,7,2,1,1,1,1
16594,6,0,18,48,12,16,1,7,5,9,3,5,4,1,2,2,3,2,1,0,0
16595,6,4,129,278,74,109,14,43,36,42,26,41,17,6,16,20,7,11,6,5,8
16596,6,3,47,114,24,51,6,19,13,17,9,5,9,2,11,7,1,2,3,1,1
16597,6,4,83,189,46,82,9,27,17,32,18,20,13,5,11,16,4,4,6,7,3
16598,6,4,106,237,52,93,10,43,24,39,21,21,19,8,12,9,4,13,9,4,1
16599,6,3,61,140,36,56,7,25,15,28,8,16,8,3,6,7,2,8,4,4,0
16600,6,1,33,82,19,40,5,12,8,15,3,6,6,1,4,8,0,5,4,1,0
16601,6,2,43,98,22,40,4,16,14,16,8,11,6,3,1,8,0,5,3,3,1
16602,6,4,88,208,47,86,9,32,21,33,18,20,20,4,14,13,3,11,6,3,4
16603,6,2,51,103,27,40,4,14,12,15,7,14,6,3,3,7,2,7,5,5,0
16604,6,4,65,177,28,79,6,18,28,20,19,6,7,4,12,11,3,4,6,0,1
16605,6,4,96,200,54,79,7,30,25,26,20,18,10,4,15,19,3,9,5,3,1
16606,6,1,40,92,19,39,4,11,10,17,8,4,8,2,1,10,2,3,2,1,0
16607,6,3,74,173,36,72,7,30,26,29,12,16,10,3,3,9,2,9,6,5,0
16608,6,3,70,167,34,69,6,28,28,23,11,10,6,5,5,7,3,3,6,0,1
16609,6,1,12,24,3,11,1,2,2,5,2,1,3,0,0,3,0,1,0,0,1
16610,6,3,55,118,32,56,5,18,13,14,12,6,11,0,6,10,2,1,3,1,1
16611,6,3,80,156,44,63,8,19,16,22,12,21,10,4,14,8,2,5,5,4,4
16612,6,3,82,178,39,70,9,28,24,29,10,17,15,4,9,11,3,12,4,4,3
16613,6,3,91,221,55,106,7,31,31,28,19,19,10,7,12,17,4,8,9,4,0
16614,6,1,66,160,36,68,6,36,15,27,10,15,7,4,4,7,5,8,6,5,0
16615,6,2,93,219,44,90,9,36,29,27,16,15,13,4,10,8,2,5,9,4,6
16616,6,4,76,183,38,73,6,22,21,27,11,10,10,5,8,16,4,12,0,2,2
16617,6,3,69,149,38,58,7,25,22,17,11,12,9,5,6,12,2,6,5,3,0
16618,6,1,18,41,8,12,2,5,5,5,4,5,4,0,4,4,1,1,1,0,0
16619,6,2,64,151,37,54,7,25,21,21,11,15,10,3,12,12,2,4,3,3,2
16620,6,4,90,228,43,97,10,36,27,32,13,7,17,4,15,12,2,7,9,0,8
16621,6,3,91,194,46,86,8,23,28,31,14,16,9,8,9,17,1,6,4,1,0
16622,6,3,53,128,27,48,6,33,14,25,8,9,8,3,3,7,2,6,5,1,2
16623,6,4,72,170,38,71,7,25,22,23,18,16,9,5,4,8,4,6,2,2,4
16624,6,3,99,235,49,107,11,28,26,37,18,15,13,5,16,16,5,13,4,1,3
16625,6,2,47,139,27,50,6,11,19,15,10,9,8,4,14,10,5,7,3,1,0
16626,6,2,74,160,36,63,7,22,21,22,15,12,10,4,6,16,4,5,5,0,1
16627,6,3,76,184,41,71,9,30,29,28,13,18,11,6,7,13,1,9,4,3,2
16628,6,3,49,128,19,51,6,18,16,19,9,8,17,2,6,8,4,5,0,0,0
16629,6,0,51,154,34,59,8,24,20,23,7,14,12,3,14,14,3,4,2,0,1
16630,6,2,28,67,15,32,3,9,10,9,7,8,4,2,4,8,0,1,2,1,0
16631,6,3,45,105,29,43,5,16,13,15,7,8,6,3,6,8,0,6,0,0,1
16632,6,2,27,68,14,29,2,7,7,11,3,2,3,2,4,5,1,3,1,0,1
16633,6,2,47,158,28,64,6,21,15,18,10,8,7,4,6,8,0,11,0,0,1
