id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5,char_12,std_char,mean_char,avg_word_length,pos_32,pos_35,maturity_score,pos_11,pos_33,pos_9,pos_16,pos_13,pos_25,pos_3,pos_26,pos_8,bag_of_words_score,mean_word,pos_7,pos_10,std_word
15381,6,0,43,113,21,50,4,10,15,7,10,9,11,1,6,9,3,7,6,1,3,5,3,9,4,1,2,1.80549839928,0,5,1,0,2.34497202655,4.44247787611,44.4247787611,0,3,5.1388,1,0,0,0,1,0,0,0,0,0.0,10.4545454545,0,0,5.39972451088
15382,6,4,104,240,60,101,12,33,40,33,27,19,13,5,8,19,2,9,7,1,4,11,5,7,9,0,5,2.75701775129,3,0,7,0,2.30190025194,4.7,47.0,1,0,6.43376237624,0,1,0,0,1,0,2,1,0,6.26586128579,18.4615384615,0,0,6.94611551229
15383,6,3,87,176,52,70,8,19,23,27,12,19,10,5,12,15,4,9,10,5,2,3,4,2,10,0,15,2.13750845265,1,0,3,0,2.55982319803,5.03977272727,50.3977272727,0,0,6.25228571429,1,0,0,0,1,0,1,0,0,7.16098432662,17.6,0,0,10.3846039886
15384,6,3,69,173,36,78,9,28,17,29,16,16,11,3,11,5,5,3,4,3,4,9,8,4,9,0,16,2.09010115683,2,1,5,0,2.39129858288,4.71098265896,47.1098265896,2,1,6.42012820513,0,0,0,0,1,1,0,1,0,4.91794970507,15.7272727273,0,2,9.06633041023
15385,6,3,74,185,35,75,8,26,22,28,14,13,11,6,8,10,1,9,3,3,7,2,11,8,9,1,13,3.37093137675,1,0,4,0,2.43308810852,4.42702702703,44.2702702703,2,1,5.96346666667,0,1,0,0,2,2,1,0,0,2.68536912248,16.8181818182,0,0,8.81958751683
15386,6,1,9,16,3,6,1,3,4,1,0,1,1,0,0,1,0,0,0,1,0,0,6,1,0,0,9,0.207804320795,0,2,0,1,2.65832027165,5.0,50.0,0,0,5.94833333333,0,0,0,0,0,0,0,0,0,0,16.0,0,0,0.0
15387,6,3,57,132,32,48,5,16,13,15,12,12,7,4,7,7,4,6,2,0,2,7,8,7,8,0,8,2.43024917683,2,1,4,0,2.39054880134,4.7196969697,47.196969697,0,0,5.708125,2,0,0,0,0,0,0,0,0,3.58049216331,18.8571428571,0,0,12.2057196362
15388,6,3,61,137,26,63,6,27,12,20,9,11,7,2,4,8,2,8,0,3,1,4,6,7,7,0,9,1.79207493933,2,1,4,1,2.40584839162,4.6496350365,46.496350365,3,1,6.78015873016,0,0,0,0,1,0,2,0,0,1.33745754176,19.5714285714,0,0,13.7514377727
15389,6,4,93,253,39,109,9,45,29,37,18,8,12,6,14,14,3,15,5,1,7,4,10,7,13,0,15,4.01889592328,4,3,5,0,2.03521602601,4.25296442688,42.5296442688,2,1,6.18880733945,2,0,0,1,3,0,2,0,1,0.0,21.0833333333,0,0,14.1094432523
15390,6,2,25,59,16,23,2,11,5,7,2,8,4,1,0,6,1,5,3,2,0,0,2,1,4,0,2,0.451285101892,1,0,2,1,2.77839203547,4.93220338983,49.3220338983,0,0,5.77304347826,2,0,1,0,0,0,1,0,1,0.0,14.75,0,0,12.4774797135
15391,6,2,66,177,37,57,5,26,23,28,6,12,5,5,13,12,4,14,5,0,0,3,4,4,9,0,6,4.58385989316,3,1,4,0,2.39514306954,4.33898305085,43.3898305085,0,0,6.26298245614,1,0,1,1,2,0,1,0,0,0.0,35.4,0,1,14.093970342
15392,6,3,61,141,37,51,5,17,19,18,9,13,6,4,11,6,3,5,4,3,4,4,10,6,7,2,21,2.00090432012,4,3,2,3,2.75478767177,4.80141843972,48.0141843972,3,0,7.02078431373,0,0,1,0,1,0,0,0,0,0,23.6666666667,0,0,12.5122162527
15393,6,3,58,132,35,50,6,16,17,21,11,13,10,2,8,13,2,6,3,1,1,5,5,2,12,1,8,2.185771046,1,0,0,1,2.51328876226,4.79545454545,47.9545454545,0,0,6.5836,1,0,0,0,0,0,1,0,0,5.36376888566,13.2,0,0,8.29216497665
15394,6,3,84,204,36,83,9,29,21,27,15,14,14,5,11,12,7,9,4,2,0,2,13,2,16,1,23,6.65660039821,2,0,5,1,2.24911307202,4.52450980392,45.2450980392,0,1,6.51253012048,4,0,0,0,2,3,1,0,0,0,14.6428571429,0,0,9.17766810452
15395,6,3,52,125,31,46,6,22,11,19,15,9,7,3,6,8,1,5,4,0,1,3,10,4,7,0,2,1.42383809018,2,0,3,0,2.33522810932,4.656,46.56,1,3,6.17760869565,1,0,0,1,0,0,2,0,0,4.02282666425,17.8571428571,0,0,9.64259258896
15396,6,3,93,214,53,79,10,33,25,32,16,25,15,4,13,12,5,9,8,8,5,3,10,6,14,1,16,6.30535911586,1,0,4,4,2.75608070811,4.83177570093,48.3177570093,0,0,6.99962025316,5,0,3,0,0,0,0,0,0,5.36028420601,14.2666666667,0,0,9.62958404548
15397,6,4,75,192,38,81,9,38,25,33,19,16,12,5,10,11,6,4,5,3,1,4,11,0,8,0,11,2.2916940748,2,1,6,2,2.39513372819,4.609375,46.09375,1,0,6.31419753086,1,0,1,0,0,0,0,0,0,2.68536912248,16.0,0,0,8.84119147325
15398,6,4,79,202,39,83,9,24,27,24,16,19,12,4,9,14,2,9,10,8,2,4,15,6,8,0,23,2.58059724184,4,0,9,5,2.59489615113,4.65841584158,46.5841584158,0,1,6.25048192771,0,0,0,1,1,0,3,0,0,5.8130727459,17.0,0,0,8.2865352631
15399,6,2,54,140,30,65,7,29,17,22,9,9,11,2,7,5,2,5,2,2,3,1,2,7,8,0,6,1.99072886582,0,0,6,1,2.31189559752,4.52142857143,45.2142857143,0,0,7.18030769231,1,0,0,0,1,0,2,0,0,1.33745754176,12.7272727273,0,0,6.2681142458
15400,6,3,61,138,31,56,7,21,14,24,13,9,10,2,7,11,1,6,3,0,1,2,0,2,10,0,5,1.64103292275,0,1,3,0,2.3004168991,4.65942028986,46.5942028986,3,1,6.1275,0,0,0,0,0,0,0,0,0,2.22909590294,13.8,0,0,6.98283610004
15401,6,3,41,103,20,38,4,15,15,18,10,5,6,3,5,6,2,3,2,0,0,3,4,1,8,1,8,1.06087201405,2,0,2,0,2.07608008261,4.46601941748,44.6601941748,0,0,6.27184210526,1,0,1,0,0,0,0,0,0,1.33745754176,17.1666666667,0,0,10.3829454181
15402,6,1,47,113,23,44,5,12,13,16,9,10,6,4,9,6,1,8,0,1,1,2,4,3,5,0,13,1.84688634993,1,1,3,0,2.44994130325,4.49557522124,44.9557522124,0,0,5.54636363636,0,0,0,1,0,0,1,0,0,3.58049216331,18.8333333333,0,0,10.3829454181
15403,6,1,36,118,22,41,5,15,14,14,7,8,6,4,6,7,7,9,1,3,2,4,7,6,6,0,3,1.67793910237,2,0,2,0,2.46142188808,4.26271186441,42.6271186441,0,0,5.8343902439,0,2,3,0,2,0,1,0,1,0.0,19.6666666667,0,0,9.80929264637
15404,6,3,86,190,39,71,9,24,20,30,17,11,14,3,9,15,2,8,3,1,2,5,13,7,17,2,20,3.6386708561,2,1,2,1,2.30414371322,4.67894736842,46.7894736842,0,2,6.29338028169,3,0,0,0,1,0,1,0,0,2.67491508353,13.7142857143,0,0,7.87789467369
15405,6,2,40,87,19,33,3,15,9,14,6,8,5,1,5,5,2,2,0,1,2,2,10,2,1,0,7,1.08092878131,1,1,4,0,2.38546789897,4.72413793103,47.2413793103,1,0,5.37636363636,1,0,0,0,2,0,1,0,0,0.0,17.4,0,0,14.3471251476
15406,6,1,37,82,20,26,5,7,9,10,3,10,7,1,1,3,4,4,4,4,2,4,6,1,7,1,18,1.09590587498,0,0,0,1,2.79598369844,4.90243902439,49.0243902439,1,1,6.58461538462,0,0,1,0,0,0,0,0,0,2.22909590294,11.7142857143,0,0,6.13454587245
15407,6,2,48,113,26,47,6,25,20,18,6,9,8,3,3,6,0,3,4,0,0,2,2,1,7,0,9,2.18570391953,0,0,2,0,2.37666702424,4.61946902655,46.1946902655,0,0,6.8,1,0,2,0,0,0,2,0,0,2.22909590294,14.125,0,0,7.09643396362
15408,6,4,128,278,72,114,8,43,37,47,20,29,11,8,9,22,5,14,6,6,1,7,4,3,14,0,15,4.50109557488,4,0,7,1,2.55673487658,4.79856115108,47.9856115108,0,4,6.0448245614,4,1,0,1,2,0,3,0,0,10.731022451,25.2727272727,0,0,18.4049939324
15409,6,3,71,171,43,59,8,26,18,32,14,19,10,5,6,7,6,8,3,6,0,6,6,4,10,0,16,2.62600839414,1,0,4,2,2.70398297106,4.7134502924,47.134502924,1,2,6.74033898305,0,0,0,0,0,0,1,0,1,1.78327672235,17.1,0,0,8.43148859929
15410,6,3,38,83,19,38,5,12,11,12,7,5,7,1,5,6,0,5,3,0,1,0,0,1,7,0,3,0.803810145023,0,0,2,0,2.1475132377,4.73493975904,47.3493975904,1,1,6.14131578947,0,0,0,0,0,0,1,0,0,4.91446502542,11.8571428571,0,0,6.46813224153
15411,6,4,92,193,53,76,9,31,20,35,16,22,16,4,3,15,3,11,6,2,0,2,5,4,15,0,13,12.3773170472,1,0,3,0,2.4332185839,4.96373056995,49.6373056995,1,1,6.51565789474,3,0,2,1,2,1,0,0,0,3.58049216331,12.0625,0,0,8.5401167293
15412,6,3,54,110,27,48,5,15,14,15,6,13,7,3,9,9,3,3,1,1,1,3,1,5,4,0,5,1.23824261508,1,1,4,0,2.46491646464,4.91818181818,49.1818181818,1,1,7.0325,0,0,3,0,0,0,1,0,0,4.02282666425,15.7142857143,0,0,9.58740670604
15413,6,3,49,110,27,42,2,14,13,18,8,9,4,2,5,8,1,4,1,1,1,4,8,6,6,0,9,1.22042272414,2,3,3,0,2.37122027052,4.74545454545,47.4545454545,0,1,6.62714285714,0,0,0,0,0,0,0,0,0,0.891638361175,27.5,0,0,29.7026934806
15414,6,2,26,63,15,23,3,11,9,11,2,7,4,2,0,6,0,5,0,0,0,1,0,2,4,0,2,1.44171585024,1,0,2,0,2.47486080334,4.49206349206,44.9206349206,0,0,6.48347826087,2,0,0,0,0,0,1,0,0,0.891638361175,15.75,0,0,10.425329731
15415,6,2,78,185,42,70,9,25,24,26,9,17,11,4,6,16,2,8,3,4,0,1,9,7,15,2,18,3.84494516405,3,0,2,3,2.59615326028,4.64864864865,46.4864864865,2,0,6.37,4,1,0,1,2,0,1,0,0,1.78327672235,16.8181818182,0,0,8.72632570619
15416,6,4,117,260,57,104,11,54,32,41,27,26,16,4,12,11,1,11,4,6,2,6,12,4,15,1,22,5.63440027521,2,3,2,3,2.59696139636,4.75,47.5,1,1,6.49923076923,4,0,2,0,3,0,0,0,0,7.59634946825,16.25,0,0,8.84943501021
15417,6,3,88,200,46,85,11,36,22,31,15,18,12,4,12,12,5,10,5,4,4,3,0,2,13,1,8,2.26964892459,1,0,2,0,2.45128927209,4.785,47.85,3,0,6.60635294118,0,1,2,1,1,0,1,0,1,4.46864584483,16.6666666667,0,0,7.71722460186
15418,6,3,66,160,42,64,7,23,19,24,13,16,9,5,11,13,4,4,3,1,0,6,2,0,16,0,10,1.77423839635,3,0,0,0,2.45048448553,4.7875,47.875,3,1,6.77859375,1,0,0,0,0,0,3,0,0,5.36028420601,17.7777777778,0,0,8.66381719539
15419,6,4,89,226,50,85,10,31,34,38,16,19,15,6,9,10,3,8,6,3,4,9,7,4,12,0,16,3.97137701012,3,0,8,0,2.42257897475,4.5,45.0,3,0,6.19894117647,1,0,0,0,1,0,0,1,0,9.83589941015,15.2666666667,0,1,9.24097156989
15420,6,2,70,155,37,73,3,33,16,22,8,18,5,3,7,9,5,8,6,8,0,0,5,2,4,1,9,1.87064689082,2,2,7,2,2.67828081093,4.87741935484,48.7741935484,4,0,6.30205479452,2,0,4,0,0,0,0,0,1,0,31.0,0,0,27.7920852042
15421,6,3,63,144,38,57,6,25,12,23,9,13,9,5,8,7,5,6,1,1,1,5,1,7,11,1,4,1.66978903262,2,1,3,0,2.32945898792,4.76388888889,47.6388888889,1,1,6.62350877193,1,0,0,0,1,0,1,0,1,4.91446502542,16.0,0,0,8.23272602349
15422,6,2,55,129,31,48,5,26,13,24,7,13,6,4,4,6,5,7,6,2,1,2,3,0,6,0,8,1.44043019459,2,0,4,1,2.48361881196,4.75968992248,47.5968992248,0,2,6.19354166667,0,0,0,1,0,0,0,0,0,0.0,21.5,0,0,12.816005618
15423,6,3,74,160,33,66,7,27,22,21,8,9,10,5,4,11,4,7,6,1,2,2,7,3,9,0,16,2.36890451122,3,1,5,0,2.24165117715,4.6375,46.375,0,0,6.72560606061,1,0,2,0,0,0,1,0,0,1.78327672235,16.2,0,0,10.8793382152
15424,6,2,37,95,17,36,5,11,7,12,9,7,8,0,5,9,3,5,0,0,1,4,6,1,8,2,5,0.797259950415,0,1,2,0,2.16549340847,4.6,46.0,0,1,6.97,0,1,0,0,1,0,0,0,1,2.68536912248,11.875,0,0,6.1122315892
15425,6,3,58,128,27,61,8,22,14,17,6,7,10,1,12,9,2,6,3,1,2,1,4,3,8,1,7,1.54574673294,0,0,4,1,2.23528378564,4.6640625,46.640625,0,2,6.03786885246,1,0,0,0,2,0,0,0,0,2.22909590294,12.8,0,0,5.4
15426,6,1,21,54,9,21,1,6,7,8,3,2,2,1,1,1,1,5,0,0,1,1,2,4,1,0,6,0.875889037297,1,2,3,0,2.19490547926,4.22222222222,42.2222222222,0,1,5.61428571429,0,0,0,0,0,0,1,0,0,0.0,27.0,0,0,27.0
15427,6,3,62,155,37,57,8,21,21,28,9,15,9,5,13,7,2,8,4,0,1,1,3,5,8,0,10,1.83575068194,1,1,4,0,2.38470197699,4.63870967742,46.3870967742,0,1,6.21175438596,0,0,3,0,0,0,0,0,0,5.37073824496,17.2222222222,0,0,7.22307687251
15428,6,3,59,160,33,63,9,21,16,20,14,9,12,2,9,14,7,9,1,0,1,5,7,7,10,0,7,1.7587791282,0,4,4,0,2.26796635417,4.46875,44.6875,1,1,6.18888888889,1,0,0,0,0,0,0,0,0,2.22909590294,13.3333333333,0,0,6.58702428179
15429,6,3,51,125,25,54,5,14,13,19,9,6,9,2,7,6,2,5,2,0,0,1,3,8,10,0,15,1.99570205507,2,0,3,0,2.23078172325,4.368,43.68,0,0,6.28296296296,0,0,0,2,2,0,1,0,0,0,13.8888888889,0,0,9.53874490282
15430,6,4,122,256,62,103,12,42,29,32,21,31,14,8,11,26,7,12,6,6,1,9,3,3,15,0,10,3.37455251974,2,1,6,2,2.64258813643,4.9296875,49.296875,4,1,6.39174757282,1,0,3,0,1,0,2,1,0,6.26586128579,18.2857142857,0,0,7.33317872441
15431,6,0,58,115,35,53,5,15,13,12,7,10,7,3,4,10,1,5,2,2,0,4,10,3,9,0,20,2.48603716969,1,0,2,2,2.575688721,5.12173913043,51.2173913043,0,0,5.72547169811,1,0,4,0,1,0,2,0,0,2.68536912248,16.4285714286,0,0,10.2379844955
15432,6,2,89,232,48,83,10,38,24,33,15,22,11,7,8,13,10,12,3,8,4,4,8,6,12,0,20,7.73610760181,4,1,6,1,2.59173750581,4.46120689655,44.6120689655,3,1,6.33771084337,5,1,4,0,1,0,0,0,1,7.15053028766,21.1818181818,0,0,9.79627184947
15433,6,3,78,178,45,78,9,32,17,25,11,16,10,6,13,13,5,7,4,2,3,4,5,6,18,0,11,1.42389940466,1,0,0,1,2.38880166385,4.87078651685,48.7078651685,1,0,6.97538461538,1,0,1,1,2,1,0,0,0,3.58049216331,17.8,0,0,8.36420946653
15434,6,2,24,84,13,33,4,13,12,14,5,5,5,3,6,4,1,2,2,1,2,2,3,4,9,0,0,1.49151399304,1,0,1,0,2.30427152054,4.27380952381,42.7380952381,2,0,5.44545454545,1,1,0,0,1,0,0,0,2,1.33745754176,17.0,0,0,9.75704873412
15435,6,4,85,208,46,89,10,29,27,36,13,12,14,6,9,13,3,8,6,4,1,1,10,8,13,0,19,2.70014024564,2,1,8,0,2.3012960254,4.59134615385,45.9134615385,0,0,6.07797752809,1,1,0,1,0,1,2,0,0,2.22909590294,14.8571428571,0,0,10.5007288377
15436,6,4,105,243,60,92,11,55,31,32,21,24,13,8,6,12,6,11,6,5,2,5,11,5,13,2,13,4.71143748596,3,2,5,1,2.57046396025,4.65432098765,46.5432098765,0,0,6.32141304348,3,0,3,0,1,0,2,0,0,3.12073426411,18.6923076923,0,0,10.4762340223
15437,6,2,69,180,32,82,6,36,23,29,14,11,7,6,5,11,5,10,7,3,0,2,3,3,14,0,2,2.80439453809,4,0,3,0,2.2716985991,4.41666666667,44.1666666667,3,0,6.26536585366,1,0,0,0,1,0,1,0,0,1.78327672235,25.7142857143,0,0,12.1504178143
15438,6,3,87,179,44,76,9,23,17,31,12,14,12,4,4,16,3,9,3,5,0,4,4,4,12,0,13,3.6906246816,1,0,5,1,2.49515254103,4.89944134078,48.9944134078,1,2,6.38223684211,4,0,2,0,0,0,3,0,0,7.15053028766,15.0,0,0,7.89514618822
15439,6,2,37,88,27,31,4,14,7,11,6,11,6,2,7,5,0,5,2,0,1,2,7,6,7,0,7,1.11455219257,0,0,2,0,2.60695957861,4.90909090909,49.0909090909,0,1,6.21838709677,0,0,0,0,1,0,0,0,0,0.891638361175,14.6666666667,0,0,8.15815883368
15440,6,2,73,160,43,57,6,25,23,29,16,10,9,3,6,10,1,3,1,2,0,3,10,3,9,0,11,2.53861844658,2,3,4,2,2.48200283044,4.75625,47.5625,0,0,6.24771929825,1,0,0,1,0,3,2,0,0,1.78327672235,17.7777777778,0,0,13.9345914725
15441,6,1,23,67,14,22,3,15,8,10,6,4,6,1,0,2,1,3,0,0,0,1,2,3,5,0,7,0.986615872151,0,1,0,0,2.34814707015,4.38805970149,43.8805970149,0,0,5.97772727273,1,0,0,0,0,0,1,0,0,1.33745754176,11.1666666667,0,0,6.69369520934
15442,6,2,90,204,56,71,7,31,27,36,11,21,14,6,8,15,4,5,5,2,5,15,4,2,12,1,19,2.7423728594,3,1,1,0,2.48497367704,4.80882352941,48.0882352941,0,0,6.09690140845,2,0,0,0,1,0,0,0,0,2.67491508353,14.5714285714,0,0,16.4260867686
15443,6,3,60,152,29,63,6,19,20,19,17,13,8,4,9,10,3,8,2,1,5,4,4,7,2,0,6,2.16510647784,2,4,3,0,2.30427641297,4.46052631579,44.6052631579,3,0,6.18666666667,1,0,0,1,1,0,2,0,0,3.58049216331,19.0,0,1,11.0679718106
15444,6,3,70,141,40,57,7,20,19,19,15,13,10,3,5,12,2,5,0,3,1,9,4,1,7,0,15,2.03228520671,1,0,3,0,2.51530270949,4.95744680851,49.5744680851,1,0,6.55105263158,1,0,0,0,1,0,0,0,0,4.02282666425,14.2,0,0,6.36867333124
15445,6,2,46,92,26,35,5,15,12,13,11,7,7,2,5,8,0,3,3,0,0,4,4,0,7,0,7,1.10982798891,0,0,1,0,2.39990742774,4.90217391304,49.0217391304,1,0,6.93285714286,0,0,0,0,1,0,1,1,0,1.78327672235,13.1428571429,0,0,6.99854212224
15446,6,4,83,195,52,74,7,27,31,36,11,16,10,7,7,15,0,5,3,1,1,3,2,2,13,0,24,3.45899409069,4,1,2,1,2.47736781857,4.67692307692,46.7692307692,2,4,7.04027027027,1,0,0,0,1,0,1,0,0,7.15053028766,19.5,0,0,9.36215787092
15447,6,4,84,211,49,89,9,29,27,31,18,13,14,6,16,9,3,5,4,1,4,5,6,5,9,0,16,3.20664825808,2,2,6,0,2.31196001399,4.5355450237,45.355450237,2,1,6.4504494382,0,0,0,0,4,0,3,1,1,1.78327672235,15.0714285714,0,1,12.4008311111
15448,6,3,90,222,48,91,10,33,25,34,14,12,12,5,11,12,7,6,11,2,1,7,4,6,21,2,13,4.20738608471,3,3,4,1,2.2460134128,4.55405405405,45.5405405405,3,1,6.40472527473,1,0,2,0,0,0,0,0,0,4.45819180588,18.5,0,0,10.0953784806
15449,6,1,51,107,26,46,6,14,8,14,6,7,9,2,5,8,1,4,4,1,0,2,6,2,9,2,18,1.34474762226,1,1,1,0,2.24142402528,4.93457943925,49.3457943925,1,0,6.2602173913,0,0,0,0,0,0,3,0,0,2.67491508353,11.8888888889,0,0,8.72346063395
15450,6,4,131,286,75,110,12,41,40,40,24,32,14,6,11,19,4,8,14,8,0,2,11,3,19,0,34,5.60813586781,2,0,6,0,2.57091543682,4.93356643357,49.3356643357,2,2,6.45118181818,4,0,2,1,0,0,1,0,1,9.83241473049,20.4285714286,0,0,15.0888524874
15451,6,3,57,137,34,61,6,21,14,26,13,12,9,2,4,12,3,5,4,2,0,5,0,2,11,0,6,1.99277337701,1,0,2,1,2.51254901112,4.66423357664,46.6423357664,1,1,6.30524590164,0,0,1,0,0,0,1,0,0,2.22909590294,15.2222222222,0,0,9.08940503832
15452,6,2,50,119,29,47,8,21,16,18,12,9,9,2,4,9,1,4,0,1,0,2,6,6,14,0,1,0.970672670145,0,2,1,0,2.32693216552,4.73949579832,47.3949579832,0,3,5.21404255319,0,3,0,0,0,0,1,0,0,1.78327672235,13.4444444444,0,0,6.48264539814
15453,6,4,68,160,39,62,7,28,20,24,15,15,9,5,9,14,1,7,3,2,0,4,4,1,7,0,13,2.43391560738,1,0,4,0,2.53031152531,4.69375,46.9375,0,1,6.95080645161,1,0,0,0,1,0,0,0,0,3.58049216331,17.8888888889,0,0,11.8550921496
15454,6,3,79,161,46,65,9,22,17,25,12,21,11,3,8,17,6,7,7,2,0,4,1,1,7,2,9,2.42570990714,0,1,3,0,2.58357208541,5.01242236025,50.1242236025,0,1,6.60876923077,1,0,0,0,1,0,2,0,0,4.46864584483,14.6363636364,0,0,6.29967859603
15455,6,3,69,130,35,55,6,25,17,23,9,13,8,3,3,17,2,2,2,0,1,5,5,0,8,1,11,1.05603763696,2,0,1,0,2.31956496651,5.08461538462,50.8461538462,1,0,6.11254545455,2,0,0,0,0,0,0,0,1,4.47561520414,16.25,0,0,9.95929214352
15456,6,0,62,139,34,56,7,22,18,20,3,12,12,2,5,5,0,7,5,3,2,2,6,5,9,2,20,1.67327798089,0,1,1,2,2.60390377674,4.75539568345,47.5539568345,1,1,6.17321428571,1,0,1,1,0,0,1,0,0,1.78327672235,11.75,0,0,6.77157047269
15457,6,3,115,283,70,115,14,38,40,52,23,38,15,5,12,27,5,10,9,4,3,1,8,6,15,0,13,3.20682022268,5,3,5,1,2.60465963432,4.8445229682,48.445229682,1,1,6.21530434783,0,0,2,1,1,0,2,0,1,10.731022451,18.8666666667,0,3,8.68613198661
15458,6,2,55,125,30,51,5,11,17,13,10,13,6,4,8,12,5,7,1,3,0,2,4,7,8,1,10,1.79413316128,3,1,1,1,2.56841861727,4.8,48.0,0,2,5.97509803922,0,0,0,1,2,0,0,0,0,1.33745754176,20.8333333333,0,0,11.3639292892
15459,6,4,101,196,55,77,9,27,23,27,20,17,13,4,8,17,3,7,3,2,2,4,6,2,14,0,17,4.76708026305,0,1,3,0,2.4069061633,4.95918367347,49.5918367347,0,1,6.71675324675,3,0,1,0,0,0,2,0,0,6.70122642742,15.0769230769,0,0,6.46245414757
15460,6,4,60,157,24,76,5,23,21,20,14,9,9,2,7,10,3,4,3,2,0,3,7,9,15,0,6,2.62879954857,1,2,4,1,2.15576283678,4.45859872611,44.5859872611,2,2,6.18315789474,0,0,0,0,0,0,1,1,0,2.22909590294,17.4444444444,0,0,17.7395422158
15461,6,3,78,179,36,82,7,27,25,28,12,15,8,4,5,13,6,3,4,3,1,5,4,5,12,3,10,1.75182416264,3,0,6,1,2.36322546517,4.69273743017,46.9273743017,1,3,5.7087804878,1,0,0,0,1,0,1,0,1,5.36376888566,22.375,0,0,15.1239669069
15462,6,3,112,252,54,104,11,57,36,37,16,19,12,8,9,13,3,10,7,3,4,2,13,6,13,0,11,6.00432576616,4,1,4,0,2.37933021955,4.67857142857,46.7857142857,2,2,6.44451923077,2,0,3,2,1,0,1,0,1,6.26586128579,21.0,0,0,8.56348838578
15463,6,2,38,98,20,40,5,13,9,15,7,4,7,2,6,8,1,7,1,0,0,3,0,2,7,0,6,1.19754275057,0,0,2,0,2.20553880734,4.41836734694,44.1836734694,0,1,6.47125,1,0,0,0,1,0,1,0,0,0.0,14.0,0,0,7.19126454209
15464,6,4,86,198,53,78,8,30,23,30,9,22,11,6,9,15,7,8,4,6,2,4,5,5,9,1,13,2.81309060501,1,1,6,1,2.63237449418,4.87878787879,48.7878787879,1,3,6.87743589744,0,0,3,0,3,0,0,0,1,6.25889192649,18.0909090909,0,0,11.9655151882
15465,6,3,111,257,55,101,14,23,26,38,22,18,16,5,15,20,4,9,7,0,7,9,3,6,13,2,16,4.05267837482,0,3,7,0,2.23021456454,4.60700389105,46.0700389105,2,1,5.88396039604,3,1,0,0,0,1,4,0,1,10.731022451,16.0625,0,0,6.27961732512
15466,6,2,102,231,55,102,12,41,27,32,14,24,13,6,8,12,3,13,16,8,0,3,2,5,19,2,10,2.54377581644,1,0,5,3,2.5840219054,4.8354978355,48.354978355,2,1,6.90990196078,1,0,2,0,0,0,1,0,1,6.70122642742,17.7692307692,0,0,7.27645144024
15467,6,4,118,256,67,116,10,22,35,29,24,25,13,8,16,16,7,9,3,3,6,8,4,8,12,1,21,4.02004872415,5,2,9,0,2.43032503575,4.89453125,48.9453125,1,0,6.17775862069,2,0,0,0,3,0,4,0,0,5.37073824496,19.7692307692,0,0,10.6637693304
15468,6,2,28,74,13,30,5,8,7,9,5,7,6,1,5,9,1,5,0,0,0,1,2,2,6,0,6,2.01455469554,0,0,0,0,2.38671505159,4.40540540541,44.0540540541,0,1,5.625,3,0,0,0,1,0,2,0,0,0,12.3333333333,0,0,6.12825877028
15469,6,4,72,170,39,65,7,22,23,26,15,12,10,4,8,11,3,6,4,2,3,4,10,2,8,0,18,3.00296526965,2,2,3,0,2.33445268429,4.59411764706,45.9411764706,1,2,6.68215384615,0,0,0,1,1,0,1,0,0,0,17.0,0,1,12.3531372533
15470,6,3,76,197,42,82,8,30,24,31,14,17,10,5,9,10,7,7,8,4,3,5,9,7,13,2,10,3.48528028371,3,0,4,1,2.51558902209,4.56852791878,45.6852791878,1,1,6.1193902439,1,0,0,0,0,0,0,1,0,4.47561520414,19.7,0,0,14.7989864518
15471,6,3,87,191,47,79,9,26,21,27,17,21,13,7,13,14,5,3,6,2,2,3,7,3,17,1,13,3.60014710279,1,0,5,0,2.40678520967,4.84816753927,48.4816753927,2,1,6.3982278481,3,0,0,0,1,0,2,0,0,7.15053028766,14.8461538462,0,0,10.346654263
15472,6,3,36,81,20,33,3,16,12,13,4,5,6,1,1,6,0,3,6,0,0,3,2,1,4,0,6,1.35570937498,1,0,2,0,2.32079967061,4.7037037037,47.037037037,0,0,6.30090909091,1,0,0,0,1,0,0,0,0,0.0,13.5,0,0,10.4682058316
15473,6,2,81,183,41,81,7,31,25,34,3,11,8,5,4,10,1,12,6,2,1,3,3,5,10,0,18,2.12377805444,4,1,4,0,2.34093433875,4.54644808743,45.4644808743,1,1,6.52864197531,0,0,0,0,1,0,0,0,0,0,22.875,0,0,11.8156411168
15474,6,4,100,228,46,97,8,29,31,37,15,19,11,6,9,16,3,9,7,3,4,4,2,4,19,0,13,2.84026967824,3,0,4,1,2.39207091157,4.71052631579,47.1052631579,3,2,6.36824742268,2,0,1,0,1,0,2,0,1,9.38311087025,20.7272727273,0,0,11.8941613567
15475,6,2,67,153,35,69,7,20,26,23,11,14,9,5,4,18,3,2,4,3,0,3,4,0,8,0,18,1.86215283207,3,3,3,0,2.42335202125,4.87581699346,48.7581699346,1,3,6.57971014493,1,0,1,0,0,0,0,0,0,4.02282666425,17.0,0,0,10.1214843005
