id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27
1328,1,8,149,449,68,159,20,52,41,18,33,22,30,9,22,49,23,21,4,7,10,4,21,44,6
1329,1,7,129,269,55,106,15,44,24,24,15,20,22,3,22,22,10,4,3,2,4,18,13,21,1
1330,1,8,152,436,67,170,11,64,50,38,31,21,12,6,32,31,18,15,1,2,8,7,27,40,7
1331,1,9,227,578,117,212,30,90,60,45,40,51,38,8,43,30,20,22,13,18,24,26,38,51,8
1332,1,9,135,376,78,129,16,61,51,17,21,31,22,10,30,25,15,9,2,7,12,5,29,28,2
1333,1,8,135,349,45,110,15,41,24,28,30,16,29,5,24,24,17,1,2,5,14,3,50,30,1
1334,1,8,76,230,33,72,11,25,25,19,17,11,13,6,10,15,11,9,0,1,1,9,15,14,2
1335,1,7,76,196,40,71,7,27,31,15,12,11,11,6,8,21,11,6,1,1,6,2,19,15,3
1336,1,10,211,602,104,217,27,89,65,51,34,34,47,6,21,53,26,19,5,7,17,6,40,56,20
1337,1,8,54,172,23,59,6,28,19,21,11,6,15,2,9,13,3,7,1,0,4,5,5,16,1
1338,1,9,231,541,102,212,24,69,72,42,41,48,30,13,23,54,18,18,3,19,21,18,29,40,11
1339,1,8,129,339,55,111,8,36,38,16,20,14,9,7,10,31,13,16,0,1,1,3,47,40,19
1340,1,8,133,330,66,131,15,38,40,26,30,28,26,5,24,40,16,11,2,4,9,8,12,22,0
1341,1,10,215,531,121,189,22,73,60,55,30,44,33,10,21,47,19,34,3,18,13,13,19,34,3
1342,1,8,122,316,49,112,10,45,35,23,24,5,13,7,24,26,17,6,3,1,10,4,33,20,18
1343,1,8,143,320,74,136,17,36,34,13,31,36,25,4,15,54,10,7,4,6,8,11,19,23,4
1344,1,8,140,357,58,139,15,52,32,29,24,20,24,7,38,35,17,16,2,7,14,9,15,19,2
1345,1,8,170,395,92,139,19,65,47,35,27,31,25,6,21,34,16,12,4,11,10,7,8,26,0
1346,1,8,101,281,43,115,9,34,36,14,18,15,10,8,14,26,14,8,0,5,3,3,11,36,1
1347,1,8,85,222,44,77,10,34,21,18,15,16,13,5,9,19,10,13,4,6,8,3,25,10,0
1348,1,7,64,195,29,65,8,29,24,16,15,12,18,1,9,15,12,5,1,3,7,2,16,13,1
1349,1,11,183,471,97,170,19,76,56,44,31,36,28,10,29,38,15,19,10,11,9,11,28,30,10
1350,1,10,192,496,92,200,22,65,59,42,38,29,27,16,28,43,18,8,12,7,13,14,21,40,12
1351,1,9,135,363,57,139,15,54,42,31,24,14,34,4,11,25,13,11,7,3,6,9,34,33,7
1352,1,8,156,331,82,142,15,39,43,28,20,36,19,6,23,48,8,13,5,11,5,6,12,12,1
1353,1,10,159,406,75,145,13,78,38,46,24,32,24,9,28,21,12,16,2,14,10,8,52,27,10
1354,1,8,110,260,64,90,11,45,36,30,17,23,15,6,7,20,10,4,1,8,8,1,4,27,2
1355,1,8,129,381,65,138,16,50,45,26,17,20,17,6,33,23,16,14,4,1,4,1,39,36,8
1356,1,8,107,275,43,103,12,50,30,27,22,21,27,2,10,16,13,7,5,2,6,4,14,20,3
1357,1,8,153,390,67,149,18,51,47,34,26,30,36,3,22,44,5,23,3,8,10,2,22,34,5
1358,1,11,194,473,94,192,12,74,44,33,36,29,17,8,30,49,23,15,2,11,11,7,33,34,3
1359,1,11,208,449,82,181,22,69,51,41,34,28,28,7,24,35,12,14,6,9,14,9,49,28,8
1360,1,8,172,365,89,145,13,66,42,38,28,31,25,6,16,35,12,17,1,12,19,11,22,22,3
1361,1,10,197,452,104,183,22,65,58,37,30,44,31,8,24,45,21,9,16,12,10,9,29,17,6
1362,1,9,183,412,100,171,21,66,52,25,25,35,28,6,22,35,13,13,7,10,15,10,34,23,16
1363,1,8,148,388,74,150,14,48,33,23,30,41,30,7,29,33,18,9,5,9,8,3,28,38,1
1364,1,9,182,440,83,185,16,51,52,28,46,32,22,5,23,58,19,20,13,6,6,8,21,19,3
1365,1,8,90,293,41,124,13,30,36,18,18,17,20,6,23,32,13,7,2,3,2,9,6,29,1
1366,1,8,123,359,57,137,14,50,35,26,33,16,19,11,14,32,24,8,2,1,14,6,8,30,2
1367,1,6,42,99,13,31,5,17,12,6,6,7,7,2,2,8,8,2,1,1,2,2,12,7,0
1368,1,7,110,272,53,103,8,42,46,28,17,22,10,6,7,26,11,9,1,8,7,2,14,14,2
1369,1,9,147,418,66,144,20,65,53,46,35,18,27,7,21,24,14,15,4,3,13,5,38,39,9
1370,1,9,166,378,90,111,16,58,46,26,27,19,26,9,15,43,14,16,8,0,17,28,44,16,3
1371,1,12,217,526,109,178,25,71,62,40,53,44,32,9,40,39,25,8,10,7,11,15,52,32,5
1372,1,8,129,338,56,132,16,39,49,13,25,29,21,8,21,38,13,7,3,8,2,7,23,32,3
1373,1,8,127,318,69,111,15,35,37,32,25,37,20,9,18,40,10,10,1,7,10,5,25,19,3
1374,1,10,144,373,70,140,20,63,51,37,25,15,24,6,14,23,8,9,2,7,16,7,27,36,7
1375,1,10,166,448,67,179,19,60,55,35,16,24,29,10,24,30,14,21,9,5,13,10,22,43,3
1376,1,8,85,250,48,95,10,36,29,18,17,9,12,6,16,11,8,8,0,2,2,9,13,20,3
1377,1,8,74,242,40,91,10,40,21,23,14,11,16,5,16,13,9,13,4,4,6,5,5,20,3
1378,1,9,162,553,69,196,26,59,57,38,41,30,36,8,33,41,36,23,1,10,16,3,20,68,1
1379,1,10,167,385,96,158,14,56,48,25,19,38,20,7,27,38,13,17,6,5,17,17,25,9,3
1380,1,12,193,505,113,184,20,78,67,34,38,37,27,15,33,33,20,15,7,9,11,20,28,36,3
1381,1,8,95,254,40,86,11,30,22,19,15,11,16,6,13,24,14,1,4,1,12,9,16,24,0
1382,1,10,178,419,82,145,14,92,50,55,22,33,23,10,14,24,20,14,6,5,7,8,35,19,5
1383,1,9,162,436,74,158,17,61,39,30,33,23,27,11,31,16,17,14,3,0,14,14,33,46,14
1384,1,10,153,380,67,141,20,56,34,25,28,23,28,5,35,27,11,11,9,6,18,12,37,29,9
1385,1,9,225,465,116,207,21,73,62,31,35,38,22,8,29,51,20,10,4,5,15,16,26,22,2
1386,1,9,135,315,70,127,17,58,45,33,26,19,25,2,12,34,11,3,1,3,9,11,31,13,1
1387,1,7,121,291,59,115,13,49,33,27,13,20,18,4,7,18,8,11,1,12,10,4,11,30,2
1388,1,8,117,325,66,139,15,47,38,29,16,30,33,0,16,34,5,14,0,6,8,3,11,39,0
1389,1,8,198,505,99,196,20,74,66,31,19,38,33,12,23,58,19,15,10,7,9,9,25,40,14
1390,1,8,107,356,48,124,16,58,55,28,17,8,18,10,13,28,17,6,9,3,11,8,30,23,7
1391,1,8,127,340,53,138,18,51,47,29,12,27,26,5,21,38,15,10,1,5,9,4,15,20,2
1392,1,5,132,376,64,130,18,46,46,28,27,24,25,7,21,33,18,10,5,2,7,6,32,30,3
1393,1,11,256,601,126,221,24,83,61,47,68,41,29,14,37,49,26,22,6,13,22,21,69,24,8
1394,1,6,92,237,49,84,7,41,26,23,18,13,23,1,10,18,10,8,5,2,12,7,11,14,3
1395,1,9,159,375,69,155,18,60,30,32,20,24,25,6,22,38,21,16,8,11,7,9,54,18,1
1396,1,9,123,264,54,82,11,45,23,21,25,19,15,6,9,28,8,11,6,10,8,7,30,10,1
1397,1,7,59,232,24,69,10,35,26,28,14,4,12,7,10,11,9,8,1,1,6,4,5,25,0
1398,1,9,146,446,66,162,22,73,54,49,29,16,37,3,19,42,15,10,3,1,13,8,8,17,0
1399,1,8,146,430,74,182,19,58,58,27,36,26,22,10,31,30,12,14,6,2,1,9,34,41,5
1400,1,9,129,399,63,148,17,51,41,28,12,11,22,10,31,12,17,20,3,5,9,18,34,37,0
1401,1,10,164,512,76,195,27,77,61,48,41,22,31,11,37,18,9,26,7,3,13,13,17,50,1
1402,1,9,105,262,44,109,11,34,25,25,23,17,17,4,17,27,15,8,1,0,3,3,8,16,2
1403,1,11,124,349,54,115,15,53,41,34,22,10,23,7,19,23,15,13,6,1,4,16,27,28,6
1404,1,10,215,512,109,209,23,101,58,37,28,43,29,12,41,43,30,13,5,11,7,13,28,24,1
1405,1,9,151,387,65,140,15,44,45,27,17,24,19,8,18,37,13,11,2,3,14,3,39,35,5
1406,1,9,169,402,84,156,13,75,46,31,29,26,19,9,17,29,9,19,4,13,15,8,31,24,2
1407,1,10,125,316,45,130,14,32,32,21,28,20,27,4,11,37,12,16,1,3,8,16,18,31,0
1408,1,8,148,324,76,128,14,37,35,35,24,30,27,3,19,41,7,12,1,10,11,14,16,13,2
1409,1,9,129,338,69,145,12,56,41,25,16,24,18,8,16,20,11,25,8,4,6,7,9,25,0
1410,1,7,108,236,54,82,13,36,21,20,24,15,14,7,8,19,12,9,4,3,6,16,12,11,0
1411,1,11,176,523,88,207,25,74,65,54,27,28,32,10,20,39,20,24,5,2,13,8,24,52,11
1412,1,10,158,388,68,142,20,43,41,26,16,20,29,7,23,26,19,8,2,3,9,9,29,49,1
1413,1,9,122,376,60,144,19,48,46,29,36,25,32,5,25,30,12,14,7,6,11,11,12,35,2
1414,1,8,98,256,42,102,11,34,34,15,12,19,15,5,7,30,15,6,1,2,4,5,13,21,1
1415,1,12,285,608,155,249,24,107,81,49,43,74,33,13,35,50,20,17,6,38,21,18,52,39,10
1416,1,8,89,238,41,76,7,39,31,26,16,22,12,6,9,26,11,6,13,6,10,3,26,17,3
1417,1,10,198,424,106,171,21,64,35,37,34,52,31,7,24,36,15,13,4,16,16,13,43,20,3
1418,1,8,110,392,47,139,17,53,38,33,27,8,29,6,29,20,6,11,5,2,5,6,31,47,8
1419,1,10,180,401,102,139,16,56,55,39,25,40,17,13,28,43,16,9,5,17,12,18,40,16,3
1420,1,8,126,346,53,139,18,36,46,29,22,21,19,7,23,33,17,9,6,4,8,9,13,27,0
1421,1,6,72,177,34,76,9,35,18,12,7,5,12,4,16,4,7,5,3,1,1,5,14,14,5
1422,1,8,179,579,94,208,25,85,59,56,41,31,47,7,46,27,23,23,4,3,16,8,38,49,6
1423,1,8,122,392,43,163,18,43,43,22,13,20,22,8,30,46,17,16,7,1,3,4,17,37,2
1424,1,10,180,438,92,163,22,70,58,48,20,36,30,6,18,44,11,20,9,9,8,4,18,31,22
1425,1,8,91,251,50,90,12,36,32,19,18,25,16,5,23,17,10,5,2,5,2,5,16,19,9
1426,1,10,130,362,62,147,8,55,37,36,26,21,8,7,18,27,13,15,3,5,10,7,22,24,9
1427,1,11,203,496,107,170,20,91,62,47,35,48,35,11,19,39,28,20,6,18,14,6,26,28,13
1428,1,6,68,181,32,61,9,28,24,14,8,9,12,3,14,12,7,3,2,2,5,4,13,14,1
1429,1,7,73,225,37,78,10,24,33,16,12,6,14,5,6,18,8,11,0,0,10,9,14,25,0
1430,1,8,97,249,52,78,13,44,31,24,9,10,15,5,11,17,11,5,4,3,9,12,16,12,0
1431,1,6,73,144,34,66,8,24,16,10,16,17,9,2,5,13,3,5,2,8,3,5,5,1,0
1432,1,8,130,386,59,142,17,57,42,37,18,24,18,8,20,25,19,14,2,11,9,9,29,28,6
1433,1,8,159,441,73,216,15,50,71,33,16,19,16,12,35,55,13,14,1,1,1,17,20,41,0
1434,1,9,143,411,81,132,22,49,34,35,31,33,31,5,42,28,23,11,2,4,14,1,20,49,5
1435,1,10,172,428,78,176,21,52,50,35,24,36,26,9,32,32,20,18,9,7,13,13,27,32,4
1436,1,8,126,367,77,143,16,55,36,23,29,23,18,9,23,31,24,17,3,8,1,10,16,21,2
1437,1,8,99,251,40,82,11,36,34,23,19,17,14,7,12,23,12,3,3,5,9,7,29,19,11
1438,1,9,127,338,59,127,16,39,39,33,17,22,21,5,24,33,8,13,1,2,7,5,23,27,6
1439,1,10,151,425,87,167,21,57,44,35,19,28,31,6,27,35,24,13,2,4,11,19,23,35,0
1440,1,10,213,541,108,192,26,96,54,41,45,40,29,11,26,52,26,32,4,9,12,2,22,26,4
1441,1,8,99,256,39,90,13,37,23,24,18,20,17,4,14,13,10,9,7,6,9,8,25,21,4
1442,1,6,53,188,27,61,5,20,18,19,5,7,8,5,7,8,5,11,1,1,6,5,7,23,2
1443,1,12,288,588,184,211,29,103,65,64,56,80,32,11,32,66,27,17,19,18,12,20,48,15,7
1444,1,10,133,324,77,126,17,63,35,30,25,24,23,5,16,29,17,11,6,12,11,4,15,16,7
1445,1,8,110,319,63,125,16,64,37,25,8,15,23,7,17,19,15,16,5,6,6,0,25,26,3
1446,1,10,148,400,79,160,18,58,53,35,24,22,23,10,27,35,22,6,1,3,5,9,12,31,5
1447,1,12,243,529,140,196,19,84,65,41,55,61,23,11,27,49,11,23,19,20,11,9,40,32,4
1448,1,9,120,327,67,118,16,47,31,33,26,20,18,9,15,32,19,15,8,6,12,14,13,14,6
1449,1,9,174,395,89,157,16,63,49,37,13,29,26,7,18,46,11,15,3,7,14,7,13,26,2
1450,1,10,162,381,73,149,17,74,43,44,43,32,23,8,20,24,17,9,1,14,11,4,39,16,0
1451,1,9,180,430,77,181,18,52,50,34,22,24,28,7,23,32,21,15,1,2,20,1,18,47,20
1452,1,12,247,526,130,211,24,67,66,37,44,61,37,7,27,56,14,12,5,24,15,12,53,37,20
1453,1,9,162,426,67,161,21,55,52,36,29,18,32,7,28,50,19,15,4,6,3,9,21,26,13
1454,1,11,217,490,121,188,19,76,67,39,54,54,36,8,41,40,15,13,9,18,9,10,36,21,5
1455,1,8,116,329,49,139,15,52,38,33,12,19,24,6,9,18,10,21,1,7,6,4,11,44,2
1456,1,10,235,638,111,222,30,92,75,48,32,31,37,13,35,40,34,16,7,11,8,19,47,61,21
1457,1,7,90,231,43,94,12,37,31,22,3,17,15,3,15,23,7,4,1,3,2,2,19,22,0
1458,1,9,155,311,94,120,12,59,40,24,22,33,22,5,20,29,12,10,1,13,5,8,31,15,4
1459,1,8,118,347,60,94,15,45,35,33,23,9,20,8,20,24,21,10,1,0,3,18,14,27,0
1460,1,10,168,414,79,165,21,58,51,28,36,20,25,10,26,43,25,15,3,4,8,11,20,21,0
1461,1,6,78,199,35,82,10,25,30,16,7,9,14,4,14,33,8,5,2,1,2,8,12,7,1
1462,1,7,54,119,29,45,5,16,10,11,8,14,12,1,6,15,5,2,3,5,3,1,11,6,1
1463,1,8,57,194,29,68,10,18,15,19,19,7,17,2,13,9,11,6,0,1,9,5,8,22,2
1464,1,10,264,534,109,161,10,73,70,43,52,55,13,10,19,27,19,10,7,25,12,22,150,20,6
1465,1,8,115,301,71,87,13,45,36,18,26,34,26,5,13,30,17,6,2,14,8,7,32,28,0
1466,1,8,76,225,43,79,6,38,27,19,12,14,22,3,5,12,13,5,1,3,4,8,12,24,4
1467,1,10,184,416,103,154,19,86,43,36,39,35,24,6,19,36,23,15,6,11,11,18,18,16,6
1468,1,9,131,306,69,113,10,43,33,30,23,42,22,7,18,23,9,9,2,9,10,1,27,24,3
1469,1,8,196,500,98,172,19,76,59,40,23,26,30,10,37,49,23,19,4,3,5,24,39,27,4
1470,1,10,179,413,94,157,22,66,52,44,30,26,25,11,14,37,19,3,5,6,18,9,27,30,2
1471,1,8,112,339,55,141,17,41,45,23,22,11,25,6,26,30,9,10,2,4,7,10,23,33,1
1472,1,8,94,258,52,93,10,39,27,31,11,18,11,8,8,11,13,8,7,5,8,9,11,19,7
1473,1,6,61,200,12,73,6,33,11,22,10,3,9,4,14,12,10,14,0,0,12,6,10,9,1
1474,1,4,36,86,19,27,4,12,13,5,6,7,5,3,2,15,2,3,0,0,5,0,5,4,0
1475,1,8,137,346,76,117,16,67,51,41,21,29,18,8,22,30,11,8,6,7,6,2,19,14,4
1476,1,9,135,351,65,165,19,42,41,18,24,21,26,5,11,37,21,5,2,7,11,8,15,32,5
1477,1,6,57,229,23,66,5,32,30,18,15,1,6,5,16,5,19,8,1,0,2,7,11,24,1
1478,1,9,141,347,53,147,17,45,42,39,15,24,23,6,27,43,17,14,1,1,4,3,11,22,5
1479,1,7,83,276,34,103,10,22,29,11,11,11,14,8,27,19,9,12,2,0,10,7,13,33,0
1480,1,9,139,396,53,154,14,61,41,40,9,11,15,11,26,21,15,18,5,0,11,20,14,32,4
1481,1,7,74,245,42,79,11,41,35,27,13,9,13,6,9,12,6,9,0,3,12,5,16,27,3
1482,1,7,77,216,30,94,9,25,23,12,16,10,10,6,4,19,15,5,6,3,5,9,7,17,1
1483,1,6,43,129,18,46,7,18,16,15,12,6,9,2,6,14,4,4,1,4,3,1,2,9,0
1484,1,9,143,389,61,164,16,52,37,33,18,22,20,8,17,39,20,16,3,5,6,5,30,30,11
1485,1,9,110,308,48,106,10,43,34,24,14,25,15,8,16,30,18,18,0,4,5,6,31,17,1
1486,1,8,89,312,39,111,14,33,34,24,26,15,24,8,24,19,15,4,2,7,10,6,13,35,0
1487,1,8,98,321,39,123,13,38,36,25,23,11,20,7,26,23,16,7,2,3,8,13,19,31,2
1488,1,8,159,384,77,159,14,48,47,39,21,30,15,9,20,51,24,15,1,4,6,6,18,24,3
1489,1,9,149,464,64,167,25,57,54,45,24,24,29,8,30,19,16,13,3,9,9,21,38,45,10
1490,1,6,59,158,31,61,8,21,23,9,10,9,10,3,11,15,6,3,0,3,7,10,12,7,4
1491,1,11,284,595,169,216,12,91,54,60,56,92,15,8,28,55,18,25,10,53,13,15,82,25,10
1492,1,8,57,150,20,70,7,25,23,17,5,7,9,4,5,14,6,1,3,1,5,7,4,10,1
1493,1,11,171,445,98,169,22,60,51,35,37,29,25,10,25,38,19,16,9,2,12,9,20,23,2
1494,1,10,181,453,91,172,21,56,52,36,27,35,24,10,33,41,21,19,8,11,14,7,11,35,7
1495,1,8,127,316,48,128,8,59,35,21,18,8,9,7,20,18,21,8,0,0,8,18,12,14,0
1496,1,6,44,127,20,41,5,15,12,10,7,14,9,2,6,8,10,4,0,4,8,0,5,19,2
1497,1,9,137,377,65,131,13,51,51,32,27,24,17,10,21,27,20,7,12,4,11,2,25,31,12
1498,1,8,149,435,63,169,13,53,42,35,37,14,15,12,31,39,27,11,3,1,12,8,24,35,2
1499,1,10,155,400,72,182,13,58,56,30,38,23,20,10,24,27,16,12,4,9,11,12,38,24,5
1500,1,8,140,367,73,147,16,63,49,32,26,20,19,11,11,37,16,9,1,4,11,7,20,30,0
1501,1,8,93,295,46,93,11,46,32,20,25,16,19,7,15,19,15,7,1,6,15,0,24,36,1
1502,1,10,195,495,97,159,27,72,53,36,33,29,38,7,36,27,21,17,13,6,14,17,33,47,12
1503,1,9,138,384,60,143,19,52,41,25,29,12,26,8,18,30,17,8,1,3,13,8,26,40,6
1504,1,8,114,326,55,119,13,33,31,18,22,19,20,6,18,31,25,8,3,5,5,6,27,34,5
1505,1,9,158,411,74,161,20,53,46,28,24,30,22,8,28,46,16,12,7,3,8,4,46,33,5
1506,1,8,94,262,37,89,10,35,25,23,25,11,16,6,25,19,14,7,2,1,8,11,12,12,1
1507,1,9,74,228,38,81,8,49,27,19,15,12,15,5,9,15,6,1,2,3,7,4,25,18,5
1508,1,8,69,198,26,76,7,26,18,12,17,11,16,2,17,22,18,1,0,4,3,4,8,17,1
1509,1,8,146,487,49,185,8,61,63,36,29,16,11,6,21,30,26,23,3,1,13,4,31,43,6
1510,1,8,136,343,79,121,15,67,44,27,11,33,19,5,24,24,13,15,3,16,10,5,7,24,4
1511,1,7,85,277,29,105,12,41,28,31,12,10,13,6,24,19,16,13,5,2,7,6,17,12,2
1512,1,8,126,286,55,87,14,38,23,13,27,25,24,4,12,30,20,16,6,9,7,2,38,10,1
1513,1,5,45,103,26,33,5,16,17,5,5,13,6,3,1,21,10,1,2,5,0,1,7,6,0
1514,1,8,119,352,72,129,16,55,48,15,17,30,17,9,3,35,16,13,1,14,11,4,13,38,1
1515,1,10,203,513,76,224,27,83,60,49,43,19,37,7,19,37,22,10,5,5,19,7,45,34,5
1516,1,8,142,304,75,107,12,47,37,18,26,22,17,6,10,39,14,7,3,9,9,3,32,18,1
1517,1,8,116,319,46,149,14,44,33,14,16,14,24,4,26,15,12,11,4,5,6,2,11,44,1
1518,1,10,172,434,94,169,21,77,42,35,32,37,39,3,23,46,16,21,3,14,16,14,36,20,3
1519,1,8,92,318,20,94,9,32,55,36,20,3,11,9,32,15,9,5,2,0,7,7,48,18,1
1520,1,9,137,327,61,126,13,52,34,30,24,12,27,6,27,24,6,7,8,1,11,16,21,19,12
1521,1,8,105,271,60,110,16,34,34,16,17,21,19,4,13,33,6,11,3,3,4,9,6,24,1
1522,1,10,215,495,114,187,24,80,62,40,41,45,35,9,25,39,13,12,5,9,6,14,35,38,20
1523,1,8,64,264,27,88,4,31,33,18,19,13,4,4,15,17,11,11,2,1,3,3,9,28,1
1524,1,6,49,140,21,53,5,20,12,12,12,10,10,3,5,13,6,7,1,3,6,3,15,11,0
1525,1,8,99,264,51,98,11,36,29,15,17,20,16,5,28,22,16,9,3,5,3,13,13,17,2
1526,1,10,167,416,74,160,19,53,45,31,30,30,28,7,31,40,23,10,4,7,9,12,17,26,3
1527,1,10,151,316,64,124,13,41,24,17,25,30,22,5,25,41,9,4,0,12,4,10,55,17,9
1528,1,6,53,125,16,50,6,20,18,11,4,4,7,3,5,8,6,1,1,1,0,1,16,7,4
1529,1,8,144,332,81,146,13,41,38,22,17,36,16,10,19,41,17,7,3,9,12,19,16,21,7
1530,1,8,112,340,51,132,13,43,31,20,26,13,22,6,25,22,15,5,3,1,17,13,14,40,9
1531,1,8,100,306,44,114,15,71,35,25,18,10,26,4,15,11,9,10,4,5,5,4,11,20,8
1532,1,6,91,251,39,103,15,37,24,17,23,12,19,2,16,23,10,11,7,3,5,7,8,18,1
1533,1,6,55,183,28,55,5,25,27,17,11,9,6,4,10,13,10,4,1,2,3,5,10,16,4
1534,1,9,115,439,52,159,19,79,42,29,21,16,28,10,22,14,19,28,1,7,11,13,36,46,4
1535,1,6,84,248,34,81,6,39,20,13,16,9,7,5,6,19,11,10,8,2,11,3,26,19,2
1536,1,4,47,127,15,51,4,13,16,9,13,5,5,3,10,16,7,2,0,1,2,0,6,12,0
1537,1,8,101,321,45,110,13,40,35,28,17,15,14,9,23,28,12,20,4,3,9,0,17,30,5
1538,1,9,120,344,56,135,14,60,30,28,15,15,22,8,12,22,13,10,4,2,8,7,16,32,1
1539,1,9,124,322,59,126,13,49,40,22,13,25,17,7,24,21,21,7,3,1,3,7,13,30,2
1540,1,8,105,322,47,110,19,54,41,34,21,9,20,6,14,21,11,14,3,1,15,8,19,28,4
1541,1,8,109,287,52,97,10,35,27,20,29,16,25,3,23,22,14,5,2,3,9,10,18,19,0
1542,1,10,190,472,85,186,21,69,63,41,38,25,24,11,34,37,17,11,11,7,10,17,44,22,7
1543,1,8,91,261,30,104,13,31,24,25,10,4,21,1,16,27,10,17,1,0,2,11,15,17,0
1544,1,10,169,466,67,187,19,73,57,44,29,17,26,8,29,32,19,17,12,3,7,13,15,31,5
1545,1,8,91,239,42,95,8,38,23,9,12,14,13,4,12,27,14,8,2,2,5,11,21,21,1
1546,1,10,158,420,75,172,18,55,46,36,29,25,31,8,24,52,23,7,5,3,8,16,15,30,0
1547,1,7,94,206,33,73,10,28,27,22,15,10,17,2,11,17,5,11,0,2,6,8,23,14,1
1548,1,8,104,250,52,103,12,27,27,16,12,16,14,6,17,23,8,11,0,2,4,7,19,19,0
1549,1,6,61,137,31,50,5,20,14,11,7,14,10,2,4,18,7,7,3,4,4,6,8,4,0
1550,1,8,120,359,59,112,16,50,32,29,24,27,28,5,22,34,11,22,0,6,12,6,17,27,0
1551,1,9,226,579,117,220,29,94,69,46,37,36,35,13,34,44,19,14,7,14,16,14,38,47,18
1552,1,6,85,279,40,103,9,49,31,29,15,11,13,4,13,14,19,12,3,1,4,0,21,30,3
1553,1,7,156,388,71,139,18,51,45,28,22,26,20,11,20,44,15,17,4,9,12,8,16,41,2
1554,1,8,144,374,57,151,16,41,48,34,24,19,18,7,34,25,19,15,8,4,14,9,19,31,7
1555,1,2,21,50,12,17,2,8,7,5,3,4,3,2,3,5,3,0,1,0,0,1,5,2,0
1556,1,8,118,323,60,118,13,56,43,28,17,17,22,8,19,29,19,9,1,0,7,20,3,16,0
1557,1,8,145,396,57,127,14,65,47,32,22,7,23,6,19,17,18,18,4,1,7,18,22,30,13
1558,1,8,146,367,66,144,14,65,39,37,22,26,30,6,18,24,20,12,1,13,11,4,25,26,4
1559,1,7,67,169,38,66,8,20,16,19,11,13,12,3,12,16,4,8,3,0,8,5,14,15,0
1560,1,9,162,451,74,145,20,50,48,41,38,28,32,5,40,48,15,13,2,10,11,13,23,32,2
1561,1,9,143,397,73,148,21,50,43,23,24,22,25,7,28,32,21,8,3,4,7,15,25,44,4
1562,1,4,42,97,22,32,3,18,10,14,8,13,7,1,5,11,6,0,0,0,2,3,3,1,1
1563,1,6,47,168,23,58,7,27,24,20,6,8,10,3,8,15,7,3,3,2,0,5,6,13,0
1564,1,8,99,286,45,102,13,33,36,19,22,21,22,5,22,30,9,12,1,3,4,5,26,22,2
1565,1,8,101,415,50,133,19,51,52,31,23,17,30,8,25,24,7,20,6,4,6,9,32,46,5
1566,1,8,119,299,63,116,13,49,26,14,16,15,18,7,14,33,15,16,1,10,7,10,37,17,2
1567,1,11,185,379,120,128,16,77,55,44,24,56,23,6,21,37,11,13,9,17,14,13,18,7,5
1568,1,7,92,219,39,91,11,27,23,15,15,9,12,6,25,15,13,2,1,0,1,16,10,18,3
1569,1,5,56,140,25,41,5,19,19,16,6,8,8,3,8,19,5,2,1,0,4,6,12,7,0
1570,1,11,175,532,72,200,20,71,58,35,22,25,22,15,50,33,30,23,9,3,18,5,39,46,4
1571,1,7,106,306,43,103,11,62,46,31,18,19,12,7,16,15,18,13,1,2,4,8,17,19,0
1572,1,8,141,373,64,143,19,55,41,30,13,26,23,7,25,28,19,7,1,6,9,14,12,35,3
1573,1,10,209,546,102,233,25,52,79,56,25,35,30,10,9,57,34,9,0,0,24,5,20,61,0
1574,1,8,211,529,94,213,25,82,56,33,43,40,38,10,17,45,10,21,5,8,27,10,33,43,7
1575,1,9,164,431,75,161,18,64,52,36,16,20,28,8,19,30,20,14,0,1,4,10,25,44,23
1576,1,8,104,287,37,126,11,37,32,33,11,14,30,2,19,22,5,6,0,2,9,10,12,28,1
1577,1,8,97,233,35,84,9,31,26,14,19,13,16,1,18,28,10,7,8,1,7,1,24,7,6
1578,1,9,110,288,46,97,6,52,30,24,20,8,6,5,14,15,16,11,4,1,11,14,33,17,2
1579,1,8,84,249,32,113,9,28,33,13,7,9,13,4,32,31,12,14,5,1,1,0,7,19,3
1580,1,8,81,270,34,83,10,38,26,29,19,14,15,7,3,18,14,12,4,2,14,5,13,24,1
1581,1,11,228,612,89,236,18,97,80,66,33,25,19,15,21,32,28,13,10,1,25,25,40,36,7
1582,1,10,174,419,88,148,22,66,40,33,40,26,30,7,28,21,19,9,5,7,15,7,50,29,4
1583,1,8,101,311,42,114,11,50,35,27,18,8,12,8,12,19,8,12,3,4,12,10,24,30,3
1584,1,9,103,312,44,111,16,40,36,28,32,13,21,4,12,26,11,9,1,3,7,5,6,30,1
1585,1,9,223,531,123,202,22,74,58,43,40,35,30,11,32,56,31,26,7,7,19,12,17,34,0
1586,1,7,113,248,55,96,13,49,37,15,7,10,13,5,16,12,13,4,0,0,1,13,22,10,3
1587,1,10,171,446,97,163,20,77,64,35,31,22,26,10,27,34,23,6,8,5,19,10,36,21,8
1588,1,10,267,512,120,194,23,83,65,34,36,44,30,13,29,54,15,17,4,18,19,5,42,29,14
