id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5,char_12,std_char,mean_char,avg_word_length,pos_32
3474,2,4,215,484,85,208,21,58,42,40,39,37,35,7,23,60,17,15,7,5,26,7,7,32,4,5,2,6.13693907083,3,31,18,2,2.16156430588,4.61363636364,46.1363636364,1
3475,2,2,75,186,35,76,8,27,24,22,13,8,12,4,12,19,4,2,3,1,7,0,8,16,0,1,1,3.08868652598,1,12,6,0,2.1496267324,4.36021505376,43.6021505376,0
3476,2,3,185,436,105,173,18,54,64,31,31,58,20,13,30,53,13,15,14,7,12,13,19,19,0,10,5,7.93147995688,8,18,18,0,2.53326284611,4.6880733945,46.880733945,3
3477,2,3,150,409,54,165,10,38,54,29,36,26,11,9,15,57,24,11,4,4,6,7,40,27,7,4,9,6.9697621583,8,31,15,2,2.32385860311,4.27383863081,42.7383863081,6
3478,2,2,142,401,55,155,20,45,41,32,24,20,24,7,31,46,13,23,3,1,10,9,6,19,1,3,0,6.38837796987,4,27,13,0,1.97387235398,4.16957605985,41.6957605985,7
3479,2,3,73,176,41,57,10,24,16,16,10,14,12,3,9,15,5,12,7,2,6,1,5,15,1,1,0,3.42289257763,1,4,11,1,2.49018853926,4.43181818182,44.3181818182,0
3480,2,3,112,292,49,105,12,25,31,22,25,24,14,8,14,38,17,16,5,5,11,9,12,18,2,8,3,4.73713844291,4,10,6,4,2.47024137565,4.39383561644,43.9383561644,0
3481,2,4,103,266,41,125,11,29,28,30,16,13,12,7,22,27,9,12,4,1,10,4,4,18,2,6,2,4.52682401177,4,18,6,0,2.04787361736,4.36090225564,43.6090225564,3
3482,2,3,121,271,50,138,11,42,38,39,23,25,12,8,10,28,11,6,6,8,1,5,5,7,1,4,0,3.50453300604,4,7,16,0,2.37354214983,4.63099630996,46.3099630996,0
3483,2,4,173,466,84,202,22,40,54,46,29,38,27,8,32,58,22,17,9,12,10,5,13,32,3,3,6,6.30626023512,4,44,8,2,2.32967085307,4.54077253219,45.4077253219,2
3484,2,3,91,237,35,111,9,22,38,14,14,14,11,8,16,26,9,9,2,3,3,7,14,22,2,3,2,5.10632727565,2,16,7,1,2.15787857926,4.40084388186,44.0084388186,0
3485,2,4,211,499,110,192,22,52,57,38,36,40,27,12,33,52,20,21,14,10,14,11,30,30,6,8,18,8.01819105746,6,29,17,7,2.50695405487,4.59919839679,45.9919839679,3
3486,2,1,35,108,22,36,4,12,15,10,10,7,5,3,8,6,4,4,2,0,5,0,4,11,1,1,1,1.83454344865,2,6,2,0,2.25316592003,4.23148148148,42.3148148148,1
3487,2,4,198,493,94,201,17,71,47,53,39,43,45,7,28,32,15,15,12,5,38,7,21,33,2,2,9,9.2264743328,1,28,14,2,2.44043808698,4.45436105477,44.5436105477,3
3488,2,3,147,356,57,161,15,38,52,46,18,23,18,12,26,34,9,6,1,7,4,12,12,24,4,4,2,7.80480399581,4,13,20,0,2.30748385082,4.34269662921,43.4269662921,2
3489,2,3,88,196,54,68,6,27,24,20,17,16,8,4,5,19,11,5,3,1,3,0,4,13,6,8,3,2.64882750192,3,7,9,1,2.47784003945,4.69897959184,46.9897959184,0
3490,2,4,129,324,62,132,12,37,45,41,14,7,13,9,34,30,6,12,10,1,7,8,18,15,2,7,0,6.41889084444,7,19,9,0,2.02655987383,4.38271604938,43.8271604938,3
3491,2,2,40,109,15,45,5,14,12,6,10,7,7,3,11,5,4,3,3,0,3,1,5,8,5,2,1,2.05197583991,1,5,4,0,2.15070968698,4.20183486239,42.0183486239,0
3492,2,4,210,694,82,299,23,96,90,87,34,27,27,16,34,41,19,17,24,7,23,7,21,48,11,11,6,17.3852562491,13,30,30,5,2.18357959424,3.96685878963,39.6685878963,6
3493,2,2,33,86,8,44,4,12,6,4,5,4,7,2,5,6,5,1,2,2,0,0,4,11,0,1,0,1.89448138458,0,9,5,0,2.04758708218,4.25581395349,42.5581395349,1
3494,2,2,108,287,31,104,12,23,33,22,13,12,20,5,19,24,12,8,7,2,15,10,30,28,8,6,10,8.56519563559,1,17,8,0,2.00386434984,4.1393728223,41.393728223,0
3495,2,4,125,309,46,129,14,31,35,25,15,16,20,7,22,34,16,10,12,1,5,5,9,24,1,5,5,6.03256371619,0,16,12,0,2.12491825788,4.26860841424,42.6860841424,1
3496,2,4,128,370,67,147,14,40,43,41,32,28,16,10,18,18,6,20,8,9,4,5,18,32,4,10,10,7.4698761205,7,29,10,3,2.51310343193,4.30540540541,43.0540540541,4
3497,2,3,139,372,40,141,19,48,43,40,16,10,24,8,18,29,10,10,7,2,13,5,22,39,10,8,19,7.87569157113,3,17,13,0,1.91100394127,4.0188172043,40.188172043,1
3498,2,4,129,361,45,155,13,54,34,58,9,16,13,11,19,34,8,17,3,1,5,4,11,18,2,6,2,5.65273680604,5,18,18,1,2.02013944403,4.21606648199,42.1606648199,6
3499,2,2,180,440,90,144,8,40,40,50,21,43,8,8,7,89,58,8,2,7,4,6,14,21,5,9,0,5.82542566971,6,23,16,4,2.35249346705,4.575,45.75,3
3500,2,2,54,179,21,81,9,19,24,10,12,4,10,5,8,8,10,8,1,1,9,3,10,29,2,2,1,3.8022720773,1,10,5,0,1.92929440154,3.94972067039,39.4972067039,1
3501,2,4,161,417,75,147,19,58,51,45,14,39,21,11,17,31,18,14,11,7,13,7,23,34,5,10,17,9.22112430504,6,27,10,1,2.48938208211,4.34292565947,43.4292565947,1
3502,2,3,121,342,50,119,15,51,30,29,17,20,19,9,37,11,16,12,7,1,21,9,12,31,0,0,10,6.20239643394,3,18,7,0,2.14372093219,4.13157894737,41.3157894737,3
3503,2,3,78,188,52,68,8,30,23,15,16,23,13,4,13,6,3,8,7,2,14,1,5,10,5,2,0,4.5691929487,2,6,6,0,2.69407152659,4.75,47.5,1
3504,2,4,99,355,28,130,14,33,31,26,15,7,22,8,34,9,10,10,9,0,12,7,26,56,6,4,1,9.06617790883,5,24,17,0,1.79221413651,3.76901408451,37.6901408451,4
3505,2,3,65,196,26,72,9,18,22,17,18,7,10,3,24,12,10,1,4,2,5,1,25,16,0,0,1,3.67978818315,1,19,8,0,2.05972441802,4.13775510204,41.3775510204,2
3506,2,4,134,359,68,146,19,36,34,33,17,24,21,10,27,29,13,22,8,2,17,6,5,34,3,4,0,5.30103644074,1,20,10,2,2.33455866798,4.41504178273,44.1504178273,3
3507,2,4,139,356,58,155,19,42,36,34,23,25,25,6,17,31,16,12,4,6,11,3,19,31,6,10,6,6.34288624589,2,18,13,2,2.22060015355,4.36516853933,43.6516853933,1
3508,2,3,148,367,63,136,14,57,36,41,23,18,17,7,12,22,8,22,5,4,23,10,15,21,5,7,13,6.54298372613,4,11,10,1,2.19353980155,4.34604904632,43.4604904632,5
3509,2,5,261,593,109,261,26,72,72,51,24,30,41,13,52,63,21,16,9,6,23,23,21,56,0,16,16,10.8323276227,2,46,11,2,2.1908676068,4.46543001686,44.6543001686,4
3510,2,3,104,281,35,91,7,55,36,27,18,16,11,7,3,27,11,4,4,4,6,3,54,20,16,5,18,5.24796229199,4,15,4,3,2.42716472912,4.34519572954,43.4519572954,4
3511,2,3,115,366,46,122,14,28,30,38,36,16,15,10,22,50,24,14,2,2,3,6,11,20,4,4,5,4.97939634854,4,21,15,2,2.00284997929,4.16393442623,41.6393442623,7
3512,2,4,175,450,75,205,15,49,57,40,29,25,16,12,29,39,18,11,12,9,16,8,17,31,4,9,4,9.56175552063,10,27,14,6,2.31572419983,4.39777777778,43.9777777778,5
3513,2,3,117,308,44,137,15,39,35,30,17,23,22,6,25,28,9,8,5,2,3,5,6,31,20,3,2,6.60164578613,0,17,6,2,2.24994653311,4.29545454545,42.9545454545,2
3514,2,4,153,400,73,148,7,51,60,43,18,23,7,7,19,22,10,20,13,3,11,8,16,32,20,6,7,7.80293404198,7,12,9,1,2.23312384459,4.325,43.25,3
3515,2,3,122,273,53,119,11,41,35,29,14,25,13,6,13,24,10,4,9,9,15,5,13,8,2,5,8,5.4718847213,4,11,10,6,2.61148223702,4.663003663,46.63003663,1
3516,2,4,208,540,81,255,25,56,56,56,25,22,30,14,43,63,13,32,17,4,18,6,12,24,5,4,4,8.45825621463,5,41,14,2,2.06106445057,4.36851851852,43.6851851852,4
3517,2,2,43,92,20,39,4,14,11,6,7,8,6,3,4,9,5,4,1,2,2,1,5,4,0,3,1,1.21303379069,0,5,4,0,2.36076687922,4.64130434783,46.4130434783,2
3518,2,4,154,369,72,144,18,38,45,25,28,25,19,8,31,44,15,10,7,0,14,3,21,29,2,3,2,7.10134963133,4,31,8,0,2.1969798083,4.50677506775,45.0677506775,3
3519,2,4,160,534,69,215,27,64,38,53,30,22,31,12,30,28,18,29,16,3,18,6,31,57,17,17,10,9.05467695304,5,29,12,0,2.01520106642,4.05243445693,40.5243445693,6
3520,2,4,223,535,138,216,8,83,67,57,35,47,8,8,22,31,25,19,10,10,24,15,17,36,0,10,2,12.6273830504,7,27,14,5,2.66626804049,4.60186915888,46.0186915888,1
3521,2,4,124,324,68,119,16,39,42,40,20,27,21,5,13,26,14,5,13,2,6,6,10,25,7,0,6,4.97478908141,2,17,14,0,2.30776198813,4.40740740741,44.0740740741,4
3522,2,3,123,277,55,113,13,52,24,31,19,22,22,3,16,21,14,8,5,4,11,0,10,21,0,5,8,4.80791493134,2,20,5,2,2.37851371101,4.58122743682,45.8122743682,0
3523,2,4,211,544,86,214,19,64,66,44,38,30,22,15,29,60,29,19,6,6,20,26,28,32,8,10,18,8.91595970086,11,36,7,1,2.1252226237,4.31066176471,43.1066176471,6
3524,2,4,133,322,53,137,13,37,31,32,24,28,20,8,15,33,17,16,19,3,11,2,10,15,2,2,14,5.49852145451,2,19,8,1,2.27918509568,4.44409937888,44.4409937888,2
3525,2,3,172,420,77,182,14,44,50,54,24,20,21,11,22,42,13,14,13,7,14,10,23,27,4,5,3,7.11471560475,9,28,13,1,2.18186118731,4.52857142857,45.2857142857,2
3526,2,3,93,309,30,131,12,17,31,19,19,10,14,8,12,39,16,20,1,0,4,1,8,35,1,10,0,4.65742517193,5,31,4,0,1.8567912337,4.01941747573,40.1941747573,4
3527,2,4,147,420,48,171,15,30,49,24,19,10,16,13,30,48,30,21,10,0,8,5,22,43,8,3,6,8.20733231962,7,39,8,0,1.91294066052,4.06428571429,40.6428571429,2
3528,2,4,216,496,90,254,22,38,48,53,36,36,25,13,48,57,18,14,11,5,9,16,22,42,4,4,2,5.97437184425,6,25,28,3,2.21361552188,4.59475806452,45.9475806452,8
3529,2,4,205,476,93,188,24,49,57,41,33,35,30,10,33,55,26,15,12,1,19,1,7,25,3,3,8,6.18526804047,1,20,24,1,2.17293878906,4.52100840336,45.2100840336,3
3530,2,4,181,433,82,179,15,63,42,35,24,27,18,10,32,27,20,18,10,5,15,8,20,30,13,14,11,8.12455380467,5,17,10,5,2.4739944143,4.48267898383,44.8267898383,2
3531,2,4,241,592,112,238,22,83,61,57,51,42,24,16,47,51,24,16,13,14,19,12,29,29,12,8,18,9.96705017444,9,22,14,4,2.38862680746,4.49324324324,44.9324324324,1
3532,2,3,106,255,57,96,11,23,34,13,18,31,12,8,18,30,6,9,13,6,5,2,0,14,1,2,0,4.91827953074,4,14,19,1,2.47954733974,4.65490196078,46.5490196078,8
3533,2,4,135,312,62,129,13,35,37,27,20,21,14,9,17,40,21,14,1,2,9,4,10,20,0,0,12,5.17279344344,4,21,7,0,2.20709287664,4.55769230769,45.5769230769,3
3534,2,3,142,425,58,203,14,56,54,39,16,25,15,13,33,17,22,13,10,0,8,5,7,44,3,5,0,6.79351780016,10,21,21,0,2.02228154358,4.2,42.0,4
3535,2,3,108,424,34,162,20,47,55,49,17,13,21,10,23,26,31,10,2,0,11,6,30,47,5,2,9,8.57811796122,5,33,10,0,1.73211518818,3.83962264151,38.3962264151,1
3536,2,3,91,250,51,100,14,32,31,23,12,22,16,5,15,14,7,5,7,3,6,6,4,33,18,2,0,6.62867425583,2,8,9,0,2.44464499603,4.296,42.96,1
3537,2,4,255,555,137,235,29,69,69,48,34,62,34,9,25,68,22,25,4,12,21,10,19,29,3,13,26,8.05636902914,4,31,9,7,2.52612846216,4.81621621622,48.1621621622,3
3538,2,3,134,381,63,156,16,35,42,20,31,26,20,12,28,29,15,19,6,0,16,3,32,35,5,4,6,7.64735913536,3,27,15,0,2.21480158079,4.20472440945,42.0472440945,4
3539,2,4,356,874,161,349,35,131,129,83,55,71,36,24,65,65,28,39,23,22,22,10,11,40,13,13,15,14.278034669,14,30,22,6,2.41278740522,4.48169336384,44.8169336384,2
3540,2,3,150,414,68,171,15,54,57,39,16,21,24,12,31,22,14,20,8,4,20,6,20,48,1,4,1,9.01352529983,7,27,10,2,2.25020875173,4.22946859903,42.2946859903,1
3541,2,4,148,422,37,183,22,42,51,38,17,8,31,7,28,33,11,7,19,1,18,1,36,50,4,2,31,7.80636373964,1,35,11,0,1.7984860653,4.05450236967,40.5450236967,4
3542,2,4,181,478,64,204,20,58,50,54,27,22,22,16,25,52,25,13,12,0,12,4,30,37,18,6,12,7.54545032845,6,27,12,0,1.9545606566,4.23640167364,42.3640167364,1
3543,2,3,68,229,19,102,7,27,30,21,12,6,8,7,16,9,9,11,6,0,4,2,6,15,8,5,2,5.44321925879,7,9,9,0,1.78473613643,3.85589519651,38.5589519651,6
3544,2,4,129,314,75,117,17,50,40,34,13,27,20,8,20,15,16,9,13,16,6,4,48,48,17,6,10,5.55914088559,3,25,11,7,3.05018630163,4.84076433121,48.4076433121,2
3545,2,4,193,575,68,260,23,80,64,43,36,24,42,11,33,33,36,15,9,2,20,15,25,69,1,9,5,12.7835688768,8,54,12,2,2.14717819142,4.06782608696,40.6782608696,1
3546,2,4,317,776,165,332,36,100,80,72,41,50,48,15,38,68,34,37,18,6,21,18,17,64,7,14,24,11.1460738828,7,60,13,1,2.33624867362,4.49742268041,44.9742268041,5
3547,2,4,141,354,45,148,19,44,41,27,31,23,22,7,23,37,16,12,4,2,6,1,34,22,4,0,22,5.49743008134,1,26,14,0,2.0209368106,4.3615819209,43.615819209,1
3548,2,3,134,357,68,146,17,45,44,33,17,26,22,8,25,27,9,16,13,4,14,5,6,16,0,6,1,5.91562966129,2,16,20,2,2.31299275395,4.45658263305,44.5658263305,0
3549,2,4,127,331,55,115,13,38,39,36,33,22,13,8,13,27,17,6,12,4,14,7,27,20,5,2,22,6.89297395571,6,12,13,4,2.25099487704,4.33836858006,43.3836858006,2
3550,2,4,202,558,72,237,25,55,67,42,19,26,28,15,46,45,15,23,6,3,12,15,14,54,4,22,4,9.77609999445,5,40,14,1,2.02444155496,4.17562724014,41.7562724014,7
3551,2,3,232,731,102,303,26,94,81,84,43,28,27,18,54,37,28,27,21,11,45,6,17,46,6,9,4,17.5287974875,13,35,23,5,2.18414918335,4.05882352941,40.5882352941,15
3552,2,3,125,341,46,126,14,43,37,31,20,21,17,9,20,28,17,12,3,6,12,12,15,28,1,5,4,5.81634701608,4,11,16,0,2.2038121503,4.24633431085,42.4633431085,2
3553,2,3,100,259,49,113,12,21,32,19,8,23,13,6,21,28,9,14,2,4,2,5,6,20,3,7,3,3.94278115606,3,17,10,1,2.27271753177,4.52123552124,45.2123552124,3
3554,2,3,113,349,63,125,17,45,46,32,21,26,21,7,31,14,8,10,8,4,9,5,4,36,0,3,0,5.51487639358,2,20,15,0,2.20260016468,4.25501432665,42.5501432665,0
3555,2,4,200,546,86,196,18,78,76,46,17,19,21,12,38,26,26,15,14,5,28,10,18,52,14,16,4,12.4923575836,8,13,17,2,2.11752441977,4.11538461538,41.1538461538,5
3556,2,1,21,72,8,30,4,5,3,6,1,3,5,1,7,7,4,6,2,0,0,1,6,11,0,1,0,0.72377331173,0,7,1,0,1.75488363957,4.18055555556,41.8055555556,0
3557,2,3,147,322,77,129,14,38,34,27,23,33,19,9,24,34,14,13,9,3,15,2,11,19,2,14,1,4.40970179232,1,13,11,2,2.42977250606,4.74534161491,47.4534161491,3
3558,2,3,105,310,46,136,10,27,38,22,16,18,10,8,41,22,10,7,2,3,13,5,16,32,3,3,0,5.48850233212,6,20,15,0,2.05693061772,4.24516129032,42.4516129032,6
3559,2,3,220,709,50,313,28,107,80,86,33,17,51,11,45,52,24,22,7,5,27,15,40,47,1,21,12,263.770952487,3,45,12,4,1.76875133071,3.99294781382,39.9294781382,3
3560,2,3,150,424,56,196,18,46,53,33,19,16,26,11,32,43,13,18,5,1,6,11,17,36,1,9,2,6.3426958724,1,30,18,0,1.89146962551,4.23113207547,42.3113207547,3
3561,2,3,105,256,55,105,11,34,39,15,17,19,13,7,13,19,9,7,9,2,9,6,8,18,2,6,1,4.45931336974,4,12,11,1,2.30567022709,4.5390625,45.390625,0
3562,2,3,118,291,54,113,15,30,39,20,28,23,18,5,24,26,14,7,4,0,7,1,14,31,1,1,3,5.74529591932,2,25,12,0,2.18629888901,4.37457044674,43.7457044674,2
3563,2,3,148,403,59,148,23,59,54,35,14,17,28,4,31,27,13,17,1,3,21,7,15,39,6,3,4,6.34353465542,0,18,10,1,2.07658927188,4.19602977667,41.9602977667,2
3564,2,4,138,348,62,156,16,38,40,39,27,20,21,8,12,42,15,11,9,1,9,8,10,21,13,4,3,7.34832726808,2,16,7,0,2.22206211399,4.33333333333,43.3333333333,4
3565,2,4,155,414,71,163,16,41,49,30,22,38,21,9,31,33,14,13,13,21,13,5,46,47,13,4,31,6.32729297188,4,24,6,18,2.66168451494,4.63526570048,46.3526570048,6
3566,2,4,148,365,46,167,15,48,43,25,17,12,16,11,18,40,21,10,7,2,3,7,19,26,2,6,1,5.79910630176,5,16,18,0,1.91501274723,4.33150684932,43.3150684932,6
3567,2,4,185,432,63,199,23,34,55,32,31,18,26,9,21,57,12,14,12,1,5,9,18,23,1,2,9,7.22841718618,3,41,23,0,1.99810858402,4.37037037037,43.7037037037,10
3568,2,5,131,339,60,156,15,46,34,33,22,20,18,8,19,27,15,15,4,4,12,5,18,27,2,8,7,5.77359187752,4,27,7,1,2.28910523846,4.43067846608,44.3067846608,3
3569,2,3,156,384,77,167,16,52,36,36,26,32,25,9,30,33,24,16,11,3,20,7,13,25,0,11,1,6.24397304708,2,17,10,1,2.40095353846,4.52083333333,45.2083333333,2
3570,2,5,229,537,107,215,26,85,53,69,41,48,37,8,37,27,13,29,10,12,27,12,12,27,2,6,16,10.504342634,2,14,12,2,2.4662202698,4.51769087523,45.1769087523,6
3571,2,4,126,349,44,131,15,56,31,37,24,17,20,9,27,20,10,14,11,0,16,4,27,21,1,3,24,7.23553157219,5,23,6,0,2.00077381862,4.10601719198,41.0601719198,2
3572,2,2,80,296,22,143,1,45,33,24,20,7,1,1,11,14,11,11,1,0,11,3,20,28,0,4,1,6.37662964768,1,23,10,0,1.70778377546,3.875,38.75,5
3573,2,4,190,465,92,170,20,60,59,27,24,24,28,8,34,37,22,22,15,3,17,6,7,35,5,8,2,6.89698084804,5,25,13,1,2.17950688874,4.36774193548,43.6774193548,3
3574,2,4,146,304,76,110,14,38,46,22,28,32,19,6,16,29,10,7,7,5,18,7,17,19,4,6,22,4.43482777401,2,14,5,3,2.59140485137,4.79934210526,47.9934210526,2
3575,2,3,326,974,106,421,31,135,129,101,44,35,31,26,64,46,45,44,13,6,27,14,35,57,7,12,3,18.3033206592,22,28,44,4,1.99435735751,4.07802874743,40.7802874743,13
3576,2,3,87,234,35,96,10,27,26,20,13,11,13,7,15,19,12,3,3,5,4,7,11,34,0,1,2,4.88235814541,3,23,6,2,2.22065578847,4.2264957265,42.264957265,2
3577,2,4,167,378,61,177,15,41,38,26,21,14,19,11,28,45,20,11,10,2,4,8,13,33,8,5,9,6.73761961652,6,35,9,0,2.044672866,4.46825396825,44.6825396825,2
3578,2,4,141,368,63,132,15,51,38,39,32,23,25,8,21,22,4,17,4,3,14,4,22,28,7,2,10,6.62874038328,2,16,20,2,2.26763221146,4.22010869565,42.2010869565,2
3579,2,4,207,534,88,175,23,75,64,38,34,28,29,10,26,49,25,21,10,7,13,6,45,28,6,21,37,9.62144482361,4,23,15,2,2.16702487197,4.3595505618,43.595505618,2
3580,2,3,101,263,31,138,14,32,24,18,16,7,16,4,10,27,14,7,3,1,5,5,25,17,3,1,4,4.66096659396,1,23,13,0,1.88883586526,4.27756653992,42.7756653992,4
3581,2,3,134,428,48,168,19,46,55,33,31,17,25,11,22,49,28,11,5,3,7,10,27,28,4,4,1,9.01023378633,3,38,9,1,2.0401684787,4.06308411215,40.6308411215,7
3582,2,3,65,171,30,61,6,25,23,12,9,6,6,5,12,11,12,7,4,2,3,5,18,12,3,3,0,3.25080440427,5,9,3,0,2.08607353331,4.36842105263,43.6842105263,1
3583,2,3,95,285,40,112,12,37,30,13,25,17,13,5,11,11,12,8,4,7,8,4,14,26,22,10,17,7.45663106024,4,9,9,3,2.41824565204,4.08771929825,40.8771929825,5
3584,2,4,102,234,39,97,11,41,30,32,13,15,19,4,11,10,3,9,8,4,11,5,11,7,2,2,19,3.63949867526,0,8,9,3,2.32011774132,4.53418803419,45.3418803419,0
3585,2,3,76,340,25,143,17,39,38,33,21,8,18,8,16,18,19,7,3,0,6,1,16,43,2,1,1,4.73012805036,4,19,17,0,1.61132929368,3.79117647059,37.9117647059,3
3586,2,3,104,327,34,139,7,30,35,22,18,9,9,5,25,16,14,20,6,1,2,4,7,32,13,1,6,5.11663118858,4,17,14,0,1.80120220261,4.06422018349,40.6422018349,2
3587,2,3,55,171,17,79,3,21,30,11,15,3,4,3,9,11,9,6,1,1,4,5,8,14,0,1,3,3.01581465206,3,11,4,1,1.82259261088,4.04093567251,40.4093567251,0
3588,2,2,69,241,12,81,13,27,25,26,16,1,14,5,11,8,3,13,8,0,5,4,36,28,2,0,1,5.4138717603,2,18,12,0,1.63792999275,3.53941908714,35.3941908714,3
3589,2,4,205,549,105,216,23,72,71,54,36,36,30,15,30,29,15,29,16,10,35,23,21,31,18,5,21,9.67759636002,5,13,6,2,2.3257696631,4.34608378871,43.4608378871,3
3590,2,2,176,528,66,190,18,47,72,32,24,28,19,15,36,32,26,20,13,2,20,12,63,51,11,5,0,10.414928958,12,29,15,0,1.9729023648,4.17803030303,41.7803030303,1
3591,2,3,217,471,97,166,20,67,54,47,39,37,26,10,19,36,22,4,14,9,17,2,35,25,12,12,34,10.5364752564,4,21,19,6,2.46540686621,4.54564755839,45.4564755839,3
3592,2,3,116,279,49,118,13,34,30,34,26,18,15,6,21,20,8,10,5,3,13,2,18,5,6,1,7,4.40091224442,2,8,12,0,2.18703348011,4.51254480287,45.1254480287,3
3593,2,4,152,394,72,142,16,32,46,39,26,24,18,10,15,49,18,17,9,0,13,4,12,42,2,5,8,5.59510058308,5,26,13,0,2.16060113375,4.31218274112,43.1218274112,4
3594,2,4,303,724,106,287,25,64,69,41,78,46,28,18,42,99,28,33,7,1,15,10,49,39,3,2,2,11.5705430838,12,38,49,0,2.1008529909,4.38259668508,43.8259668508,6
3595,2,4,192,457,69,188,21,50,46,40,32,37,26,12,23,58,18,15,8,5,7,9,38,19,24,6,35,7.26063484011,3,23,9,2,2.13991254262,4.51641137856,45.1641137856,3
3596,2,4,219,705,70,304,26,93,75,61,41,12,32,19,32,47,31,27,10,3,15,11,41,59,2,19,17,13.7976614793,11,43,25,1,1.83126568534,3.96028368794,39.6028368794,2
3597,2,2,50,159,12,63,10,8,22,19,10,5,11,3,17,25,2,4,1,0,1,3,3,8,1,0,1,2.01342972735,0,8,11,0,1.6667701584,4.01886792453,40.1886792453,0
3598,2,3,116,302,57,116,15,29,30,31,22,20,16,8,12,26,11,11,10,5,8,8,2,22,2,1,0,7.53569028084,3,19,12,3,2.45035412346,4.26821192053,42.6821192053,7
3599,2,3,111,353,45,109,10,40,31,34,18,15,12,9,16,19,27,17,0,0,2,9,19,49,8,5,3,4.48370315623,7,23,7,0,1.92699288295,4.05099150142,40.5099150142,0
3600,2,4,108,362,36,173,17,27,37,30,20,12,21,9,42,30,10,11,3,2,13,7,3,35,1,7,1,6.76139056323,2,21,15,0,1.84059049588,4.07458563536,40.7458563536,4
3601,2,4,234,549,117,240,23,76,54,74,44,46,28,13,43,51,18,17,24,9,25,11,9,10,0,4,6,10.076487273,7,19,22,4,2.48829977182,4.60655737705,46.0655737705,6
3602,2,3,78,271,37,97,8,49,32,37,5,6,9,7,23,10,9,10,1,1,20,3,20,14,1,2,0,3.98546298953,6,10,7,0,1.87575687425,3.9926199262,39.926199262,1
3603,2,2,57,231,20,74,12,20,30,20,7,1,13,7,26,11,5,13,2,0,5,0,2,36,9,2,0,5.25199664609,1,7,10,0,1.70892410814,3.51515151515,35.1515151515,2
3604,2,3,74,236,16,103,6,35,30,26,12,2,6,6,15,12,8,6,3,0,3,2,16,20,2,1,0,3.48759651133,5,12,15,0,1.55079868445,3.9406779661,39.406779661,0
3605,2,3,251,748,118,283,25,117,116,100,43,46,28,22,34,54,32,22,11,5,15,11,22,39,3,7,9,14.1805085376,13,46,14,1,2.22083298857,4.19251336898,41.9251336898,4
3606,2,4,129,378,41,166,19,43,28,29,29,17,23,8,19,43,21,26,3,4,12,4,7,28,3,7,1,6.0509513918,3,15,12,0,2.04365675149,4.10846560847,41.0846560847,4
3607,2,4,289,583,146,256,24,78,85,57,48,56,27,20,33,54,28,18,28,11,19,12,12,18,4,11,6,8.6054030649,8,26,12,3,2.50587657299,4.81303602058,48.1303602058,7
3608,2,4,163,442,64,156,14,50,42,35,38,31,15,11,25,27,19,20,3,1,21,5,10,50,2,6,1,6.50964180146,7,35,15,0,2.04670559843,4.29185520362,42.9185520362,3
3609,2,4,219,557,71,218,25,65,50,43,41,24,47,6,34,47,28,28,7,1,17,10,31,53,3,7,10,8.02370234236,2,21,24,1,1.97018710776,4.23518850987,42.3518850987,2
3610,2,3,81,213,37,84,9,24,26,16,21,13,10,5,13,14,10,8,2,2,9,1,18,15,14,6,16,4.35406809486,2,5,5,0,2.14998140804,4.29107981221,42.9107981221,1
3611,2,2,40,143,12,61,5,12,19,14,5,1,7,4,7,10,3,5,1,0,1,1,8,18,8,5,0,2.81064828009,2,7,6,0,1.63860282135,3.81818181818,38.1818181818,1
3612,2,4,131,316,65,117,14,61,43,32,18,27,14,8,11,13,12,13,8,5,8,8,9,16,7,5,4,7.03809507919,5,6,12,2,2.49222217878,4.41139240506,44.1139240506,0
3613,2,4,165,419,78,164,17,59,52,41,19,20,30,7,35,30,12,19,11,6,15,3,17,30,5,8,4,9.15479919152,3,18,13,0,2.22956257747,4.3245823389,43.245823389,1
3614,2,4,182,518,83,252,16,56,73,34,27,29,20,11,30,34,24,19,11,9,9,17,32,67,15,12,7,9.40885302621,8,31,12,2,2.21399462022,4.2972972973,42.972972973,0
3615,2,4,138,376,56,169,22,44,52,30,21,19,26,3,22,50,10,14,4,2,7,4,16,31,12,7,5,6.13961644277,1,19,8,0,2.05201682489,4.30053191489,43.0053191489,4
3616,2,4,128,349,44,130,12,41,50,37,26,17,13,8,27,34,18,6,5,1,4,5,9,19,1,3,3,7.29239233577,6,23,11,0,2.05729287501,4.18624641834,41.8624641834,4
3617,2,3,99,246,34,93,11,36,30,30,8,7,13,6,13,21,12,8,3,3,1,6,10,19,8,3,12,5.87705127954,4,6,9,2,2.13821409487,4.15447154472,41.5447154472,0
3618,2,4,107,409,37,115,18,58,35,31,33,7,20,9,19,30,24,15,4,0,10,7,53,38,4,7,3,8.59730788761,7,27,12,0,1.76458602594,3.73105134474,37.3105134474,3
3619,2,4,177,432,92,165,23,52,71,40,26,43,28,10,22,32,4,17,22,19,13,14,11,26,7,9,12,8.42382004854,2,25,9,5,2.70311756081,4.625,46.25,3
