id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20
10080,4,1,30,79,16,29,4,15,10,10,3,6,8,1,4,1,0,2,0,1,5,1,6,10,9,0,3
10081,4,0,50,130,18,46,4,20,11,17,7,5,5,4,5,6,6,8,2,0,10,3,9,10,2,1,7
10082,4,2,40,94,16,39,5,13,11,13,9,7,6,1,7,4,4,3,0,0,4,0,12,3,4,0,6
10083,4,0,71,180,38,66,9,35,17,21,7,14,16,4,10,1,4,12,4,4,13,6,17,10,5,8,16
10084,4,3,71,164,54,55,9,35,20,22,12,20,10,4,6,6,8,8,1,3,13,4,10,10,0,2,3
10085,4,1,32,91,14,32,4,20,10,19,3,4,6,3,2,1,2,5,0,0,6,3,5,5,4,0,1
10086,4,1,20,60,9,22,2,13,9,8,3,2,3,2,2,2,0,2,0,0,3,0,3,3,1,3,3
10087,4,1,26,82,11,34,3,15,13,11,3,2,4,2,4,2,4,2,0,0,4,0,5,7,2,1,2
10088,4,2,55,156,24,60,6,26,13,17,9,6,9,3,13,3,5,4,2,1,15,8,7,15,4,6,1
10089,4,0,15,48,7,22,2,11,7,7,2,4,5,0,0,2,0,1,0,0,6,1,0,6,0,2,0
10090,4,3,71,168,44,56,5,42,16,19,7,16,8,4,5,4,7,3,3,6,7,4,23,13,15,8,13
10091,4,3,65,182,32,50,9,40,21,26,11,14,11,6,3,3,11,8,2,3,8,1,11,8,6,7,7
10092,4,3,96,205,47,73,10,40,29,20,8,16,12,6,10,7,7,11,5,4,13,4,14,9,7,11,8
10093,4,2,70,150,25,58,7,31,17,17,13,8,9,4,7,8,6,5,0,2,8,2,13,12,6,7,8
10094,4,0,16,49,11,19,4,11,3,7,2,4,5,0,1,2,2,4,0,0,4,3,3,5,1,0,1
10095,4,2,42,106,22,31,5,21,13,14,4,14,6,3,4,4,4,5,0,4,7,3,8,5,3,6,5
10096,4,1,29,92,13,37,3,13,7,11,3,0,4,3,7,4,5,5,0,0,3,5,0,9,3,1,0
10097,4,2,47,136,18,53,5,19,14,16,7,7,8,3,12,2,3,6,0,0,2,5,12,13,15,0,7
10098,4,2,44,111,17,39,4,16,16,18,8,8,9,3,3,4,5,3,1,1,10,3,6,10,2,1,3
10099,4,2,30,86,8,37,4,20,7,18,3,4,5,2,3,1,0,9,0,1,4,0,3,3,3,1,1
10100,4,1,28,87,12,27,3,13,12,11,3,8,4,3,4,3,3,7,1,2,4,2,6,7,3,0,1
10101,4,3,102,257,46,102,9,53,25,33,14,23,14,7,8,12,14,9,2,3,15,6,16,12,2,6,10
10102,4,1,41,112,17,42,4,27,8,22,3,7,8,4,7,1,5,4,1,2,6,4,3,7,2,1,2
10103,4,1,11,46,3,14,1,8,5,4,2,1,2,1,2,2,2,1,0,0,3,1,6,7,4,2,0
10104,4,1,32,93,16,35,3,14,10,11,4,6,4,3,3,2,3,3,3,0,6,1,8,6,7,3,9
10105,4,2,32,131,13,48,6,23,12,18,9,5,10,2,8,1,3,4,1,3,4,1,1,11,7,4,0
10106,4,0,13,39,1,19,1,5,7,4,1,0,1,1,2,1,1,0,1,0,3,0,0,5,1,0,0
10107,4,1,23,47,11,22,2,12,6,11,2,7,3,2,5,0,2,0,0,1,3,2,3,1,1,0,0
10108,4,3,68,182,36,64,6,35,20,28,8,10,7,6,13,4,7,7,3,3,9,4,11,13,5,3,9
10109,4,0,65,147,24,77,5,36,15,20,2,8,5,3,6,2,4,6,4,2,8,4,5,8,2,0,0
10110,4,1,27,77,11,36,3,14,3,11,2,3,4,2,9,2,3,2,1,0,5,2,4,7,3,0,2
10111,4,0,8,28,1,13,1,4,3,5,2,0,2,1,2,1,0,2,0,0,1,0,3,1,1,0,1
10112,4,1,20,74,8,25,4,15,10,11,2,4,6,2,4,0,0,6,0,0,4,3,4,5,1,2,0
10113,4,1,9,30,1,15,2,4,5,5,0,1,3,0,2,0,0,0,0,0,3,1,1,4,0,0,0
10114,4,1,19,54,5,30,2,13,7,7,1,2,4,2,3,4,2,0,0,0,6,0,0,2,0,1,0
10115,4,1,31,106,10,36,5,12,6,8,2,1,6,3,9,2,3,8,2,0,10,2,8,13,1,5,2
10116,4,0,19,54,4,25,3,6,8,5,1,2,4,1,1,6,2,2,0,0,5,2,1,5,1,3,1
10117,4,1,17,65,7,23,4,9,8,10,0,2,6,0,3,1,1,2,0,0,7,0,3,12,0,1,0
10118,4,2,36,85,16,30,4,21,13,13,5,8,5,3,6,3,2,3,0,1,5,3,1,3,0,1,0
10119,4,0,4,14,1,8,1,2,0,3,1,0,2,0,1,1,1,1,0,0,0,0,0,0,0,1,0
10120,4,2,39,95,16,43,6,3,6,3,0,5,8,0,0,0,0,0,0,0,0,0,2,1,1,0,77
10121,4,3,57,149,30,49,6,27,12,17,6,11,7,3,5,4,6,6,3,6,10,5,13,7,2,8,14
10122,4,2,28,93,9,34,4,18,8,12,6,2,8,1,6,2,3,3,0,0,7,1,5,7,1,2,1
10123,4,0,15,39,8,15,2,8,5,11,1,5,3,1,0,1,1,0,1,0,1,0,0,1,6,0,0
10124,4,1,20,48,6,22,2,7,5,5,1,0,4,1,6,1,2,1,1,0,8,2,1,5,0,1,0
10125,4,0,29,83,12,38,3,13,15,11,1,5,4,3,4,0,4,1,1,0,7,5,0,5,2,4,0
10126,4,0,14,27,5,12,1,4,3,5,0,2,3,1,0,3,1,1,0,0,1,1,0,1,2,1,0
10127,4,3,138,357,59,142,16,53,45,32,31,18,23,7,31,10,9,13,5,9,1,10,21,26,30,11,10
10128,4,1,37,137,13,55,6,21,20,15,0,1,7,4,7,1,5,3,1,0,2,3,3,20,13,5,0
10129,4,1,17,52,4,25,2,7,9,7,4,3,4,2,2,3,1,1,0,1,1,3,2,4,2,1,0
10130,4,1,55,125,23,42,5,21,14,16,6,10,8,3,9,2,2,5,2,3,14,2,13,12,4,3,5
10131,4,0,4,10,3,4,0,1,2,2,0,2,2,0,0,0,0,1,0,0,2,0,0,1,0,0,1
10132,4,3,77,207,47,61,8,44,26,24,6,19,9,6,7,5,10,8,4,1,13,6,11,14,5,12,5
10133,4,1,28,60,9,21,3,18,6,10,3,5,4,1,4,0,3,0,0,0,5,3,5,2,0,1,1
10134,4,3,50,132,17,48,7,29,18,21,5,5,14,1,5,2,4,7,2,0,13,3,3,4,0,4,1
10135,4,2,49,203,21,78,3,39,22,24,9,7,4,3,12,4,8,3,0,1,7,3,9,23,10,7,2
10136,4,3,45,117,20,52,6,20,14,12,6,8,13,2,8,3,2,2,2,3,7,2,6,8,3,6,6
10137,4,0,22,78,9,32,2,21,11,12,5,4,3,2,2,1,5,2,0,1,3,0,5,4,0,0,1
10138,4,0,9,23,4,8,1,3,3,3,0,2,2,1,0,0,1,0,0,0,1,0,2,3,2,1,0
10139,4,3,67,214,23,75,8,34,28,31,8,8,10,8,12,8,10,8,2,2,11,10,6,13,5,7,4
10140,4,1,10,27,2,11,1,6,2,4,2,0,2,1,0,0,1,1,0,0,2,0,0,2,1,1,0
10141,4,2,34,98,14,40,5,17,6,12,5,5,7,4,5,1,5,7,3,1,9,2,4,4,2,6,2
10142,4,3,40,112,15,47,3,17,19,13,11,4,4,1,5,7,5,3,0,0,6,1,4,8,4,2,0
10143,4,1,18,54,8,26,3,5,6,5,7,3,5,0,5,5,0,3,1,1,3,0,1,3,1,1,0
10144,4,2,25,69,9,31,2,14,4,13,3,4,5,2,4,1,3,4,0,0,5,1,2,2,1,0,2
10146,4,1,6,24,2,12,1,4,2,1,1,0,3,0,1,0,2,1,0,0,1,0,0,4,1,0,0
10147,4,1,69,164,28,72,9,31,21,19,5,7,13,3,10,3,6,7,0,0,9,7,14,10,1,3,11
10148,4,2,37,94,16,36,4,22,13,14,4,8,5,3,0,1,2,2,2,1,3,2,7,4,2,6,7
10149,4,1,14,31,4,11,2,6,2,5,4,3,3,0,1,1,1,2,1,1,3,1,3,0,0,0,3
10150,4,2,23,59,7,26,2,13,9,9,1,2,3,2,3,2,1,3,0,0,3,3,3,3,0,3,0
10151,4,2,64,150,28,60,6,21,18,20,12,6,9,3,7,4,5,6,2,1,7,3,7,10,7,1,11
10152,4,2,50,153,21,58,6,21,15,16,2,5,8,5,12,6,6,5,5,2,5,3,11,10,14,8,8
10154,4,2,37,98,10,43,5,17,14,10,10,4,6,3,1,1,3,3,1,0,7,4,5,4,3,5,8
10155,4,2,55,127,29,55,6,33,16,19,6,10,7,3,3,6,6,3,0,2,8,3,6,3,0,4,4
10156,4,1,39,106,15,40,5,22,13,13,8,6,11,2,6,1,0,6,0,1,9,1,11,8,5,4,4
10157,4,3,64,198,29,61,10,27,23,21,8,11,11,3,6,10,4,8,2,3,19,7,12,18,5,4,7
10158,4,3,42,107,20,43,6,22,11,22,1,8,9,2,4,3,6,4,0,1,8,2,2,6,1,3,4
10159,4,2,24,85,13,34,4,15,9,8,4,3,5,2,3,2,5,1,1,0,7,1,1,14,3,3,0
10160,4,3,61,196,29,64,9,37,19,28,16,10,15,5,8,4,9,10,3,1,8,4,15,6,6,4,10
10161,4,1,11,23,4,10,1,2,3,2,1,2,2,1,1,0,1,1,0,0,1,0,2,5,2,0,0
10162,4,2,44,116,20,47,7,21,8,15,5,9,8,2,6,3,3,4,1,2,5,4,5,12,10,5,2
10163,4,2,45,124,21,48,6,18,17,13,4,8,8,3,9,3,5,5,2,1,7,6,4,9,5,4,2
10164,4,0,28,59,11,21,1,12,5,12,1,0,2,1,4,1,2,2,0,0,3,2,6,2,1,0,10
10165,4,1,16,50,7,22,2,10,5,6,2,4,3,1,4,0,2,1,0,1,3,1,4,3,0,1,3
10166,4,2,41,104,17,42,4,23,9,20,4,8,6,2,3,1,2,8,1,2,8,4,3,6,1,0,0
10167,4,1,22,75,9,25,2,11,9,13,1,2,3,2,6,1,3,2,0,0,6,2,4,8,2,1,0
10168,4,0,11,28,3,13,1,5,2,7,1,2,3,1,2,1,1,1,0,0,2,0,0,1,0,0,0
10169,4,2,53,117,19,46,4,20,10,18,4,5,5,4,3,6,2,2,3,1,10,4,9,7,1,4,13
10170,4,2,19,52,13,25,2,11,6,9,1,3,3,2,1,0,2,1,1,0,2,3,0,4,1,3,0
10171,4,1,30,89,13,35,2,18,9,16,4,3,3,2,6,1,4,2,0,0,5,2,3,4,1,0,2
10172,4,2,42,120,16,38,4,17,13,14,6,9,5,2,3,5,7,7,1,2,8,3,11,10,2,3,1
10173,4,2,30,66,13,26,2,6,5,11,1,5,7,1,3,4,1,3,1,1,9,1,5,10,0,0,5
10174,4,1,17,55,7,20,3,7,6,8,4,5,4,1,4,3,2,2,0,1,4,0,1,5,1,0,0
10175,4,0,21,73,7,21,1,11,6,8,2,4,2,1,5,2,4,4,0,0,4,0,2,9,1,4,0
10176,4,1,15,41,6,17,3,7,4,4,4,2,4,0,2,1,0,2,0,0,5,1,1,4,0,2,0
10177,4,0,13,34,5,12,1,6,3,6,0,2,3,0,3,0,1,0,1,0,2,1,0,3,1,0,0
10178,4,2,44,155,16,59,6,18,21,17,4,6,9,4,8,3,5,5,0,0,12,4,4,22,7,3,0
10179,4,1,19,61,7,22,3,7,7,4,1,4,4,2,4,0,1,2,0,1,2,1,3,15,7,0,0
10180,4,0,24,64,9,26,2,11,7,12,5,3,3,2,5,2,2,2,0,0,2,2,1,2,2,1,1
10181,4,2,60,162,26,59,7,30,23,20,3,5,8,4,5,5,6,5,1,1,9,4,6,15,12,7,4
10182,4,0,16,45,5,22,1,7,9,9,0,2,5,1,2,4,1,2,0,0,3,0,2,2,0,0,1
10183,4,1,28,94,10,46,4,14,8,11,3,2,4,3,11,2,3,3,3,0,2,3,3,10,6,2,1
10184,4,3,64,207,34,79,8,40,25,32,10,14,9,7,5,2,9,8,0,1,16,7,2,14,2,5,2
10185,4,2,43,115,17,52,6,24,11,16,3,2,7,1,5,5,4,1,1,0,9,3,7,7,2,2,3
10186,4,0,42,126,14,59,7,18,11,13,5,6,10,0,10,6,5,4,0,0,7,7,2,9,6,0,0
10187,4,2,51,121,29,41,4,20,19,17,7,11,11,4,6,5,5,3,3,4,7,1,2,9,2,2,2
10188,4,2,36,109,18,34,4,19,12,12,6,10,5,3,4,2,3,4,0,1,7,5,11,11,3,9,2
10189,4,3,77,227,39,82,9,43,31,23,10,13,10,6,9,8,8,8,0,8,11,5,12,11,8,20,9
10190,4,1,34,101,15,35,4,16,11,17,7,4,5,4,2,2,4,4,1,1,11,2,2,9,0,1,0
10191,4,2,42,114,16,47,6,12,12,8,6,8,8,2,8,2,1,5,2,3,10,3,12,10,3,5,8
10192,4,1,30,79,9,34,3,13,9,12,4,6,4,3,4,1,2,6,1,0,1,2,3,3,9,0,3
10193,4,0,10,40,7,12,1,5,8,4,0,4,1,1,2,0,1,0,0,0,2,2,1,6,2,1,1
10194,4,1,51,125,23,56,5,22,12,15,1,10,6,3,6,5,5,5,4,1,8,6,6,7,9,3,6
10195,4,0,17,49,7,15,2,5,10,5,0,2,3,2,5,0,1,1,0,0,2,4,6,6,5,0,5
10196,4,1,15,43,6,26,1,10,7,6,1,3,5,1,3,2,2,0,0,0,3,1,1,1,0,1,0
10197,4,2,23,88,10,33,4,15,10,7,2,3,5,2,2,0,8,2,1,1,3,2,4,10,3,4,3
10198,4,2,27,140,4,61,3,23,17,19,13,2,3,3,9,0,5,5,0,0,1,2,1,12,6,3,0
10199,4,0,19,56,10,25,2,8,5,10,1,2,3,2,4,2,2,1,0,0,3,2,2,5,2,0,2
10200,4,3,64,173,30,69,9,44,20,26,8,13,11,3,5,3,10,3,0,6,6,2,9,12,9,3,4
10201,4,2,47,120,22,46,3,23,8,18,4,5,5,3,7,5,6,5,1,1,6,5,7,5,1,5,2
10202,4,0,23,49,11,23,2,7,8,2,2,1,4,1,1,4,1,2,0,1,1,1,5,4,4,4,3
10203,4,3,62,161,26,62,9,34,23,19,12,15,11,4,6,5,4,8,1,1,9,1,10,10,5,3,2
10204,4,2,76,185,32,79,9,38,19,29,4,12,10,6,10,7,6,3,3,2,7,7,11,9,5,1,5
10205,4,3,62,142,34,60,6,20,16,20,10,17,12,3,11,10,1,5,0,3,6,5,15,7,4,4,11
10206,4,0,17,45,8,20,2,11,4,9,2,3,3,2,2,0,1,2,0,0,1,1,3,2,2,0,4
10207,4,2,39,115,22,41,4,21,18,17,3,7,6,3,4,7,2,4,3,1,5,1,3,8,7,4,0
10208,4,3,60,160,34,63,6,31,21,19,8,16,10,5,11,2,3,6,1,3,6,12,15,10,7,4,5
10209,4,1,10,44,4,16,3,9,8,6,1,0,4,1,0,1,2,0,1,0,1,1,0,5,5,1,0
10210,4,0,22,62,9,23,1,13,9,9,1,6,2,1,3,1,1,3,0,0,2,2,4,6,3,1,1
10211,4,3,82,233,39,96,7,42,23,35,13,15,7,6,15,1,12,9,3,4,12,7,9,17,3,6,8
10212,4,1,19,58,10,22,2,9,8,7,0,4,4,1,3,0,4,2,0,1,11,2,1,6,0,0,0
10213,4,1,11,24,6,8,1,7,3,4,2,2,1,1,0,0,0,1,1,0,0,0,2,0,1,1,2
10214,4,2,45,124,28,34,4,27,12,23,10,14,5,3,1,5,6,9,2,3,8,2,3,2,0,4,3
10215,4,2,64,149,32,59,5,27,21,19,8,18,6,5,9,6,4,4,6,4,9,5,9,3,2,3,3
10216,4,0,60,189,17,55,6,42,30,41,9,10,8,5,11,0,4,4,1,0,4,7,5,9,9,0,0
10217,4,1,30,76,12,32,4,18,9,13,3,6,6,1,0,0,1,3,1,0,5,3,1,5,1,2,0
10218,4,1,24,69,6,29,2,11,9,14,4,3,3,2,3,1,2,3,0,0,5,3,2,1,2,0,2
10219,4,2,44,106,24,34,5,15,14,18,5,7,6,3,3,3,5,6,2,1,9,6,2,6,1,1,3
10220,4,1,10,28,4,13,1,4,2,5,1,2,2,1,2,0,0,1,0,0,3,0,0,3,0,0,0
10221,4,2,41,136,18,50,5,18,19,13,7,10,9,3,6,4,5,8,1,1,8,2,8,12,4,4,6
10222,4,0,22,64,8,25,1,8,8,5,1,3,2,1,5,2,1,5,1,0,2,5,2,6,3,2,0
10223,4,2,33,102,14,44,5,22,10,12,7,5,5,3,4,0,4,4,2,1,8,1,2,6,2,5,1
10224,4,2,34,86,16,33,6,13,7,11,3,4,7,1,6,5,6,3,0,0,5,2,4,5,2,3,3
10225,4,1,23,68,10,27,3,12,7,10,1,5,4,2,5,1,2,3,1,2,3,1,2,6,3,2,1
10226,4,1,26,84,7,44,3,14,8,11,4,3,4,2,3,1,5,1,0,1,6,2,3,9,2,2,0
10227,4,2,30,74,15,29,3,11,10,11,2,8,4,3,3,2,1,3,2,0,2,3,6,3,5,1,7
10228,4,3,74,178,33,55,6,25,17,15,10,9,7,5,10,6,9,11,1,2,12,9,17,13,4,5,16
10229,4,2,46,108,18,41,4,12,11,8,3,5,5,4,10,2,4,3,2,2,10,4,10,7,7,4,15
10230,4,1,13,31,5,18,2,8,5,6,0,3,3,1,0,1,1,0,0,0,2,0,2,2,0,1,1
10231,4,1,23,45,12,16,1,9,7,8,2,5,1,1,2,2,1,1,0,0,2,0,6,1,1,0,0
10232,4,0,11,29,4,9,1,6,1,6,1,0,2,1,2,1,2,1,0,0,2,2,0,1,0,0,0
10233,4,1,16,42,6,15,2,7,3,7,1,1,3,1,4,1,1,0,1,0,5,1,3,3,0,0,0
10234,4,1,11,41,3,17,1,7,3,9,1,0,3,1,3,1,2,1,0,0,1,2,0,2,0,1,0
10235,4,1,28,89,9,38,3,12,8,14,6,4,5,3,9,4,4,2,0,0,4,1,5,9,3,1,2
10236,4,3,58,159,22,61,8,31,18,16,10,5,10,3,8,0,6,6,2,2,7,2,4,18,6,6,3
10237,4,2,50,123,23,48,7,21,15,18,6,5,9,3,4,4,4,2,3,2,9,3,4,10,5,3,3
10238,4,0,16,44,7,16,2,12,6,9,0,3,3,2,1,1,1,3,1,0,3,0,0,1,0,0,0
10239,4,2,51,132,25,50,5,23,18,15,4,10,6,3,4,5,3,3,0,3,4,5,9,14,9,3,8
10240,4,1,14,51,4,24,3,4,6,7,0,3,4,1,4,1,2,5,0,0,3,2,1,3,0,0,1
10241,4,0,17,55,6,21,2,12,4,9,1,1,3,2,3,2,2,3,0,0,1,2,4,2,4,1,0
10242,4,1,11,38,5,12,1,6,3,6,1,3,2,1,3,0,0,1,0,0,5,1,0,6,0,0,0
10243,4,3,91,220,40,74,7,51,25,35,12,18,9,6,12,6,7,4,4,8,10,10,18,8,4,6,10
10244,4,1,32,83,18,29,3,12,10,5,4,6,5,2,7,3,4,2,1,2,1,4,6,10,1,6,0
10245,4,1,22,63,7,25,4,14,9,15,3,5,5,1,0,1,1,0,1,0,9,0,0,2,0,0,1
10246,4,1,32,92,9,32,5,14,10,15,5,3,7,2,10,3,5,1,1,0,6,5,9,2,4,0,6
10247,4,1,33,93,17,33,2,14,9,12,2,5,3,2,4,2,3,7,4,0,9,1,4,9,1,2,2
10248,4,0,15,40,4,18,1,6,3,8,1,2,2,1,3,0,2,0,0,0,5,1,0,6,0,0,0
10249,4,2,21,69,9,29,4,14,9,6,1,3,6,0,2,2,3,3,0,0,1,0,10,5,7,6,4
10250,4,2,31,81,10,31,5,19,9,14,3,4,6,0,1,1,0,5,0,0,2,0,1,7,2,2,0
10251,4,2,65,151,32,60,6,28,20,16,8,10,10,4,10,5,4,2,2,2,3,4,15,9,10,5,12
10252,4,0,3,13,3,5,1,1,3,1,1,1,2,0,0,1,0,0,0,0,0,0,2,2,2,0,0
10253,4,1,24,56,11,20,3,9,10,7,3,7,4,2,2,0,3,2,0,1,8,3,2,7,0,0,0
10254,4,0,12,37,3,14,1,7,5,6,1,2,2,1,2,1,1,3,0,0,3,0,1,2,0,0,0
10255,4,0,11,31,4,12,2,5,3,4,1,2,3,0,2,0,1,3,0,0,2,1,1,3,0,1,2
10256,4,0,9,38,5,17,2,6,6,3,1,3,3,1,0,1,1,1,0,0,5,3,0,5,0,2,0
10257,4,2,102,242,64,83,7,45,33,27,9,25,8,7,13,9,9,9,1,7,11,10,7,19,4,9,1
10258,4,3,67,173,40,61,8,38,17,19,12,24,15,2,11,4,4,5,2,5,4,0,11,23,20,2,0
10259,4,1,45,119,16,38,4,20,18,11,7,4,7,4,8,3,0,2,1,0,3,0,8,13,12,4,3
10260,4,1,12,37,3,15,1,7,4,6,0,2,3,1,2,0,2,1,0,0,2,2,2,3,2,0,1
10261,4,1,24,65,10,30,2,16,6,14,3,4,4,2,3,3,1,2,0,1,4,5,1,1,0,0,0
10262,4,0,16,39,10,16,2,3,4,1,2,0,4,1,5,1,3,1,0,0,2,4,2,5,0,1,1
10263,4,1,35,95,17,33,5,15,12,10,6,7,6,3,7,2,1,5,0,0,6,3,2,9,5,0,0
10264,4,3,78,157,29,57,7,25,22,17,7,6,10,4,8,10,5,3,2,0,7,10,20,5,2,5,18
10265,4,3,98,264,47,76,13,55,25,37,19,20,15,8,6,4,14,10,2,1,14,11,21,9,3,10,10
10266,4,2,41,109,20,49,4,17,12,13,2,6,6,3,5,1,4,3,2,0,5,5,3,9,10,4,1
10267,4,2,48,132,20,47,6,23,14,18,6,6,8,4,6,2,4,9,0,2,5,5,16,4,3,4,16
10268,4,0,12,30,4,10,1,7,4,4,1,2,4,0,1,1,0,3,0,0,1,0,1,2,2,1,0
10269,4,0,20,51,8,22,2,12,5,10,0,5,3,2,4,0,0,3,0,0,3,1,2,1,2,0,1
10270,4,3,65,200,26,86,9,42,22,27,9,13,13,5,7,3,6,8,0,2,8,2,9,20,15,6,4
10271,4,2,48,143,24,52,7,29,18,14,3,6,12,2,8,6,3,8,1,2,12,2,13,6,1,5,10
10272,4,1,18,71,8,33,3,6,6,4,5,2,5,1,2,1,3,1,1,1,6,0,7,13,1,1,2
10273,4,2,28,80,10,32,4,8,9,6,6,2,6,3,7,2,6,1,0,0,2,2,8,10,3,3,2
10274,4,1,23,76,10,26,2,14,5,11,2,3,3,2,2,3,3,5,0,0,4,6,8,8,2,0,1
10275,4,2,43,130,15,49,5,20,10,12,2,4,8,4,9,0,4,7,1,0,5,0,13,18,8,7,8
10276,4,2,38,125,10,55,6,29,14,21,4,4,7,3,5,2,1,3,1,0,5,0,8,8,5,3,4
10277,4,2,49,154,12,53,6,23,19,23,7,2,8,4,12,5,4,4,0,0,5,4,11,10,7,3,10
10278,4,2,43,112,18,42,5,25,10,21,5,5,6,3,4,0,3,3,2,0,8,7,4,6,2,1,4
10279,4,2,33,83,19,36,3,14,11,8,4,7,5,1,4,4,2,2,2,2,4,1,4,10,7,2,2
10280,4,2,40,135,13,58,6,26,11,17,11,2,9,2,10,1,4,6,1,0,7,4,8,7,9,4,3
10281,4,3,50,145,21,53,6,25,16,20,4,10,8,3,7,6,7,8,1,3,13,1,12,8,2,4,11
10282,4,0,9,48,3,15,1,6,5,4,4,2,2,1,2,0,1,4,0,0,3,0,3,6,1,2,0
10283,4,2,46,106,21,45,6,16,10,9,5,5,7,2,7,3,3,0,0,1,7,4,9,10,4,5,11
10284,4,3,43,142,21,46,4,18,18,14,10,4,6,4,8,3,4,8,2,0,5,2,6,12,8,5,9
10285,4,0,1,10,1,3,0,3,1,2,0,0,2,0,1,0,1,1,0,0,0,0,1,0,0,0,1
10286,4,2,63,141,33,60,4,31,20,20,9,12,5,2,6,6,4,6,0,2,9,2,6,6,3,1,4
10287,4,1,23,55,10,23,2,11,6,8,2,5,3,2,0,2,2,2,0,0,5,3,4,3,0,2,1
10288,4,0,71,183,30,68,8,30,21,26,16,11,14,5,6,10,8,7,2,3,13,7,6,11,7,7,2
10289,4,0,21,53,10,10,2,15,6,9,3,4,3,2,0,0,1,2,1,0,3,2,2,3,2,2,0
10290,4,2,17,65,1,21,5,8,5,4,6,0,6,0,3,0,1,7,1,0,7,4,3,6,1,2,1
10291,4,2,28,81,11,30,5,13,6,10,3,5,6,1,3,0,3,6,1,0,9,2,0,8,2,2,0
10292,4,1,43,128,18,55,4,22,9,20,4,3,5,4,10,3,5,4,0,0,7,4,6,10,5,1,4
10293,4,3,51,147,25,53,4,29,19,19,8,10,5,4,7,5,8,5,5,3,10,1,6,7,7,4,1
10294,4,1,26,94,9,41,3,12,10,9,3,5,5,3,5,1,3,4,0,0,7,2,3,13,4,2,0
10295,4,1,38,95,17,37,6,24,10,20,5,6,7,3,2,3,2,2,0,0,5,0,5,2,4,1,1
10296,4,1,14,60,3,25,3,8,4,11,1,1,4,1,7,0,2,3,0,0,5,3,2,4,0,1,0
10297,4,0,17,38,5,14,2,7,2,7,2,0,3,1,2,1,2,1,0,0,2,1,3,2,2,0,2
10298,4,3,60,147,24,54,5,24,18,20,6,8,8,3,8,3,4,6,3,3,10,5,8,4,4,6,7
10299,4,1,20,48,6,24,2,13,4,8,4,3,3,2,2,1,2,1,0,0,3,0,1,4,0,0,0
10300,4,1,13,64,7,23,1,12,8,9,2,3,2,1,6,0,5,1,0,1,2,0,5,4,3,0,2
10301,4,0,20,47,10,15,2,9,6,11,2,4,3,1,2,1,2,1,0,0,5,0,2,4,0,0,0
10302,4,2,51,154,21,58,5,22,13,19,7,1,12,2,14,4,3,7,1,0,8,8,2,15,6,3,0
10303,4,2,30,124,11,49,5,14,10,15,4,3,7,2,9,2,4,8,0,1,12,2,3,13,2,2,3
10304,4,1,35,97,10,37,5,16,14,8,5,1,6,2,6,0,4,6,0,0,3,5,11,11,6,0,1
10305,4,3,80,198,41,80,7,32,25,16,6,15,10,7,8,6,5,11,4,5,12,4,16,15,8,14,13
10306,4,1,8,29,4,10,1,8,3,5,0,2,2,1,1,0,2,0,0,0,2,1,4,2,0,0,1
10307,4,2,42,138,20,41,7,21,18,14,2,3,8,3,7,0,3,7,3,0,9,4,8,14,5,4,7
10308,4,3,58,147,33,60,5,28,25,18,3,15,7,5,5,4,4,8,2,3,11,8,8,6,2,2,4
10309,4,1,10,63,7,21,1,9,6,6,4,3,3,1,6,3,5,1,1,2,1,0,5,8,8,1,0
10310,4,1,28,81,14,30,3,18,7,13,4,5,4,2,5,1,5,1,0,1,3,1,7,5,5,1,4
10311,4,0,20,43,8,19,2,7,6,5,1,1,3,2,2,1,0,2,0,0,1,1,2,4,4,0,1
10312,4,0,15,34,3,14,1,6,6,9,0,0,2,1,0,1,2,1,0,0,0,1,0,1,1,0,0
10313,4,0,20,53,8,23,2,8,4,7,1,2,2,2,2,1,1,3,2,0,4,2,1,5,0,4,2
10314,4,1,42,90,19,26,2,19,12,9,4,7,3,2,0,0,4,4,0,0,8,6,6,7,3,2,5
10315,4,1,17,65,7,17,4,10,7,8,2,4,6,1,3,0,2,2,4,2,1,3,5,7,9,0,2
10316,4,1,19,59,10,20,4,14,6,10,3,5,5,1,0,1,3,3,0,0,6,2,7,4,0,1,1
10317,4,1,28,75,10,24,4,16,8,12,3,5,5,2,2,0,2,4,0,0,7,2,3,5,2,2,3
10318,4,2,38,115,16,46,5,19,14,14,4,5,6,3,7,0,6,4,0,0,6,3,2,11,2,0,1
10319,4,2,61,163,28,58,8,30,14,20,3,8,12,2,10,8,10,6,3,1,14,4,12,11,2,11,9
10320,4,3,64,179,30,65,7,33,17,27,6,6,8,7,6,6,4,10,3,1,5,2,10,13,14,5,6
10321,4,3,54,147,24,62,7,19,12,11,9,6,10,4,13,5,5,8,2,1,8,7,10,16,3,3,0
10322,4,0,42,120,15,48,6,20,14,12,6,6,8,2,5,7,4,1,0,0,7,1,6,14,6,0,1
10323,4,3,43,165,12,67,7,32,13,23,10,5,9,5,9,3,6,8,0,1,7,4,8,14,8,4,1
10324,4,2,71,194,33,65,6,33,21,24,16,9,7,5,6,6,5,13,1,1,12,5,16,10,2,5,6
