id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words
13240,5,3,49,138,29,55,5,28,16,13,9,16,7,4,7,6,4,3,4,6,6,1,7
13241,5,3,48,99,27,49,4,20,15,11,4,6,6,3,9,6,6,1,1,1,2,3,4
13242,5,2,57,141,31,62,7,24,20,13,13,12,10,4,3,10,4,5,1,2,11,4,3
13243,5,3,69,165,34,58,10,35,19,32,17,12,17,3,6,8,8,4,3,6,2,3,3
13244,5,1,48,131,21,41,2,22,13,8,8,6,17,0,8,4,7,2,2,2,7,2,8
13245,5,1,12,22,5,7,1,2,1,2,4,2,2,1,0,2,2,0,0,1,4,0,3
13246,5,3,64,180,41,73,7,23,27,16,10,14,9,5,7,9,5,3,5,1,14,3,11
13247,5,1,24,46,14,19,2,9,1,7,3,4,6,0,0,2,4,0,0,0,2,2,4
13248,5,3,87,217,28,76,8,32,30,24,12,8,12,5,9,10,5,7,6,3,18,7,20
13249,5,1,25,74,8,33,1,9,9,9,10,2,2,1,2,4,4,0,1,1,5,3,1
13250,5,4,82,184,37,70,9,24,21,13,17,12,10,3,6,8,9,5,2,4,11,4,21
13251,5,3,40,109,24,42,5,24,13,12,9,10,8,2,2,7,1,4,2,2,3,0,10
13252,5,2,24,78,9,41,4,14,9,6,9,1,6,1,3,4,1,3,0,0,4,1,5
13253,5,2,34,105,14,50,6,15,11,10,6,4,7,3,6,4,3,1,1,0,6,2,6
13254,5,2,42,123,20,51,5,27,19,20,2,9,7,3,2,1,0,2,1,0,2,3,14
13255,5,4,82,175,45,80,7,29,17,15,13,24,12,4,9,14,5,6,0,6,8,4,13
13256,5,2,30,79,12,28,3,16,8,11,10,6,7,3,1,3,3,2,1,0,2,1,3
13257,5,2,26,73,15,29,3,17,10,9,4,6,5,2,5,1,3,1,3,2,5,0,4
13258,5,1,14,53,6,16,2,9,8,5,5,3,4,2,1,4,4,0,0,0,4,1,1
13259,5,3,53,147,29,55,4,27,16,17,8,7,6,2,7,6,6,4,1,0,12,3,9
13260,5,4,64,165,26,64,6,44,27,25,5,14,14,2,6,7,10,3,0,5,6,3,9
13261,5,1,17,56,5,11,2,9,5,7,3,2,4,1,0,1,3,2,0,0,4,0,12
13262,5,2,16,66,5,29,2,10,4,9,4,2,3,1,3,0,3,5,0,0,3,1,1
13263,5,4,80,193,33,76,6,34,23,15,17,11,8,4,8,6,6,5,6,3,9,4,16
13264,5,3,67,140,30,43,7,36,19,21,7,12,12,1,4,5,5,2,3,0,3,3,6
13265,5,1,24,52,7,20,3,9,4,7,2,1,6,0,6,2,4,0,0,0,4,1,4
13266,5,2,48,128,23,51,5,26,19,22,13,6,6,4,2,4,5,1,1,1,7,3,2
13267,5,3,43,102,19,41,5,20,9,16,9,8,8,1,1,9,2,2,0,1,10,0,1
13268,5,4,120,268,58,107,10,50,28,27,22,33,12,7,15,15,11,6,4,6,10,5,10
13269,5,3,52,121,23,50,5,21,15,20,11,9,10,1,6,3,5,1,2,1,1,4,6
13270,5,2,31,79,13,31,4,13,12,7,5,5,5,2,6,6,5,1,2,1,5,2,1
13271,5,4,72,170,39,78,8,20,15,16,20,16,13,4,6,8,9,2,1,4,8,2,17
13272,5,2,54,116,31,49,6,22,13,16,12,13,11,0,3,9,8,3,0,1,2,1,8
13273,5,2,32,100,19,38,4,10,9,7,9,6,7,2,9,5,6,4,1,1,6,2,6
13274,5,1,35,76,18,27,3,17,13,12,7,7,5,2,4,3,2,0,3,3,0,1,5
13275,5,3,65,170,23,69,6,41,31,20,6,12,9,4,8,6,3,1,4,3,7,3,6
13276,5,3,56,145,30,55,7,23,14,18,9,12,9,3,5,8,6,3,2,4,8,2,5
13277,5,2,23,63,10,22,3,11,10,8,5,5,5,1,4,3,1,1,0,2,4,0,5
13278,5,2,25,75,9,32,3,16,12,12,2,4,6,1,3,2,4,1,1,1,2,0,1
13279,5,3,57,164,22,66,8,33,15,21,9,10,9,4,8,9,9,6,1,2,7,4,5
13280,5,3,81,206,38,64,8,46,30,23,14,17,13,4,8,7,9,6,2,2,11,1,18
13281,5,3,40,132,21,49,5,16,18,15,6,7,9,3,7,9,7,2,3,0,10,0,2
13282,5,3,43,129,15,60,7,17,13,16,3,7,8,3,2,8,10,7,1,0,13,2,8
13283,5,2,38,92,18,29,4,23,12,14,8,6,7,1,1,3,2,2,0,0,6,3,9
13284,5,2,41,96,20,24,4,16,13,12,6,7,8,1,8,6,5,3,0,2,6,3,4
13285,5,4,86,197,27,60,11,42,26,26,16,11,12,5,6,7,3,3,2,1,3,4,19
13286,5,3,53,148,32,59,7,17,22,17,11,11,9,3,4,15,3,4,2,2,8,0,17
13287,5,1,10,28,3,10,1,4,2,2,3,1,4,0,2,0,0,2,1,0,0,1,2
13288,5,2,38,92,17,47,6,20,13,5,3,6,7,1,2,8,3,0,1,1,5,0,10
13289,5,2,21,55,12,18,3,8,6,6,6,6,6,0,4,1,2,0,0,2,4,0,8
13290,5,3,45,130,24,45,6,23,13,15,12,6,8,3,12,9,5,2,2,0,8,1,7
13291,5,3,46,126,18,57,5,9,14,8,9,6,6,3,9,8,4,7,2,0,9,0,11
13292,5,3,49,141,18,48,8,28,18,17,8,7,10,2,5,3,5,3,2,2,8,2,2
13293,5,1,14,36,7,18,2,3,5,1,4,1,4,0,2,3,2,0,0,0,1,1,0
13294,5,3,48,133,27,51,8,17,15,8,8,10,9,3,5,6,7,4,7,3,5,0,11
13295,5,3,70,155,32,63,8,38,16,19,12,16,25,2,6,8,6,6,1,4,7,1,3
13296,5,0,8,44,3,8,3,8,6,8,5,1,4,0,2,1,3,1,0,0,4,0,5
13297,5,2,40,120,14,53,5,22,12,13,5,3,9,1,8,7,9,2,1,0,6,0,5
13298,5,2,24,68,12,24,5,9,4,11,6,2,6,1,4,5,1,0,1,0,0,1,5
13299,5,2,38,99,16,33,4,20,13,17,7,7,6,2,6,3,1,2,2,2,4,2,1
13300,5,3,54,136,30,56,7,27,14,13,8,11,10,3,9,6,9,3,5,4,6,3,14
13301,5,2,36,92,13,34,5,20,11,8,3,6,7,2,3,2,3,4,0,1,6,3,8
13302,5,3,39,103,14,48,5,21,9,10,6,5,8,1,3,5,7,2,1,1,4,0,4
13303,5,2,18,60,12,17,1,10,9,7,8,2,2,1,0,2,4,2,1,0,3,0,6
13304,5,3,63,137,36,58,6,21,18,11,13,14,9,5,8,11,5,1,2,7,3,5,8
13305,5,2,35,97,16,34,4,10,11,7,8,7,6,2,7,5,4,3,0,2,4,0,5
13306,5,4,64,162,37,55,6,26,28,19,6,15,7,6,6,8,5,3,6,5,5,1,4
13307,5,2,65,159,28,60,8,25,18,21,9,9,12,2,5,7,7,4,3,0,11,4,10
13308,5,1,28,55,12,26,3,10,8,5,6,4,4,2,1,7,2,1,1,2,0,1,2
13309,5,2,30,86,18,21,4,17,15,13,5,10,8,1,1,3,1,0,2,4,2,2,7
13310,5,2,15,44,4,17,2,5,4,4,2,0,3,0,2,7,2,1,1,0,2,1,0
13311,5,2,27,74,9,35,2,8,5,4,3,3,10,0,8,5,2,2,0,0,4,2,3
13312,5,2,39,101,18,42,4,25,11,12,4,9,9,2,8,1,5,1,4,0,4,3,2
13313,5,4,112,251,65,91,12,48,29,28,20,33,21,5,14,18,14,8,4,10,8,5,9
13314,5,3,66,152,37,60,6,19,22,13,13,13,15,3,5,13,3,3,0,1,2,2,18
13315,5,3,38,102,17,37,3,19,13,11,4,4,7,2,5,7,3,3,5,1,5,2,11
13316,5,2,35,93,17,35,5,12,7,6,9,6,9,1,5,4,3,3,1,1,8,2,6
13317,5,2,40,105,20,40,2,16,14,12,8,7,4,1,7,4,4,3,1,1,3,1,12
13318,5,2,47,136,21,60,6,28,15,17,8,8,7,4,5,2,5,8,1,4,6,0,7
13319,5,3,57,164,17,59,8,29,21,16,8,3,12,3,9,6,6,4,1,0,4,1,13
13320,5,1,12,32,5,14,1,4,5,3,3,0,1,1,1,1,1,1,1,0,1,0,1
13321,5,2,31,83,16,31,3,18,7,13,4,4,7,2,4,0,5,1,0,2,2,5,3
13322,5,2,47,135,19,54,6,24,21,20,7,6,10,4,4,5,2,5,2,2,7,5,4
13323,5,3,46,143,21,54,8,23,17,15,9,10,12,3,4,8,3,7,2,0,13,2,7
13324,5,2,31,84,8,32,4,11,8,9,10,3,7,1,7,6,5,3,0,1,0,2,6
13325,5,3,65,164,40,64,6,28,26,12,12,21,15,6,8,14,5,3,4,4,5,0,13
13326,5,1,11,33,6,15,1,6,6,4,3,1,2,1,0,1,2,0,2,1,0,0,2
13327,5,4,101,246,62,94,12,54,28,34,20,28,21,6,10,11,9,8,0,7,8,3,7
13328,5,2,33,86,17,26,3,20,8,12,4,8,10,0,4,3,5,3,0,7,11,0,4
13329,5,3,53,128,32,37,6,27,19,12,8,14,7,3,8,5,6,2,3,4,4,5,5
13330,5,4,101,257,51,105,10,39,25,22,24,23,15,5,14,13,10,5,2,7,14,6,19
13331,5,3,43,98,24,43,4,24,12,10,8,11,10,0,0,3,1,2,1,1,7,3,5
13332,5,1,20,65,6,31,1,9,12,9,1,1,2,1,2,4,0,2,1,0,0,0,2
13333,5,2,44,113,33,26,6,21,13,8,4,18,10,1,4,3,5,4,3,4,3,1,17
13334,5,4,99,228,54,90,11,53,28,35,19,25,16,7,9,16,8,3,2,7,11,3,14
13335,5,2,28,89,11,24,5,17,11,16,4,7,8,1,4,1,1,3,3,1,4,2,5
13336,5,1,27,78,10,34,4,8,11,4,8,5,5,2,3,6,4,1,0,1,4,2,1
13337,5,3,43,122,21,48,3,19,13,13,10,9,3,3,6,5,8,3,3,2,9,1,5
13338,5,2,27,69,13,24,2,12,10,7,5,3,3,2,1,5,2,2,0,1,4,2,7
13339,5,3,79,180,27,78,8,26,23,20,11,7,9,5,10,11,7,3,2,1,10,5,10
13340,5,0,18,56,6,24,2,12,4,7,1,0,7,0,1,1,3,1,2,0,0,1,9
13341,5,3,40,105,21,45,6,21,12,14,8,11,7,3,5,4,3,2,0,4,6,0,6
13342,5,3,71,159,41,62,8,30,19,23,14,19,12,3,9,9,10,3,1,3,5,5,9
13343,5,2,37,100,18,30,5,11,11,8,8,9,9,1,7,4,2,3,2,3,10,0,9
13344,5,3,57,139,33,59,8,38,15,24,7,16,10,2,6,5,5,3,0,7,6,4,2
13345,5,4,65,177,38,73,9,22,19,9,8,14,12,3,16,9,9,6,4,3,3,6,13
13346,5,3,54,156,28,65,5,31,22,18,8,16,6,4,2,5,9,1,2,4,7,1,7
13347,5,3,72,166,29,73,7,25,16,24,8,10,13,2,8,9,4,4,3,1,3,0,20
13348,5,3,38,102,10,39,6,18,11,15,3,4,8,2,7,2,2,1,1,1,5,2,8
13349,5,2,43,86,26,39,2,13,11,11,7,6,4,2,4,7,6,2,2,1,0,4,1
13350,5,1,65,177,26,52,8,31,24,23,16,8,11,4,11,3,2,1,1,2,10,3,14
13351,5,2,32,96,18,35,5,18,14,16,5,8,7,2,3,2,5,4,2,0,7,0,5
13352,5,1,20,66,10,22,3,10,10,7,4,3,6,1,5,2,2,1,0,0,5,1,2
13353,5,1,22,67,13,17,4,17,8,11,6,3,5,2,1,4,4,1,0,0,2,1,0
13354,5,3,59,136,31,55,6,34,15,15,10,7,12,2,4,8,8,2,1,2,8,2,7
13355,5,3,97,211,36,101,9,38,26,29,14,12,15,5,9,16,8,4,1,4,13,7,5
13356,5,2,48,132,23,47,7,20,18,17,11,10,9,2,5,7,3,2,1,2,12,1,9
13357,5,2,75,160,43,70,8,21,18,18,18,19,9,4,9,13,10,4,2,5,8,5,1
13358,5,2,17,70,10,26,2,16,10,11,4,4,3,2,3,2,6,1,0,1,2,2,6
13359,5,2,38,99,14,39,4,14,11,11,5,6,5,2,7,4,3,2,3,2,4,0,6
13360,5,2,44,117,18,38,5,17,14,12,8,7,6,3,6,3,8,2,1,1,4,4,8
13361,5,3,62,168,24,70,10,25,17,11,11,12,12,3,12,8,7,4,1,3,5,0,8
13362,5,2,33,99,13,43,4,19,9,13,6,2,6,2,4,4,4,4,0,0,2,1,4
13363,5,2,46,106,12,47,4,21,17,14,5,4,5,4,3,2,4,1,2,0,7,5,2
13364,5,3,63,142,28,56,7,21,17,10,9,9,8,2,9,7,11,4,5,2,11,2,12
13365,5,2,28,69,17,21,4,13,7,8,5,6,6,1,1,3,2,2,1,2,4,2,10
13366,5,1,16,41,11,11,1,12,7,3,4,4,2,1,2,0,5,0,0,1,1,1,6
13367,5,2,23,48,6,15,1,6,3,4,3,2,1,1,5,2,4,1,1,0,3,1,9
13368,5,2,22,79,8,30,4,13,9,7,4,1,7,1,5,1,3,4,1,0,5,2,3
13369,5,2,39,92,17,32,5,16,10,10,10,6,6,4,1,4,8,0,1,3,10,0,6
13370,5,1,16,40,8,17,2,10,5,6,2,2,4,0,0,2,0,3,1,1,0,0,6
13371,5,4,66,169,37,68,9,27,19,22,13,10,12,3,5,12,8,6,4,3,1,6,6
13372,5,2,43,137,19,48,6,20,21,18,10,7,8,3,4,4,5,3,1,0,7,0,5
13373,5,3,44,126,17,48,4,18,19,13,11,8,8,3,1,8,8,1,3,0,4,2,0
13374,5,3,86,209,58,72,9,35,26,17,20,29,10,7,8,17,14,9,4,6,6,5,8
13375,5,2,13,45,7,10,2,8,4,7,2,4,5,1,2,1,1,0,1,0,3,0,4
13376,5,4,89,219,57,91,8,33,23,26,17,20,12,6,9,15,12,5,3,6,9,3,9
13377,5,2,41,96,18,39,4,16,12,12,5,8,9,2,3,6,2,3,1,1,4,0,3
13378,5,3,91,198,48,74,10,25,24,19,20,13,21,5,6,14,6,5,1,5,12,6,21
13379,5,1,13,51,5,18,1,12,3,6,3,2,3,1,2,0,5,1,1,0,3,0,4
13380,5,1,10,39,8,16,2,5,6,3,3,2,3,1,3,1,4,0,0,1,5,0,0
13381,5,1,31,78,6,29,3,10,10,11,6,1,5,1,3,4,4,1,1,0,4,1,4
13382,5,2,29,86,8,24,4,15,8,17,8,2,6,3,3,2,2,2,1,0,8,1,1
13383,5,1,26,61,15,16,1,13,8,6,3,5,2,1,3,1,3,0,1,0,3,0,6
13384,5,1,13,40,5,14,2,7,5,6,3,1,2,1,1,2,2,1,0,0,3,0,2
13385,5,4,58,178,25,81,6,22,20,12,12,7,7,5,10,8,10,6,7,1,12,3,4
13386,5,4,105,228,59,97,12,39,30,23,15,21,17,1,8,18,10,1,3,7,3,8,11
13387,5,3,53,134,24,57,5,20,14,9,10,7,8,4,9,11,8,2,1,2,2,1,11
13388,5,2,42,109,28,38,6,19,16,12,8,14,10,0,6,1,3,0,5,1,2,0,14
13389,5,4,81,184,38,59,8,29,17,17,16,17,12,4,11,11,8,8,3,4,4,6,13
13390,5,3,65,157,34,61,7,33,22,19,13,17,8,4,9,7,9,2,2,4,7,3,5
13391,5,2,37,130,15,47,5,18,20,15,9,6,8,3,2,3,6,6,5,0,9,5,6
13392,5,1,12,34,3,17,2,7,5,5,3,2,3,1,2,1,3,0,1,0,1,0,3
13393,5,2,38,103,13,43,5,24,16,15,3,7,8,1,7,2,5,1,1,0,7,0,8
13394,5,4,92,196,35,87,9,35,22,24,15,12,13,5,5,12,9,2,0,0,8,10,9
13395,5,1,27,73,12,26,3,8,8,8,6,4,6,1,1,7,2,3,1,0,6,2,5
13396,5,2,35,92,20,34,3,10,9,7,13,5,9,1,5,6,6,2,0,0,7,0,7
13397,5,3,100,213,61,84,8,39,26,17,13,19,13,5,10,19,9,3,2,4,8,6,20
13398,5,3,55,136,22,61,6,18,14,13,7,8,7,4,8,4,4,1,5,1,3,4,10
13399,5,4,73,185,35,70,9,26,17,22,17,14,11,5,14,8,9,7,6,4,6,3,12
13400,5,1,35,96,15,41,5,15,14,12,8,10,8,1,2,11,7,1,1,3,0,3,1
13401,5,4,90,229,60,75,8,42,31,23,12,28,10,6,10,14,6,7,2,9,13,7,18
13402,5,3,40,102,23,40,5,19,15,10,11,8,15,1,8,3,4,0,0,1,7,3,2
13403,5,3,49,126,16,47,6,27,16,17,12,5,11,1,5,5,3,2,3,0,12,3,15
13404,5,2,42,106,19,49,4,20,17,10,7,6,5,2,6,7,6,0,2,1,4,2,1
13405,5,3,78,185,36,64,8,25,19,17,18,19,9,6,12,12,9,4,0,6,11,2,28
13406,5,1,22,49,9,15,3,14,7,8,2,3,4,1,1,1,0,2,3,0,3,2,4
13407,5,3,46,124,21,41,5,14,12,16,9,6,9,2,9,1,6,5,0,0,9,4,6
13408,5,3,51,130,28,49,7,18,16,10,8,5,8,2,7,8,8,5,0,0,3,2,11
13409,5,4,97,231,41,105,10,33,28,24,12,13,11,6,9,19,8,7,3,3,6,4,11
13410,5,3,63,152,36,55,6,23,20,9,13,19,17,1,8,4,5,2,0,4,12,2,14
13411,5,3,61,177,30,74,8,27,23,25,17,5,9,6,8,3,6,2,5,0,18,2,11
13412,5,2,22,68,7,24,5,11,8,11,6,0,6,0,3,3,4,2,1,0,6,2,0
13413,5,1,11,25,6,8,1,6,5,4,1,3,1,1,1,0,0,0,1,0,1,0,3
13414,5,1,14,29,2,7,1,5,4,4,4,1,4,0,0,0,3,0,0,0,1,0,6
13415,5,3,52,144,23,60,5,24,20,15,7,6,13,4,8,10,6,4,0,1,11,4,3
13416,5,4,96,225,55,84,9,55,31,30,15,25,10,7,1,17,17,5,4,10,12,10,8
13417,5,1,35,101,7,39,4,14,13,8,3,2,6,4,9,5,3,5,1,0,7,0,16
13418,5,3,65,143,31,61,6,26,14,11,5,9,18,1,6,11,6,4,4,3,10,4,4
13419,5,3,74,172,25,62,7,35,22,24,9,6,10,5,9,7,9,5,1,2,4,3,9
13420,5,0,25,72,4,24,4,8,8,7,5,2,7,0,0,2,3,1,2,1,6,3,6
13421,5,3,69,189,42,66,8,34,24,22,10,22,13,6,6,9,11,6,0,7,8,4,18
13422,5,2,68,156,42,55,4,31,24,17,11,15,8,3,9,6,6,3,6,4,2,2,14
13423,5,2,46,110,17,30,5,17,15,15,9,7,8,2,4,4,1,4,3,2,2,3,10
13424,5,2,42,89,17,22,5,10,14,9,10,7,8,0,5,6,5,1,2,2,5,0,16
13425,5,2,42,117,13,54,6,16,15,15,7,4,8,2,7,6,5,2,2,1,1,0,1
13426,5,2,38,98,23,30,5,19,16,8,5,7,6,3,3,6,4,3,2,1,5,2,8
13427,5,3,33,90,14,38,5,19,10,14,6,7,7,1,2,3,4,1,0,2,7,0,6
13428,5,2,46,131,17,49,5,24,18,17,9,5,12,1,3,5,8,1,1,1,0,3,2
13429,5,3,43,112,20,45,6,17,13,14,6,7,8,2,7,5,3,3,4,0,5,2,5
13430,5,4,64,160,35,65,7,29,18,14,7,13,18,1,5,10,5,4,3,2,10,1,12
13431,5,2,52,117,15,52,3,27,16,17,6,5,5,3,6,7,4,2,2,2,8,1,6
13432,5,3,39,110,15,34,4,14,14,9,9,8,7,4,4,6,3,5,0,0,12,4,7
13433,5,2,33,87,19,37,5,21,8,9,9,3,5,2,2,2,9,3,1,0,8,4,5
13434,5,3,57,154,30,58,8,25,21,16,12,15,10,2,6,5,4,2,2,3,11,2,7
13435,5,3,44,106,27,49,5,22,13,7,7,15,6,3,5,5,5,3,1,6,3,2,8
13436,5,1,9,40,1,15,2,5,3,5,1,0,5,0,3,0,2,0,0,0,2,1,1
13437,5,4,76,190,34,71,11,37,26,22,14,14,12,4,7,17,8,4,0,2,9,3,13
13438,5,3,57,124,31,53,5,17,12,14,18,12,6,4,5,9,5,6,0,0,7,0,9
13439,5,1,30,65,14,26,4,14,9,7,2,3,5,0,2,2,2,2,3,1,0,1,4
13440,5,2,41,99,20,41,4,12,10,12,7,10,6,3,8,8,3,1,1,3,6,1,6
13441,5,2,22,72,11,23,1,13,7,9,7,4,2,1,0,4,2,3,2,0,1,0,1
13442,5,3,60,122,36,48,3,25,15,8,4,13,11,2,7,9,9,5,2,3,9,2,12
13443,5,2,35,98,15,26,1,16,15,14,8,6,2,1,2,2,6,2,4,3,1,0,12
13444,5,3,49,125,15,37,4,25,14,15,10,4,8,3,7,3,8,3,0,0,5,0,10
13445,5,2,61,153,27,56,4,26,21,12,5,13,7,3,10,2,8,4,4,3,6,3,10
13446,5,1,7,21,3,7,1,2,1,2,2,2,3,0,2,0,2,0,0,1,4,0,2
13447,5,4,71,191,32,74,10,25,22,18,11,12,13,4,10,10,8,5,5,5,10,2,9
13448,5,1,8,15,1,8,0,4,2,2,1,0,2,0,0,1,1,0,1,0,0,0,0
13449,5,3,55,139,27,53,7,20,11,19,15,11,9,3,8,11,7,5,1,1,7,2,5
13450,5,2,42,103,14,48,7,18,15,8,4,5,8,1,4,4,5,4,3,1,1,1,9
13451,5,2,36,109,9,54,3,14,17,13,3,1,6,3,4,4,3,3,1,0,5,2,2
13452,5,1,5,16,1,5,1,2,1,0,1,0,2,0,0,1,0,0,0,0,1,1,1
13453,5,3,78,186,46,72,7,34,23,22,10,12,9,6,8,10,5,6,4,1,14,6,13
13454,5,3,97,208,48,85,9,42,22,31,21,16,11,4,11,11,13,4,1,6,7,3,1
13455,5,4,59,165,32,61,7,32,22,22,9,14,11,4,8,7,2,3,2,4,1,5,6
13456,5,4,84,206,30,72,7,26,24,25,16,15,13,5,8,14,8,5,2,3,14,1,24
13457,5,2,69,136,35,57,5,24,20,13,13,14,9,3,6,8,5,1,6,2,2,1,10
13458,5,4,99,233,55,80,10,61,30,34,25,27,15,6,7,11,11,2,1,10,10,6,11
13459,5,3,56,120,19,39,6,23,14,15,7,6,8,3,8,5,4,1,2,3,4,4,9
13460,5,1,1,4,0,2,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
13461,5,3,40,141,11,58,7,16,14,9,10,1,8,4,6,5,5,8,1,0,3,2,4
13462,5,4,80,190,45,72,9,22,17,22,13,9,12,4,8,13,7,9,2,2,5,4,12
13463,5,4,95,245,42,106,13,44,24,33,12,15,16,5,7,13,6,9,1,1,16,2,19
13464,5,4,91,181,49,72,10,39,21,26,7,24,13,3,4,13,6,3,6,3,11,2,12
13465,5,4,96,255,41,115,9,38,31,31,15,13,11,7,8,16,9,7,5,0,13,4,4
13466,5,2,46,124,20,52,5,18,16,8,4,11,6,3,5,9,6,3,1,4,6,8,5
13467,5,2,51,144,15,61,7,18,15,14,12,3,11,2,10,5,4,4,2,2,8,2,11
13468,5,0,16,60,5,22,1,6,5,8,3,0,2,1,4,5,4,3,1,0,1,0,2
13469,5,2,21,63,6,24,1,13,6,10,7,3,5,1,4,0,6,0,1,1,9,0,2
13470,5,3,124,254,64,81,12,41,29,34,20,33,17,7,4,20,9,8,8,12,7,4,23
13471,5,3,73,229,29,90,10,40,37,24,5,8,17,4,10,9,4,1,6,0,10,5,7
13472,5,3,70,148,39,59,5,32,21,11,9,14,6,4,4,7,8,8,1,0,7,1,8
13473,5,1,8,26,1,10,1,1,2,1,8,0,1,1,1,1,2,0,0,0,0,0,6
13474,5,1,8,40,5,21,3,7,8,7,3,2,4,0,0,0,1,0,0,0,0,0,2
13475,5,2,25,77,10,30,4,14,9,7,5,6,6,1,2,1,4,2,2,0,8,2,8
13476,5,2,34,91,16,36,4,14,11,12,5,1,7,2,4,4,0,2,2,0,4,1,3
13477,5,2,26,82,16,21,5,11,9,13,5,8,6,1,2,4,3,3,0,1,0,1,12
13478,5,1,23,37,10,13,2,9,6,7,2,0,4,0,1,1,1,0,0,0,0,1,4
13479,5,4,88,220,46,101,6,38,28,25,11,21,7,5,8,19,9,6,3,7,3,3,12
13480,5,3,71,192,34,66,10,26,17,18,9,9,19,1,9,12,7,7,2,1,8,3,11
13481,5,3,55,158,18,68,6,23,20,21,9,6,13,3,6,10,9,3,2,0,4,1,8
13482,5,3,42,114,21,57,6,20,20,9,5,8,7,4,7,5,3,2,4,1,4,3,4
13483,5,2,21,52,7,14,3,6,7,7,3,3,3,2,1,7,2,1,1,0,1,1,8
13484,5,3,64,173,37,66,7,32,23,13,8,10,12,5,11,9,9,3,3,1,6,2,8
13485,5,3,68,175,29,68,8,39,23,27,13,12,15,1,3,5,4,4,4,5,10,5,3
13486,5,2,18,47,10,20,2,16,4,10,2,3,5,1,2,0,2,0,1,2,2,1,5
13487,5,3,54,137,23,60,8,22,12,18,16,4,9,4,5,7,5,4,1,0,7,3,8
13488,5,3,25,81,9,34,5,7,9,5,4,2,7,0,2,5,4,4,1,0,7,3,2
13489,5,3,46,129,21,45,4,25,17,15,7,10,15,2,4,3,8,3,2,3,5,0,7
13490,5,4,79,185,43,65,10,29,23,19,17,23,23,3,7,10,0,7,2,7,9,7,20
13491,5,1,22,64,4,20,1,10,5,6,5,0,2,1,4,0,3,1,0,0,1,3,4
13492,5,2,34,77,19,35,2,6,7,7,5,7,3,2,3,10,2,7,1,2,0,3,4
13493,5,4,65,172,22,54,7,34,26,27,14,7,10,5,9,7,6,1,3,1,10,0,14
13494,5,2,28,54,13,24,3,12,7,8,6,3,6,0,0,5,1,1,1,1,1,2,5
13495,5,2,35,88,14,31,3,14,11,6,7,1,10,1,5,3,3,0,0,0,10,5,6
13496,5,1,17,58,8,22,1,10,5,7,6,2,2,1,2,2,2,1,0,1,1,1,2
13497,5,3,41,130,21,46,5,17,17,16,8,10,7,4,6,6,2,2,2,1,9,1,4
13498,5,3,52,130,27,51,7,21,19,12,9,13,10,1,8,8,2,3,3,0,9,1,10
13499,5,2,46,107,10,45,4,19,18,12,5,4,8,1,3,3,2,2,3,0,7,0,9
13500,5,2,23,79,9,20,5,15,8,11,6,3,6,2,6,3,2,1,0,0,5,0,5
13501,5,1,28,75,8,20,4,8,9,10,6,2,6,1,3,1,3,1,0,0,5,0,5
13502,5,3,78,184,42,77,9,32,25,26,8,13,11,5,5,15,6,3,4,2,6,6,11
13503,5,3,60,135,29,56,7,27,15,15,12,7,9,3,6,9,7,1,1,2,2,1,13
13504,5,3,58,159,25,50,8,24,20,10,12,10,9,4,4,3,8,1,4,4,10,3,9
13505,5,3,41,97,15,41,5,11,8,6,3,7,7,3,3,10,6,5,0,2,5,2,1
13506,5,1,9,24,4,7,1,4,2,3,3,0,2,1,0,0,3,0,0,0,2,1,5
13507,5,2,23,55,14,24,3,6,8,5,4,2,3,1,2,4,4,1,1,1,3,2,3
13508,5,2,49,135,21,49,7,27,12,18,6,9,11,2,9,1,6,3,1,1,4,2,10
13509,5,2,25,57,15,24,4,10,9,8,4,4,5,0,0,4,1,0,1,0,3,2,4
13510,5,1,10,34,2,10,2,3,7,3,1,1,3,0,1,0,1,0,1,0,2,0,4
13511,5,4,63,162,33,66,6,31,21,18,15,16,12,3,8,8,5,5,1,8,1,4,5
13512,5,2,54,128,31,47,4,30,16,23,8,18,5,4,3,6,7,5,2,2,6,3,10
13513,5,2,20,52,1,15,1,4,4,7,3,0,2,1,2,1,3,1,0,0,1,1,11
13514,5,3,66,166,41,60,10,23,23,12,17,10,11,3,7,8,7,3,2,0,12,2,13
13515,5,4,73,181,33,75,7,33,22,22,11,17,11,4,9,13,4,3,0,6,8,6,19
13516,5,3,51,147,21,52,7,25,25,16,11,10,9,5,8,5,6,4,3,0,2,2,6
13517,5,3,44,118,23,39,3,20,10,9,2,10,4,3,4,7,6,4,1,1,5,2,22
13518,5,3,61,142,15,68,7,16,13,16,10,8,9,3,12,11,4,4,0,2,7,0,7
13519,5,3,48,117,21,49,3,17,14,9,12,8,7,3,5,8,8,3,1,2,7,4,7
13520,5,3,42,114,15,46,4,25,11,16,9,2,9,1,5,2,6,3,1,0,6,1,2
13521,5,3,58,156,37,56,8,33,21,19,11,17,13,2,8,7,6,7,3,9,6,2,7
13522,5,2,47,122,24,53,4,15,11,13,9,6,10,1,7,8,2,2,2,2,3,0,14
