id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5,char_12,std_char,mean_char,avg_word_length,pos_32,pos_35,maturity_score,pos_11,pos_33,pos_9,pos_16,pos_13,pos_25,pos_3,pos_26,pos_8,bag_of_words_score,mean_word,pos_7,pos_10
12201,5,3,51,127,25,48,6,16,11,9,16,12,9,1,9,5,9,4,0,2,4,2,13,9,3,5,11,2.37632607354,1,5,2,0,2.46842325399,4.48818897638,44.8818897638,0,4,5.73729166667,0,0,0,0,0,0,0,0,0,0.202343903266,14.1111111111,0,0
12202,5,1,19,47,9,21,3,12,6,7,4,2,3,1,1,2,0,1,0,0,2,1,5,1,3,3,1,0.681797138769,0,0,0,0,2.04143027258,4.46808510638,44.6808510638,0,2,5.79333333333,0,0,1,0,0,0,0,0,0,2.98460686286,15.6666666667,0,0
12203,5,2,57,130,25,47,7,18,12,16,10,12,15,2,9,7,4,2,3,4,2,2,9,9,7,7,9,2.73492703707,0,0,4,0,2.4373974605,4.53076923077,45.3076923077,1,0,5.40574468085,1,0,0,1,0,0,0,0,1,0.202343903266,8.66666666667,0,0
12204,5,3,74,160,19,84,7,26,11,21,18,7,13,1,5,9,5,3,0,0,4,4,5,8,10,3,3,1.42411832491,1,1,3,0,1.77197567668,4.56875,45.6875,1,12,5.5694047619,2,0,0,3,0,0,2,2,0,0.708203661432,12.3076923077,0,0
12205,5,3,56,133,26,55,7,20,12,15,7,10,8,4,4,9,7,3,2,3,10,5,7,13,4,5,6,2.27557637726,1,3,3,2,2.41996518318,4.54135338346,45.4135338346,2,4,5.91690909091,0,0,0,0,0,0,0,0,0,0.3035158549,16.625,0,0
12206,5,3,77,163,41,52,7,25,26,17,14,14,8,5,8,5,4,2,7,2,9,5,9,14,6,5,6,3.80558552267,2,4,0,0,2.40839124846,4.73619631902,47.3619631902,1,1,5.73653846154,1,0,1,0,0,0,0,0,0,0,20.375,0,0
12207,5,4,87,187,48,68,10,23,21,12,15,22,12,5,13,15,6,5,2,3,11,3,22,7,11,12,21,3.42392249628,1,1,1,0,2.46164295634,4.85561497326,48.5561497326,1,1,5.27544117647,0,2,0,1,1,0,4,0,0,6.96408268,15.5833333333,0,0
12208,5,2,28,70,12,25,3,11,6,7,5,7,5,2,3,7,4,2,2,2,2,2,4,1,4,3,5,1.25407801183,1,2,0,0,2.39201570447,4.6,46.0,1,1,5.962,1,1,0,0,0,0,1,0,0,0.505859758166,14.0,0,0
12209,5,2,13,31,6,13,2,4,1,3,2,3,2,0,2,3,3,0,0,1,0,1,1,2,2,0,0,0.458823147156,0,2,1,1,2.6355713914,4.70967741935,47.0967741935,0,3,5.49769230769,0,0,0,0,0,0,1,0,0,0,15.5,0,0
12210,5,3,65,181,16,73,9,41,20,21,7,4,10,5,4,8,14,2,3,0,12,1,19,5,4,2,19,3.54754170617,2,6,3,0,1.71111988071,4.16574585635,41.6574585635,1,2,5.21397260274,1,2,2,2,2,3,0,0,0,0.708203661432,18.1,0,0
12211,5,3,61,139,37,62,6,23,21,12,6,12,12,2,5,14,4,3,2,0,4,2,11,7,12,6,13,1.90235155756,1,2,0,0,2.28288249744,4.8345323741,48.345323741,0,1,5.54677419355,1,0,4,1,0,0,0,0,0,0.3035158549,11.5833333333,0,1
12212,5,4,91,207,54,72,9,46,22,23,16,27,20,4,10,13,14,4,0,7,11,1,12,8,11,13,14,4.1507969338,3,2,2,0,2.65894301481,4.83574879227,48.3574879227,1,2,5.96041666667,0,0,0,0,0,0,1,0,0,4.28299167204,10.35,0,0
12213,5,4,48,134,25,52,8,25,12,15,11,10,9,3,7,4,5,3,2,3,9,1,11,9,6,6,4,2.87721114977,1,3,2,1,2.37042147966,4.46268656716,44.6268656716,1,7,5.95423076923,0,1,0,1,1,0,0,0,0,0,15.0,0,0
12214,5,1,14,38,6,12,2,11,4,6,3,1,6,0,2,0,1,0,1,0,4,1,2,1,1,2,0,0.75740297281,0,0,0,0,1.9299614159,4.28947368421,42.8947368421,0,1,6.255,0,0,0,0,0,0,0,0,0,2.19208181184,6.33333333333,0,0
12215,5,1,23,78,11,36,5,15,10,7,3,1,7,1,1,1,1,2,1,0,6,1,2,8,8,5,2,1.65182801664,0,0,0,0,1.80888398524,4.02564102564,40.2564102564,0,1,5.45111111111,3,2,0,0,0,0,0,0,1,0,11.1428571429,0,0
12216,5,4,63,170,30,80,9,24,18,18,10,9,12,3,11,12,3,5,6,1,2,2,6,13,8,10,2,3.60124479616,1,3,7,0,2.18002832427,4.41176470588,44.1176470588,0,1,5.407,0,3,2,1,0,1,0,0,0,0.3035158549,14.1666666667,0,0
12217,5,2,45,118,23,44,7,16,12,10,8,5,11,2,9,5,5,3,3,0,9,0,17,13,5,3,9,2.27782006214,0,3,3,0,2.19365236,4.30508474576,43.0508474576,1,2,5.75568181818,0,0,2,1,1,0,0,0,0,0,10.7272727273,0,0
12218,5,2,12,38,4,12,1,5,3,5,6,2,4,1,2,0,2,3,1,0,2,3,2,2,0,0,1,1.04474640674,0,1,0,0,1.89425274359,4.07894736842,40.7894736842,0,0,5.3725,0,0,0,0,0,0,0,0,0,0,9.5,0,0
12219,5,4,72,166,29,63,7,26,25,11,14,14,15,3,5,14,9,4,2,6,7,3,20,4,12,10,21,2.54970686385,2,2,2,1,2.3528547597,4.65662650602,46.5662650602,5,0,5.67238095238,0,1,0,0,0,0,0,0,0,0,11.2,0,0
12220,5,2,41,116,18,46,6,22,16,8,4,9,8,2,6,5,6,3,3,0,6,2,11,4,5,7,16,1.82187385341,1,1,0,0,2.08433509149,4.28448275862,42.8448275862,0,1,5.51,0,2,0,0,0,1,1,0,0,0,14.5,0,0
12221,5,3,37,106,18,38,3,22,10,12,5,7,12,0,3,3,2,0,1,2,11,3,6,14,5,6,1,3.6802693037,0,1,1,0,2.28986595103,4.22641509434,42.2641509434,0,2,5.66973684211,1,0,0,0,0,0,0,0,1,2.98460686286,8.83333333333,0,0
12222,5,1,19,59,6,29,2,9,5,7,4,1,4,1,5,0,2,3,1,0,2,3,1,3,4,1,2,1.35507071639,1,0,1,0,1.69883241095,4.10169491525,41.0169491525,1,2,6.12068965517,0,0,0,0,0,0,0,0,0,0,14.75,0,0
12223,5,2,56,125,26,41,7,20,15,12,8,8,9,2,5,4,5,3,6,2,1,6,9,6,10,4,8,3.28009639251,1,0,2,0,2.3102297051,4.744,47.44,2,0,5.62024390244,1,1,2,0,0,0,0,0,1,0,13.8888888889,0,0
12224,5,3,58,137,30,53,7,23,17,20,19,13,9,4,7,5,5,2,0,4,11,2,13,5,6,1,12,1.73941855282,1,3,1,2,2.5431020367,4.75182481752,47.5182481752,0,3,6.29094339623,1,0,0,0,0,0,0,0,1,0.607031709799,15.5555555556,0,0
12225,5,3,84,184,48,74,7,37,23,31,20,22,8,7,4,12,8,2,3,6,8,2,7,7,4,6,4,2.6703204675,3,3,0,1,2.64819720637,4.88043478261,48.8043478261,2,4,5.95824324324,0,0,0,0,1,0,0,0,0,3.97947581715,23.0,0,0
12226,5,4,103,257,49,106,8,40,27,19,14,21,12,7,13,14,16,8,3,4,12,9,10,23,14,14,15,5.2130455352,4,3,3,2,2.37835749776,4.47470817121,44.7470817121,2,4,5.55132075472,0,1,0,0,1,0,1,0,0,0,21.5,0,0
12227,5,1,4,20,3,9,1,1,1,1,2,1,2,1,0,2,1,0,1,0,0,0,3,2,5,1,2,0.214245435209,0,1,0,0,1.76142884584,4.05,40.5,0,1,5.19777777778,0,0,0,0,0,0,0,0,0,0.101171951633,10.0,0,0
12228,5,3,61,129,21,57,6,32,15,24,1,3,8,3,4,7,5,2,2,0,7,4,4,2,6,6,2,1.33420283509,2,3,0,0,1.94102111902,4.49612403101,44.9612403101,2,3,5.89771929825,1,0,1,1,0,0,0,0,0,0.404687806533,16.125,0,0
12229,5,3,62,141,29,56,6,20,15,18,9,9,8,2,5,11,7,5,2,2,6,5,5,11,8,8,6,3.39393525284,2,4,0,0,2.31625680629,4.53191489362,45.3191489362,1,1,5.52857142857,0,0,0,0,0,0,0,0,1,0,17.625,0,0
12230,5,3,50,116,19,46,5,21,15,11,9,5,9,2,8,2,4,3,2,0,2,2,8,5,6,6,9,2.7789980029,2,3,0,0,2.17005654933,4.3275862069,43.275862069,1,1,5.62260869565,0,0,0,1,2,0,0,0,0,0,12.8888888889,0,0
12231,5,4,91,213,61,79,12,38,25,24,15,27,18,4,11,12,8,3,4,5,21,6,6,16,3,12,2,4.71165682991,1,4,2,0,2.65338229325,4.84037558685,48.4037558685,3,4,6.03873417722,1,1,0,0,0,1,0,0,0,4.97434477143,11.9444444444,0,0
12232,5,3,53,130,33,39,5,29,16,16,9,16,8,2,5,5,7,3,2,4,6,3,13,2,7,4,12,2.3773092134,2,1,0,0,2.5963714876,4.76153846154,47.6153846154,1,2,6.00128205128,0,0,0,0,2,0,0,0,0,0,16.25,0,0
12233,5,3,73,158,23,59,8,39,21,26,11,11,11,3,6,5,6,3,2,8,14,2,5,7,0,2,5,2.49059205723,2,2,0,2,2.51693450134,4.57594936709,45.7594936709,1,1,6.30457627119,2,0,1,1,0,0,1,0,0,0,14.5454545455,0,0
12234,5,1,21,71,3,21,2,17,10,8,0,1,4,2,0,1,4,0,1,0,11,0,4,5,2,3,4,1.31090637776,2,0,0,0,1.6034419718,3.83098591549,38.3098591549,1,2,4.96619047619,0,0,1,0,0,0,0,0,0,2.98460686286,17.75,0,0
12235,5,3,57,157,20,66,6,23,19,12,6,7,8,3,9,4,9,9,5,4,7,1,6,12,10,6,5,1.89100226053,2,2,2,0,2.12210933555,4.29299363057,42.9299363057,1,2,5.38333333333,0,3,1,1,0,0,0,0,0,4.97434477143,19.625,0,0
12236,5,3,56,117,23,56,5,23,15,18,10,12,9,3,4,8,5,3,0,3,8,0,4,4,1,6,7,1.08080471775,0,0,1,1,2.40664175783,4.81196581197,48.1196581197,2,0,6.33428571429,0,0,0,1,0,0,0,0,0,4.38416362368,13.0,0,0
12237,5,2,27,62,9,23,2,16,9,9,4,3,3,1,2,1,3,0,1,1,5,1,8,2,1,5,3,1.40258600426,1,0,0,0,2.0467823092,4.32258064516,43.2258064516,1,0,5.71173913043,0,0,0,0,0,0,0,0,0,2.98460686286,20.6666666667,0,0
12238,5,1,22,66,8,20,3,10,12,7,7,2,5,2,2,1,2,2,0,0,6,0,6,7,1,0,2,1.71079923259,0,3,0,0,2.05245886989,3.81818181818,38.1818181818,1,0,6.638,0,0,0,0,0,0,2,0,0,0.202343903266,13.2,0,0
12239,5,2,44,125,22,45,4,23,10,12,11,13,7,3,4,5,9,7,0,5,10,6,10,6,0,4,4,1.53039631196,3,1,0,1,2.55754418497,4.536,45.36,1,3,6.53488888889,0,1,0,0,0,0,0,0,0,0.404687806533,17.8571428571,0,0
12240,5,4,80,179,43,78,9,22,15,17,16,18,15,2,7,14,6,5,3,2,16,3,14,9,10,7,11,3.01355867589,0,2,3,2,2.4735243615,4.77653631285,47.7653631285,3,3,5.60935897436,2,0,2,1,0,0,0,0,1,0.607031709799,12.0,0,0
12241,5,4,68,176,34,66,9,24,16,17,13,11,11,3,8,12,6,4,0,0,7,1,9,18,16,10,5,2.69611245622,1,5,2,0,2.16194206826,4.39204545455,43.9204545455,1,1,5.41606060606,1,0,1,2,0,0,2,0,1,4.97434477143,16.0,0,0
12242,5,4,107,241,71,103,9,45,30,25,5,28,10,6,11,12,2,7,5,12,18,3,19,12,8,14,16,3.39116714335,2,4,5,0,2.68247604494,5.01244813278,50.1244813278,5,5,5.75194174757,1,1,3,2,0,0,0,0,0,9.86436815328,24.1,0,0
12243,5,3,68,166,43,55,9,30,18,15,14,10,10,4,6,9,11,4,2,1,9,1,8,8,7,14,7,2.35379108489,1,2,0,0,2.32088946956,4.6686746988,46.686746988,0,2,6.03927272727,1,1,0,1,0,0,0,0,0,9.45968034674,16.6,0,0
12244,5,4,80,201,27,85,10,35,28,28,21,14,13,5,15,9,2,1,2,4,13,1,15,5,16,5,14,3.48681485191,1,0,2,0,2.17163991041,4.42786069652,44.2786069652,2,7,5.98152941176,1,2,0,0,0,0,0,0,2,0.3035158549,15.4615384615,0,0
12245,5,1,45,114,22,43,4,22,18,17,8,7,9,3,5,2,4,0,3,2,10,1,10,8,5,3,7,2.8998215005,1,0,0,0,2.33114764444,4.43859649123,44.3859649123,0,0,6.55395348837,1,1,0,1,1,0,0,0,0,0,13.0,0,0
12246,5,2,47,122,22,42,7,28,17,13,3,3,9,2,5,2,4,2,4,0,12,1,6,10,10,2,2,2.22069312594,0,0,0,0,2.01600760961,4.30327868852,43.0327868852,1,2,5.72095238095,1,1,0,0,1,1,0,0,0,0.3035158549,13.5555555556,0,0
12247,5,3,61,168,29,61,8,29,23,14,8,7,9,5,10,4,9,4,3,2,6,5,5,16,16,2,3,3.82203033226,2,1,3,1,2.19688681147,4.25595238095,42.5595238095,1,1,5.72098360656,0,2,1,0,0,0,0,1,0,0,18.6666666667,0,0
12248,5,3,80,218,43,95,9,42,27,33,17,14,14,5,9,13,9,4,2,5,10,3,9,14,13,9,1,3.26547668275,2,2,2,2,2.39847768769,4.47247706422,44.7247706422,1,4,5.98642105263,0,0,2,0,0,0,0,0,0,0,15.5714285714,0,0
12249,5,1,6,24,2,9,1,3,2,1,2,2,2,1,3,1,2,2,0,0,1,0,2,2,1,0,1,0.243045396125,0,0,0,0,1.93180849412,3.91666666667,39.1666666667,0,0,5.80444444444,0,0,0,0,0,0,0,0,1,0,12.0,0,0
12250,5,2,31,76,10,16,3,7,12,6,13,3,4,3,3,3,3,2,2,2,4,0,13,0,5,2,22,2.34585457014,1,0,0,1,2.22785397487,4.25,42.5,0,1,5.72,1,0,0,1,0,0,0,0,0,0,19.5,0,0
12251,5,3,59,200,21,74,6,36,25,22,14,6,7,5,16,4,5,5,1,2,10,3,8,16,3,9,4,4.81126642552,4,7,4,0,1.85894550538,4.04,40.4,0,4,5.52986486486,0,1,1,0,2,0,0,0,0,0.708203661432,28.5714285714,0,0
12252,5,3,70,157,34,64,8,27,22,23,15,13,12,5,7,6,8,3,3,2,2,7,9,7,10,5,12,3.35648590943,1,2,0,1,2.38931012521,4.63057324841,46.3057324841,2,0,6.57390625,0,0,1,0,0,0,0,0,0,0.3035158549,13.0833333333,0,0
12253,5,3,43,104,23,43,3,25,12,8,8,8,10,2,8,4,4,2,3,1,1,0,6,6,5,10,4,2.01015041917,0,3,3,0,2.29927984959,4.68269230769,46.8269230769,0,1,5.6723255814,0,0,0,0,0,0,0,0,0,3.97947581715,10.4,0,0
12254,5,1,19,49,9,18,0,9,5,5,4,5,7,0,2,4,2,1,0,1,3,4,5,2,2,0,3,0.831659854759,0,2,0,0,2.38154754466,4.48979591837,44.8979591837,0,0,5.37333333333,0,0,0,2,0,0,0,0,0,0.202343903266,7.0,0,0
12255,5,2,48,133,23,51,5,18,18,18,14,10,7,4,6,11,5,4,2,0,2,0,17,5,4,1,0,2.57530221779,3,10,1,0,2.13275510505,4.42105263158,44.2105263158,4,0,5.48882352941,0,0,0,1,0,0,1,0,1,0.202343903266,19.0,0,0
12256,5,4,86,199,48,76,5,35,24,22,8,26,6,4,11,10,13,3,4,4,8,3,11,8,10,6,11,3.33873729574,3,1,3,1,2.57386686131,4.78391959799,47.8391959799,1,9,6.43736842105,2,0,1,0,2,0,0,0,0,4.38416362368,33.1666666667,0,0
12257,5,3,34,80,14,36,4,15,8,11,6,7,8,0,8,3,5,1,2,1,2,5,3,2,4,2,1,1.63227883358,0,1,0,0,2.289768105,4.65,46.5,0,1,5.20972222222,0,1,0,1,0,0,0,0,0,0,10.0,0,0
12258,5,1,8,34,3,11,1,9,4,6,3,2,3,1,2,1,1,0,0,0,4,0,0,1,0,0,0,1.05832469029,0,0,0,0,2.06057984675,3.76470588235,37.6470588235,0,2,6.34909090909,0,0,0,1,0,0,0,0,0,0,11.3333333333,0,0
12259,5,2,30,75,11,21,4,10,11,11,6,3,8,0,2,2,3,1,1,1,5,5,6,4,0,2,1,1.4247997265,0,3,0,0,2.18578536404,4.29333333333,42.9333333333,0,1,5.72619047619,4,0,0,0,0,0,1,0,1,0,9.375,0,0
12260,5,2,30,81,17,23,2,12,10,7,7,7,3,2,5,2,5,0,1,0,9,0,7,10,5,3,1,1.51353588025,1,1,0,0,2.28461034849,4.25925925926,42.5925925926,1,2,5.81782608696,0,0,0,0,0,0,1,0,0,2.98460686286,27.0,0,0
12261,5,3,59,149,35,55,5,26,18,17,10,18,6,3,2,8,8,4,2,4,7,4,8,5,4,8,6,1.92687635106,3,3,1,1,2.57870839478,4.71812080537,47.1812080537,1,5,6.22236363636,1,1,0,1,1,0,1,0,0,0,24.8333333333,0,0
12262,5,2,32,95,19,30,4,11,16,5,6,5,6,3,5,3,4,3,2,1,6,1,8,10,5,4,8,2.25960312651,1,0,0,0,2.32566863557,4.26315789474,42.6315789474,0,2,6.21366666667,0,0,0,0,3,0,0,0,0,2.98460686286,15.8333333333,0,0
12263,5,4,107,250,50,104,12,38,22,33,20,17,18,3,15,17,6,5,3,5,17,5,8,14,12,12,5,4.5678186877,3,2,2,0,2.30382953408,4.56,45.6,1,8,5.56317307692,1,2,2,1,0,0,1,0,1,4.97434477143,13.8888888889,0,0
12264,5,2,49,137,18,40,4,17,15,17,12,6,5,3,9,8,3,1,2,3,6,1,16,11,7,9,10,3.24373980028,2,6,3,0,2.12576862062,4.10218978102,41.0218978102,1,2,5.1105,1,0,0,0,0,0,2,0,0,7.95895163429,28.0,0,0
12265,5,2,36,101,13,43,4,15,14,12,5,6,5,3,2,5,3,2,0,0,6,3,3,8,4,3,3,1.13696264129,1,2,2,0,1.9601980098,4.27722772277,42.7722772277,0,4,5.77604651163,1,2,0,1,0,0,1,0,1,3.28812271776,20.2,0,0
12266,5,2,51,124,27,42,6,29,17,22,10,6,7,3,5,5,3,2,2,2,5,2,5,2,0,3,2,2.299813554,2,5,1,0,2.25346136412,4.4435483871,44.435483871,2,2,6.03023809524,0,0,0,0,0,0,2,0,0,0.404687806533,17.7142857143,0,0
12267,5,2,32,85,13,34,4,12,10,9,6,2,6,2,3,4,3,1,3,1,8,1,4,5,1,6,3,1.94673157948,1,2,2,0,2.02850830375,4.29411764706,42.9411764706,0,3,5.90323529412,0,0,0,0,0,0,0,0,0,0,14.1666666667,0,0
12268,5,2,37,96,20,39,5,11,14,11,10,7,6,2,2,4,2,1,1,0,5,1,12,6,7,4,11,2.24678476857,1,2,1,0,2.20913176563,4.4375,44.375,0,1,5.69282051282,0,0,0,0,2,0,0,0,0,0,16.0,0,0
12269,5,4,103,232,56,91,10,51,32,27,23,24,11,5,8,15,12,2,0,3,12,7,17,6,10,7,10,2.8448137489,5,3,2,0,2.34390266085,4.88793103448,48.8793103448,1,4,5.90483516484,0,0,1,1,1,0,2,0,1,0,21.0909090909,0,0
12270,5,4,135,307,65,104,14,57,31,30,22,29,15,9,16,17,18,6,1,6,19,1,31,19,16,15,24,8.36425866312,5,4,1,1,2.44466120301,4.66123778502,46.6123778502,1,10,5.90740384615,3,1,4,1,0,0,0,0,0,11.9384274514,20.7333333333,0,0
12271,5,1,14,44,4,21,2,6,8,5,2,0,4,1,1,2,0,1,0,0,2,2,0,5,2,1,0,0.425891837295,0,2,1,0,1.59875744564,4.04545454545,40.4545454545,0,0,5.34666666667,0,0,1,0,0,0,0,0,0,0.101171951633,11.0,0,0
12272,5,3,75,191,42,71,9,34,21,27,14,17,12,4,9,8,3,8,6,2,9,6,8,5,6,6,9,4.26742836798,1,4,1,0,2.38765771027,4.55497382199,45.5497382199,2,1,5.79323943662,1,1,1,1,2,0,0,1,1,3.97947581715,15.9166666667,0,0
12273,5,4,70,201,35,65,8,35,27,31,12,9,11,2,8,13,9,7,3,1,2,6,3,8,14,7,3,4.00604685939,1,2,2,0,2.11487270708,4.23880597015,42.3880597015,2,2,5.816,3,0,0,0,0,0,0,0,0,6.47507348388,18.2727272727,0,0
12274,5,1,31,81,13,20,5,10,8,9,5,2,6,1,2,3,5,1,0,0,9,5,7,3,1,4,9,1.70528761465,0,1,1,0,1.96709034984,4.25925925926,42.5925925926,0,2,4.888,0,1,0,0,1,0,0,0,0,2.98460686286,13.5,0,0
12275,5,1,22,72,11,22,3,11,9,8,4,4,4,2,3,3,4,3,2,0,2,1,3,5,0,4,2,1.79920192978,1,2,2,0,2.09552769171,4.05555555556,40.5555555556,0,3,6.15409090909,0,0,0,0,0,0,0,0,0,0.202343903266,18.0,0,0
12276,5,4,72,166,42,69,9,32,20,24,10,14,11,3,8,11,8,1,5,3,11,2,13,6,4,9,8,2.57231284616,1,4,3,0,2.27281343393,4.73493975904,47.3493975904,2,2,5.84289855072,0,2,4,0,0,1,0,0,0,0.607031709799,15.5454545455,0,0
12277,5,2,23,79,9,27,4,17,11,8,3,5,7,1,3,2,8,1,2,0,0,0,5,5,7,3,3,0.892131896136,0,1,0,0,1.88753921398,4.22784810127,42.2784810127,1,0,5.06296296296,0,1,0,0,0,0,1,0,1,2.98460686286,11.2857142857,0,0
12278,5,3,56,182,20,84,9,22,19,14,9,8,10,3,13,6,9,2,3,3,7,4,4,25,4,9,4,3.34380721574,3,16,3,0,1.93514699187,4.26923076923,42.6923076923,1,2,5.01464285714,1,1,0,1,0,0,0,0,0,0,18.2,0,0
12279,5,2,17,53,8,18,2,7,6,4,8,0,3,2,2,2,1,1,0,0,3,0,11,1,4,5,4,1.38100039969,0,1,1,0,1.80267499991,4.01886792453,40.1886792453,0,1,5.12833333333,0,1,0,2,1,0,0,0,0,0,17.6666666667,0,0
12280,5,2,45,121,13,48,6,17,15,14,3,5,7,5,7,6,2,2,3,1,4,0,13,9,5,6,24,2.09377378831,1,2,3,0,1.89747548684,4.23966942149,42.3966942149,0,7,5.42083333333,0,0,0,1,0,0,0,0,0,2.98460686286,17.2857142857,0,0
12281,5,3,50,139,23,58,7,21,19,13,6,8,13,1,8,8,4,4,2,0,7,4,5,14,9,8,5,2.55964286805,1,2,1,0,2.1199313811,4.25179856115,42.5179856115,1,1,5.69413793103,1,0,0,2,0,0,0,0,0,3.97947581715,10.6923076923,0,0
12282,5,3,70,171,28,60,6,29,19,14,8,11,8,5,14,6,15,4,1,3,2,2,8,13,16,6,10,2.74676520763,4,2,0,0,2.23691393883,4.34502923977,43.4502923977,2,3,5.56233333333,1,2,0,0,0,0,0,0,0,2.98460686286,21.375,0,0
12283,5,2,40,94,19,36,5,17,10,13,7,6,9,1,4,7,1,1,1,1,9,0,4,8,7,5,1,1.01403372072,0,0,0,0,2.21909621511,4.62765957447,46.2765957447,0,2,6.58361111111,0,0,0,0,0,1,0,0,0,4.38416362368,10.4444444444,0,0
12284,5,2,47,112,21,54,6,24,11,13,6,6,9,2,7,8,6,4,3,2,4,0,3,6,7,5,0,1.3649375263,0,0,0,1,2.17788034696,4.61607142857,46.1607142857,1,1,5.85648148148,0,0,1,0,0,0,0,0,0,4.97434477143,12.4444444444,0,0
12285,5,2,33,82,14,31,3,13,9,8,5,5,5,2,4,3,3,1,1,2,5,0,5,7,5,5,4,0.878079908194,2,2,0,1,2.24020501707,4.5,45.0,1,5,5.41064516129,1,0,0,0,1,0,0,0,0,4.97434477143,16.4,0,0
12286,5,1,11,29,3,10,1,6,3,3,2,1,1,1,1,0,2,0,0,0,1,0,4,1,3,0,5,0.594042299887,1,1,0,0,1.86885281321,4.27586206897,42.7586206897,0,0,5.235,1,1,1,0,0,0,0,0,0,0,29.0,0,0
12287,5,3,46,116,27,49,6,22,13,15,4,10,9,2,1,9,3,4,1,0,6,1,9,8,3,5,5,2.80281279244,0,4,1,0,2.27262900156,4.59482758621,45.9482758621,1,1,5.63428571429,0,0,2,3,0,0,0,0,0,0.404687806533,13.0,0,0
12288,5,2,29,74,16,23,5,13,8,7,9,4,6,0,5,4,4,2,1,0,3,0,7,0,4,6,7,1.2515640379,0,1,0,0,2.20950120937,4.45945945946,44.5945945946,0,4,5.83260869565,0,0,0,0,0,0,0,0,1,3.18695076613,12.3333333333,0,1
12289,5,1,13,40,5,15,2,8,6,6,2,2,3,1,0,2,2,1,1,1,2,0,1,4,2,1,0,0.891710927734,0,0,0,0,2.28133451723,4.025,40.25,0,3,6.23933333333,0,0,0,0,0,0,0,0,0,0.202343903266,13.3333333333,0,0
12290,5,3,56,159,26,71,7,35,18,20,7,13,9,5,6,6,8,4,2,1,10,4,11,7,12,7,2,2.05146896671,1,1,1,0,2.21244498811,4.45283018868,44.5283018868,0,0,5.61732394366,2,1,0,0,0,0,1,0,0,0.3035158549,17.6666666667,0,0
12291,5,3,61,138,22,40,8,26,14,24,11,9,10,2,0,6,3,3,3,0,8,1,20,5,8,3,20,3.38937699209,1,3,0,0,2.07899633199,4.44927536232,44.4927536232,3,2,5.40825,2,0,0,0,0,0,2,0,0,0,13.8,0,0
12292,5,2,25,71,8,28,2,12,8,13,4,2,5,2,4,3,2,1,0,1,4,1,1,4,2,3,0,1.59703976728,1,2,2,0,1.99597179853,4.04225352113,40.4225352113,0,3,5.83321428571,0,0,0,1,0,0,0,0,0,2.98460686286,14.2,0,0
12293,5,3,56,169,24,72,6,29,12,23,11,8,9,6,9,5,9,7,2,1,6,1,10,13,8,2,9,2.02389943321,3,7,4,0,2.0514995306,4.2426035503,42.426035503,3,2,5.28444444444,0,2,1,1,0,1,0,1,0,0,18.7777777778,0,1
12294,5,0,23,87,7,34,3,13,9,5,1,0,5,3,9,1,6,1,1,0,4,0,3,14,0,2,0,1.56947866867,2,6,3,0,1.58211062963,3.90804597701,39.0804597701,0,0,5.20911764706,0,3,0,1,0,0,1,0,0,0,17.4,0,0
12295,5,3,59,154,20,60,7,37,15,21,7,9,9,3,9,2,8,4,1,2,0,3,4,12,15,5,0,2.74810485259,1,1,2,0,2.17689209196,4.22727272727,42.2727272727,2,2,5.95733333333,1,0,0,0,1,0,1,0,1,0.505859758166,17.1111111111,0,0
12296,5,4,70,193,33,73,7,28,27,29,11,9,12,6,7,13,10,5,1,4,9,6,3,17,9,6,2,2.69852025343,3,0,2,0,2.28920223903,4.29533678756,42.9533678756,2,1,5.43630136986,0,0,1,0,0,0,1,0,2,0,16.0833333333,0,0
12297,5,3,101,218,61,91,8,38,25,18,17,28,17,5,13,19,8,8,2,8,8,2,19,6,11,16,12,3.60035546652,3,2,1,2,2.68794446535,4.97247706422,49.7247706422,0,3,5.81857142857,0,3,1,1,0,0,1,0,0,0.505859758166,12.8235294118,0,0
12298,5,2,38,92,13,43,2,16,14,13,3,4,4,2,5,5,3,2,3,1,4,2,2,6,3,2,1,2.01262726293,1,3,2,0,2.06546004056,4.32608695652,43.2608695652,3,0,5.8411627907,1,0,1,0,0,0,0,0,0,0,23.0,0,0
12299,5,4,114,263,62,109,12,64,36,30,14,31,17,5,10,14,14,7,4,5,17,5,5,9,6,10,0,3.47495664337,2,5,3,0,2.50492215648,4.82509505703,48.2509505703,2,2,6.24935779817,2,2,0,0,1,0,1,0,0,0.404687806533,15.4705882353,0,0
12300,5,2,41,103,20,38,5,19,12,13,1,3,6,3,5,1,4,2,3,1,12,5,4,8,1,1,1,2.46201247461,1,2,3,0,2.14583477726,4.30097087379,43.0097087379,0,4,5.86131578947,0,0,1,1,1,0,0,0,0,0.3035158549,17.1666666667,0,0
12301,5,1,36,94,17,37,5,17,15,10,8,5,7,2,2,3,2,2,4,0,0,2,12,5,3,3,13,3.47316856091,0,2,0,0,2.24184125391,4.46808510638,44.6808510638,0,0,5.76459459459,2,0,0,1,0,0,0,0,0,0,13.4285714286,0,0
