id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5,char_12,std_char,mean_char,avg_word_length,pos_32,pos_35,maturity_score,pos_11,pos_33,pos_9,pos_16,pos_13,pos_25,pos_3,pos_26,pos_8,bag_of_words_score,mean_word
394,1,7,52,164,19,79,5,21,19,7,11,4,14,3,6,10,6,7,1,0,4,0,6,23,0,3,2,2.66202832776,1,11,10,0,1.82803864103,4.04268292683,40.4268292683,0,0,5.14962025316,0,0,0,0,1,0,3,0,0,0,11.7142857143
395,1,6,48,169,23,58,8,24,26,16,9,5,10,4,11,9,4,3,1,1,2,5,16,16,1,6,8,5.02429855234,1,10,6,0,2.06124526372,3.96449704142,39.6449704142,0,0,5.30534482759,2,0,0,1,3,1,0,0,0,5.85252567141,16.9
396,1,7,119,353,53,114,13,41,46,38,23,22,13,7,27,44,19,19,3,2,8,5,32,22,0,6,11,6.44135665216,5,23,4,1,2.14467175109,4.21246458924,42.1246458924,2,3,5.78298245614,1,1,0,1,1,0,0,0,0,10.1331917527,27.1538461538
397,1,10,207,550,102,205,27,76,74,40,42,33,33,14,37,35,22,13,9,11,14,27,38,47,8,8,12,10.4126750859,6,37,9,2,2.32040917188,4.42,44.2,2,1,5.83951219512,3,7,4,5,2,7,0,0,1,0,16.6666666667
398,1,10,168,416,82,177,13,60,55,33,30,30,16,11,18,32,17,7,4,5,7,24,22,35,7,8,9,7.70688055777,9,21,7,1,2.24485819653,4.60576923077,46.0576923077,1,3,5.34463276836,1,6,0,5,7,0,0,2,1,1.76279740589,26.0
399,1,8,161,421,78,169,20,59,51,39,23,23,21,11,25,46,23,17,7,4,13,19,11,18,0,5,5,7.96771875493,4,17,13,2,2.28253971662,4.37054631829,43.7054631829,3,1,5.41183431953,1,1,0,5,4,3,0,0,0,15.8593899907,20.0476190476
400,1,8,148,348,69,118,14,61,40,28,28,32,22,5,24,29,5,15,7,8,8,8,18,16,4,10,14,5.97124650629,3,20,8,1,2.44404064171,4.58045977011,45.8045977011,1,5,5.11728813559,1,3,0,2,0,1,1,0,0,11.5170068582,15.8181818182
401,1,6,59,158,19,69,7,25,14,13,5,4,9,5,5,14,9,2,0,0,4,6,17,12,1,1,4,2.25680685825,1,8,8,0,1.79834820786,4.27848101266,42.7848101266,0,2,5.16782608696,3,0,0,2,3,2,2,0,0,4.87710472617,17.5555555556
402,1,8,122,289,59,123,16,60,34,26,13,19,19,5,18,17,14,10,2,7,3,9,22,20,6,3,18,4.63247963962,3,23,2,1,2.38521070428,4.57785467128,45.7785467128,1,0,5.28918699187,1,0,1,0,1,0,0,0,0,8.3703943468,15.2105263158
403,1,8,176,482,80,185,20,46,48,40,27,27,32,7,24,64,13,21,1,2,7,3,23,57,4,1,9,6.97581096408,5,45,14,0,2.14776230334,4.31950207469,43.1950207469,3,6,5.78335135135,1,0,0,1,3,0,4,0,0,20.2340783142,15.0625
404,1,8,135,377,56,164,10,61,51,29,18,12,11,6,21,26,16,13,1,1,6,5,20,36,5,12,12,8.69324035382,5,26,8,0,2.05452922953,4.16180371353,41.6180371353,0,6,5.51365853659,1,2,0,0,2,0,0,1,0,5.85252567141,34.2727272727
405,1,9,303,700,145,273,28,111,90,66,56,47,36,17,38,75,23,31,3,15,20,15,44,33,4,8,23,9.79073952122,7,42,14,2,2.37063236568,4.61142857143,46.1142857143,1,8,5.7795970696,1,2,1,1,0,1,2,0,0,23.4129960168,19.4444444444
406,1,8,184,427,99,159,11,69,58,15,26,11,12,10,49,32,13,6,7,0,15,24,40,33,1,6,10,6.52037370142,8,36,7,0,2.02057562674,4.61358313817,46.1358313817,2,1,5.38559748428,0,2,0,0,1,1,4,2,0,16.582156069,35.5833333333
407,1,8,131,375,54,142,17,43,38,29,26,21,25,9,23,37,15,17,2,4,6,2,9,37,4,7,6,5.98341914058,3,31,10,0,2.18950665538,4.21333333333,42.1333333333,0,3,5.65281690141,0,1,0,1,1,0,0,0,1,15.6390403149,15.0
408,1,8,146,305,70,127,11,53,30,25,14,13,16,6,24,23,16,2,2,3,6,20,15,18,5,17,8,3.89117653468,4,10,11,0,2.07313436822,4.75409836066,47.5409836066,0,6,5.62874015748,0,0,2,1,2,1,4,0,1,13.6558932333,19.0625
409,1,8,170,344,68,110,14,52,30,23,24,23,19,8,10,40,10,14,0,10,20,12,38,40,1,0,39,6.18451029656,5,27,1,3,2.46804789752,4.63953488372,46.3953488372,1,13,5.76881818182,1,0,0,0,1,0,0,0,0,13.7205036156,18.2105263158
410,1,8,109,329,43,129,13,47,42,27,20,5,16,8,20,29,13,9,1,0,9,9,11,18,3,9,8,6.66138497068,6,23,5,0,1.88470595569,4.15501519757,41.5501519757,5,3,5.02643410853,1,1,0,2,4,0,5,0,0,11.5170068582,20.5625
411,1,12,226,498,129,204,23,67,70,49,45,50,29,13,41,49,9,19,16,10,13,9,27,13,8,7,33,9.07008693701,4,25,6,4,2.46668345026,4.88152610442,48.8152610442,2,3,6.1725,1,1,1,8,3,0,1,0,0,11.5170068582,17.1724137931
412,1,10,189,446,75,193,21,65,42,39,20,40,33,6,22,43,21,12,2,13,3,14,22,40,2,7,17,6.37606949173,1,13,28,6,2.34800670495,4.56950672646,45.6950672646,0,3,5.41388601036,1,0,0,5,2,3,1,0,0,9.75420945235,13.5151515152
413,1,9,144,392,69,134,17,65,49,39,32,23,22,8,23,29,15,8,3,5,17,9,32,28,4,5,31,12.2842287958,6,24,5,4,2.348125765,4.32397959184,43.2397959184,1,0,5.49649253731,2,2,4,2,2,2,0,0,1,11.7050513428,17.9090909091
414,1,8,108,347,52,125,17,48,50,27,18,16,23,7,22,24,6,17,3,0,4,8,17,27,2,12,11,6.31080557937,1,35,3,0,2.03068611447,4.14409221902,41.4409221902,4,3,5.5864,5,0,0,0,0,0,1,0,0,13.6881984244,15.0869565217
415,1,7,104,340,51,128,17,32,36,22,13,22,26,5,23,32,19,5,3,1,5,10,11,42,1,6,9,6.82482103257,2,31,14,0,2.06241327067,4.18823529412,41.8823529412,1,8,5.411796875,0,0,0,2,2,0,2,0,0,11.7050513428,13.0769230769
416,1,6,57,166,26,57,9,21,18,16,15,5,15,2,14,8,2,5,0,0,4,4,4,17,0,5,1,3.27202044224,0,9,9,0,1.96074100633,4.1265060241,41.265060241,0,2,5.47105263158,0,0,1,1,1,0,0,0,1,5.85252567141,11.0666666667
417,1,8,75,256,39,97,9,44,23,23,11,13,11,7,15,16,13,11,2,5,4,5,21,32,2,2,10,5.41082735925,4,17,8,5,2.27900692167,4.171875,41.71875,0,1,5.17505154639,0,1,0,0,2,0,0,0,0,5.85252567141,23.2727272727
418,1,12,275,596,161,225,27,97,84,58,43,67,33,13,17,50,20,4,11,35,22,14,62,34,14,8,60,9.39091407298,7,31,14,22,2.84025463927,5.01342281879,50.1342281879,3,6,5.92728888889,3,4,0,4,5,0,2,1,1,21.083171826,18.0606060606
419,1,6,81,218,26,91,9,22,20,14,20,9,21,0,3,31,4,12,1,0,5,2,5,21,1,5,2,3.27511386654,0,16,13,0,1.88746630859,4.23394495413,42.3394495413,0,4,5.29857142857,0,0,0,0,0,1,0,0,1,2.64419610883,10.380952381
420,1,8,100,258,50,91,10,40,24,24,15,15,16,4,7,24,14,12,2,5,7,6,27,13,1,6,18,3.55719517292,3,12,7,1,2.29226673261,4.48062015504,44.8062015504,0,3,5.40846153846,0,2,0,2,1,0,0,4,2,0,16.125
421,1,6,67,212,35,71,9,24,27,14,9,11,12,4,20,19,14,5,1,1,3,2,2,23,5,0,0,3.93663968937,2,11,7,0,2.15890980168,4.21226415094,42.1226415094,0,2,5.42056338028,1,0,0,7,2,0,0,0,0,11.2966571825,17.6666666667
422,1,7,90,332,34,126,11,35,21,27,15,10,13,8,24,14,17,16,6,1,9,8,19,44,5,5,5,6.26927654248,6,33,6,0,1.79056685286,3.95180722892,39.5180722892,1,5,5.25777777778,2,4,0,0,4,0,0,0,3,1.32209805442,25.5384615385
423,1,9,189,506,90,190,23,67,50,44,29,26,30,8,24,55,21,24,1,7,20,6,21,28,0,9,10,8.02496819344,5,25,23,0,2.18462947802,4.34387351779,43.4387351779,4,8,5.69357894737,3,2,0,4,0,2,2,0,0,15.8593899907,16.8666666667
424,1,9,207,464,89,181,16,66,58,33,34,28,23,7,32,37,12,12,3,10,10,16,53,36,4,8,66,8.99330635306,5,40,11,2,2.25621024237,4.6400862069,46.400862069,4,1,5.6217679558,1,0,2,1,0,1,3,0,1,9.75420945235,20.1739130435
425,1,10,149,466,63,167,18,59,46,27,32,22,23,12,36,27,34,20,1,0,6,10,24,46,3,19,6,6.28902005635,6,33,8,0,1.96166594454,4.18884120172,41.8884120172,1,5,5.14520958084,0,2,0,4,5,3,1,1,0,0,20.2608695652
426,1,9,178,439,84,189,20,61,51,33,35,20,21,11,21,43,15,24,5,3,5,13,21,26,1,7,16,6.53418123158,5,33,7,1,2.12770581257,4.4555808656,44.555808656,3,4,5.73507936508,5,4,1,3,1,0,2,0,0,10.9822852645,20.9047619048
427,1,11,204,503,120,161,21,72,49,38,40,48,27,12,47,40,12,18,8,12,10,13,26,41,9,11,14,7.94601996631,5,35,15,3,2.49569818319,4.61829025845,46.1829025845,3,1,6.05931677019,0,4,2,2,2,1,1,0,0,16.582156069,18.6296296296
428,1,8,119,327,61,122,10,44,47,30,13,22,11,7,26,30,21,9,1,15,6,15,30,15,3,6,32,5.59675804165,5,15,5,14,2.63861865366,4.51070336391,45.1070336391,1,1,5.29213114754,2,2,0,2,4,0,0,0,0,0,29.7272727273
429,1,9,144,387,72,153,21,58,46,40,39,21,32,4,29,25,13,11,3,3,15,7,13,29,0,8,6,6.67412655166,0,24,9,1,2.23321310342,4.35917312661,43.5917312661,1,2,5.39241830065,0,3,0,3,2,0,1,0,0,0,12.09375
430,1,8,188,568,75,233,24,90,44,38,38,23,40,12,43,32,21,36,4,1,11,5,39,49,8,18,35,13.0476404875,4,32,14,0,2.00716294373,4.08098591549,40.8098591549,1,3,5.59381974249,1,3,0,4,8,1,4,0,1,10.7296303976,14.2
431,1,11,218,482,112,179,18,62,62,57,38,37,21,11,23,57,17,13,13,7,19,26,20,21,3,9,9,7.87090460737,6,25,9,3,2.38230700913,4.67427385892,46.7427385892,1,2,5.76759776536,1,0,1,0,2,4,0,0,0,18.0305815569,22.9523809524
432,1,8,125,284,59,93,11,43,35,28,21,12,28,2,23,27,17,7,1,2,6,13,23,12,0,4,25,4.49649638072,1,16,7,0,2.26344366528,4.56338028169,45.6338028169,1,1,5.98344086022,0,0,0,2,2,1,1,0,0,10.1008865615,10.1428571429
433,1,11,192,474,69,171,25,79,51,57,27,27,35,5,36,37,17,9,10,13,15,22,31,11,3,13,19,7.69945502113,1,23,11,7,2.29158322781,4.4641350211,44.641350211,1,1,5.53666666667,3,2,2,4,2,1,2,0,0,1.76279740589,13.5428571429
434,1,7,100,344,34,150,11,36,39,17,17,11,13,10,24,18,19,15,3,0,9,8,28,40,2,7,0,5.94464395518,7,34,8,0,1.80753868039,3.96802325581,39.6802325581,3,3,5.42453333333,0,1,4,0,1,1,9,0,0,0,26.4615384615
435,1,11,190,619,77,267,27,93,57,45,37,21,34,15,52,34,33,24,4,3,21,21,37,34,7,24,8,11.5477194113,6,31,13,0,1.89431987912,4.12924071082,41.2924071082,3,6,5.25921348315,9,4,0,2,7,1,6,2,3,0,18.2352941176
436,1,8,176,392,89,140,18,66,48,33,34,30,25,8,23,30,18,14,4,7,14,8,26,23,10,7,16,6.86046138656,3,14,9,0,2.40933379735,4.60459183673,46.0459183673,0,3,5.97907142857,2,2,0,4,1,1,2,0,0,13.4678487487,15.68
437,1,8,132,335,69,114,14,43,50,23,30,25,23,5,24,25,12,3,1,3,4,14,20,34,10,9,8,6.92252843954,2,29,7,1,2.28056248187,4.45671641791,44.5671641791,0,0,5.31903508772,0,0,0,3,2,0,0,0,0,16.582156069,14.5652173913
438,1,8,130,305,59,87,14,43,35,18,15,16,24,3,25,29,15,9,5,1,5,18,23,17,1,9,8,3.37411770336,1,27,3,0,2.12209807946,4.56393442623,45.6393442623,1,3,5.04528735632,1,2,0,0,5,2,1,0,0,8.77878850711,12.7083333333
439,1,10,161,441,74,175,14,40,48,26,23,25,16,10,26,50,24,12,5,0,7,16,20,29,1,13,6,6.35442227367,8,41,19,0,2.03712705085,4.36281179138,43.6281179138,2,3,5.37731428571,2,8,0,6,1,0,7,0,0,14.6313141785,27.5625
440,1,8,110,309,51,97,14,42,49,26,20,6,18,10,23,8,7,6,6,0,16,11,13,29,8,8,15,5.77259345368,2,7,13,0,1.99843905799,4.12621359223,41.2621359223,3,2,5.2893814433,1,0,0,0,0,1,0,0,0,12.6804722881,17.1666666667
441,1,8,166,399,79,124,16,45,50,20,30,40,27,8,26,44,20,10,8,6,21,19,21,27,5,12,23,5.78081558182,4,26,8,2,2.33993779302,4.64661654135,46.4661654135,2,2,5.61459677419,1,2,1,3,0,0,3,0,0,26.0542987945,14.7777777778
442,1,10,167,408,104,128,18,75,45,42,25,28,25,9,11,21,9,12,4,11,22,4,29,36,11,8,31,7.32997311922,3,22,10,1,2.51671556855,4.60049019608,46.0049019608,0,12,5.613671875,2,1,0,0,0,1,0,1,0,19.5084189047,16.32
443,1,8,116,285,53,95,7,47,34,21,19,12,9,7,5,20,8,12,3,1,8,2,22,25,3,1,24,5.63560403769,6,27,2,1,2.19135259423,4.36140350877,43.6140350877,1,9,5.70347368421,2,3,0,1,5,2,0,0,0,13.247499073,31.6666666667
444,1,8,174,334,80,120,15,52,31,34,27,28,18,8,10,39,14,11,4,5,9,9,49,8,1,4,65,3.98086284435,2,12,12,1,2.28999354098,4.92814371257,49.2814371257,3,1,5.86616666667,1,1,0,0,2,0,0,0,0,10.3212362373,18.5555555556
445,1,8,75,237,41,68,8,42,31,21,8,11,15,6,9,6,7,3,1,1,3,1,16,38,1,2,16,4.42610534883,2,18,15,1,2.27580516231,4.08438818565,40.8438818565,1,5,5.50632352941,0,1,0,0,0,0,1,0,1,9.75420945235,15.9333333333
446,1,10,204,455,112,147,19,81,60,33,20,46,26,9,18,39,18,13,7,20,15,17,50,15,15,13,54,7.16749424876,5,14,6,5,2.62760231845,4.9010989011,49.010989011,2,1,5.71993197279,2,2,0,16,3,1,0,0,0,14.7899468031,17.5
447,1,11,217,514,106,174,21,83,59,33,29,34,31,11,37,33,20,8,15,4,12,7,49,40,15,8,55,10.0504093624,6,34,13,3,2.30550583056,4.62256809339,46.2256809339,0,5,5.57247126437,0,3,2,7,5,0,0,0,1,20.4838398499,16.5806451613
448,1,9,179,419,84,166,21,74,51,43,39,30,23,10,23,42,17,20,3,7,17,9,32,8,3,5,25,5.74415967278,3,15,8,1,2.31685226334,4.58472553699,45.8472553699,6,0,5.9328313253,0,4,0,1,0,2,1,0,0,1.76279740589,18.3913043478
449,1,2,8,23,2,12,1,2,3,1,2,1,2,1,0,5,1,0,0,0,0,0,0,1,0,1,0,0.290281080284,0,4,1,0,1.72175110788,4.34782608696,43.4782608696,0,0,4.80666666667,0,1,0,0,0,0,0,0,0,0.220349675736,11.5
450,1,7,93,284,45,109,11,34,34,24,21,9,17,5,14,22,8,14,2,2,10,7,7,28,1,5,1,5.18722759277,4,23,6,0,2.08581091584,4.16549295775,41.6549295775,4,4,5.47532110092,1,1,0,0,0,0,1,0,0,8.77878850711,16.7058823529
451,1,8,106,369,54,126,20,39,46,30,22,20,25,5,25,18,22,4,0,10,12,10,24,44,0,7,21,7.73158924045,2,17,20,9,2.34829884854,4.19241192412,41.9241192412,3,1,5.77388888889,0,2,1,1,8,3,1,0,2,7.80336756188,14.76
452,1,7,75,203,35,74,6,26,19,9,19,12,10,4,7,26,12,7,1,0,8,3,7,13,1,7,1,3.06529476105,4,14,5,0,2.10874670398,4.38916256158,43.8916256158,0,7,5.16432432432,0,0,0,1,0,1,2,0,1,14.757641612,20.3
453,1,9,180,413,83,142,18,51,59,23,31,26,37,4,27,48,14,11,7,7,12,16,26,17,2,9,24,6.28468345654,0,30,7,0,2.30153357969,4.64648910412,46.4648910412,4,2,5.85683098592,2,1,1,5,4,3,0,1,0,20.768799908,11.1891891892
454,1,8,148,464,67,157,21,65,64,39,32,10,28,10,34,19,23,21,5,1,8,23,29,33,2,4,12,8.39739952167,3,21,16,0,1.98512379131,4.08620689655,40.8620689655,1,0,5.33757961783,1,6,0,1,3,1,2,0,0,11.7050513428,16.5714285714
455,1,4,34,90,15,26,3,12,9,9,5,1,4,2,6,7,9,2,1,0,2,7,11,4,1,0,0,1.14197353822,2,5,0,0,1.97882044084,4.16666666667,41.6666666667,0,1,5.11269230769,0,1,0,0,1,0,3,0,1,0,22.5
456,1,7,124,346,44,131,14,37,40,16,16,14,15,9,30,35,32,9,3,0,6,5,39,26,3,4,29,4.78431748281,6,31,4,0,1.84055748044,4.30057803468,43.0057803468,0,0,5.26358778626,0,0,1,2,3,1,6,0,0,13.1534768307,23.0666666667
457,1,10,195,489,110,178,24,77,76,44,44,47,30,8,27,47,12,17,8,10,22,9,19,24,1,3,16,7.50695008808,3,22,9,3,2.4822731334,4.65235173824,46.5235173824,4,2,5.83073033708,6,3,2,1,1,0,1,0,0,15.6067351238,16.3
458,1,9,104,275,53,113,12,37,28,21,18,22,16,7,18,29,15,4,3,5,2,5,6,23,0,7,2,4.46219624061,2,13,17,1,2.38284624019,4.56,45.6,1,2,5.66079646018,0,3,0,2,4,1,0,0,1,0,17.1875
459,1,8,94,290,40,111,12,41,35,26,15,11,13,7,13,22,12,13,3,1,9,4,16,25,2,10,19,4.61457764079,4,15,10,1,1.98900449612,4.15172413793,41.5172413793,0,1,5.35369369369,0,3,1,0,2,0,1,0,1,0,22.3076923077
460,1,8,169,466,83,168,17,93,60,50,24,31,28,9,24,24,21,16,3,9,18,13,28,24,3,15,32,9.9313043341,6,24,7,5,2.34489497968,4.43991416309,44.3991416309,1,1,5.66107142857,1,4,1,4,1,0,0,1,0,14.6313141785,16.6428571429
461,1,8,103,346,57,108,17,42,37,33,25,27,31,1,26,27,15,11,0,6,10,5,18,37,5,6,16,8.7943052536,1,17,12,3,2.3468593941,4.21387283237,42.1387283237,0,3,5.37296296296,2,1,0,3,1,1,0,0,0,10.7296303976,11.1612903226
462,1,8,125,357,58,140,13,47,39,22,37,24,18,10,30,23,17,20,6,6,14,7,14,29,4,2,11,5.76853549596,5,13,3,2,2.2902144665,4.26330532213,42.6330532213,5,4,5.65635714286,0,0,0,2,3,0,0,0,0,6.82794661664,19.8333333333
463,1,8,162,430,81,160,17,64,42,38,31,33,31,8,27,31,20,18,5,12,5,9,31,37,1,3,17,7.03050068722,3,37,8,7,2.4972647258,4.48372093023,44.8372093023,1,5,5.5759375,2,3,1,0,1,0,6,1,0,0,13.9032258065
464,1,7,99,266,30,87,11,49,28,28,14,5,17,7,10,20,15,13,2,1,7,6,21,18,0,1,9,3.46501909789,2,23,7,0,1.90138491015,4.17293233083,41.7293233083,1,3,5.27724137931,1,0,0,1,0,0,0,0,0,16.3000893421,15.6470588235
465,1,8,109,302,61,123,10,44,33,24,18,23,12,6,18,34,9,6,3,1,8,0,16,30,4,3,10,6.45305379175,5,30,4,0,2.23932001626,4.48013245033,44.8013245033,0,4,5.38642276423,2,5,3,1,2,0,2,0,0,11.0763075068,25.1666666667
466,1,9,126,334,54,138,15,56,34,23,23,21,21,9,12,30,17,11,0,8,6,7,16,25,3,7,17,5.3056303945,4,16,13,0,2.26052410973,4.39221556886,43.9221556886,1,6,5.06746376812,1,0,0,2,3,2,2,0,0,0,16.0476190476
467,1,8,137,320,86,119,15,46,44,25,23,41,22,6,15,35,8,13,3,10,9,6,12,28,1,9,10,5.74842313466,2,28,2,3,2.67810699064,4.8625,48.625,0,5,5.52932773109,0,0,0,2,1,1,0,0,0,13.6558932333,14.5454545455
468,1,8,76,187,43,62,7,45,23,23,10,13,12,3,5,12,12,4,2,0,5,3,14,15,0,2,8,5.69095065676,2,9,6,0,2.34713791851,4.48128342246,44.8128342246,3,0,5.31387096774,1,0,0,2,0,1,0,0,1,7.80336756188,15.75
469,1,9,170,373,81,162,17,59,33,22,35,24,23,11,15,47,31,7,2,5,5,11,23,16,4,11,9,4.00804487132,3,14,10,1,2.15107639047,4.74262734584,47.4262734584,1,0,5.73222222222,1,2,1,10,5,2,0,0,0,7.6153230773,16.2173913043
470,1,8,142,339,67,122,16,54,46,28,27,18,22,6,12,25,13,7,6,3,13,9,26,24,2,4,29,4.85468405805,3,24,6,3,2.28199136637,4.54277286136,45.4277286136,3,5,5.66,2,0,2,4,0,0,3,0,0,12.6804722881,15.4545454545
471,1,8,104,259,48,119,10,22,27,12,16,18,28,0,12,36,9,13,3,7,5,2,13,34,0,7,5,4.0085231433,0,26,4,2,2.33086705904,4.56370656371,45.6370656371,0,1,5.4325210084,0,1,1,5,1,2,0,0,1,0,9.25
472,1,12,217,510,105,180,22,98,61,50,55,34,31,8,27,35,23,13,2,14,8,20,48,26,2,8,39,10.0915221531,3,35,6,3,2.50555529006,4.5137254902,45.137254902,2,1,5.90388888889,3,0,0,1,1,1,0,0,1,14.6313141785,16.4516129032
473,1,7,83,278,20,112,12,30,28,25,14,1,17,7,12,19,17,12,1,0,4,4,17,33,1,3,9,3.76053225044,4,30,7,0,1.65419805098,3.89568345324,38.9568345324,0,3,4.95616071429,1,3,0,0,1,1,2,0,0,2.20349675736,16.3529411765
474,1,6,32,128,15,40,4,21,16,10,3,4,11,3,5,6,6,8,0,1,7,1,12,13,1,4,6,1.92126626182,0,6,7,1,2.02893379451,3.9609375,39.609375,0,0,4.881,1,2,0,0,0,0,0,0,0,5.85252567141,11.6363636364
475,1,9,195,461,88,175,22,73,54,34,28,21,24,12,31,39,20,16,12,2,19,21,30,28,6,10,19,9.42287268136,5,21,7,1,2.2150488873,4.47505422993,44.7505422993,1,4,5.62742857143,3,5,1,3,1,3,2,0,0,7.80336756188,19.2083333333
476,1,8,115,362,48,133,17,66,43,30,17,14,22,8,18,28,13,9,3,1,7,7,31,21,12,5,6,8.42828090721,3,15,17,0,2.00736313146,4.12154696133,41.2154696133,0,7,5.38669172932,1,0,1,0,6,0,0,0,0,19.5084189047,16.5
477,1,6,81,180,44,64,6,25,24,8,11,14,11,4,12,17,9,9,7,2,7,7,17,11,1,2,10,2.72374093154,2,14,1,2,2.43736560374,4.70555555556,47.0555555556,1,0,6.2146875,0,3,0,0,0,0,3,0,0,6.41955245633,16.3636363636
478,1,8,157,374,64,154,17,42,46,20,29,29,20,7,31,35,15,16,6,5,2,12,16,16,0,15,17,5.14196421735,4,14,15,5,2.31947534555,4.54545454545,45.4545454545,1,6,5.59707792208,0,1,0,6,2,2,1,0,0,7.80336756188,18.7
479,1,10,185,459,88,190,22,73,55,38,33,29,35,6,29,29,15,15,12,8,21,13,27,26,2,7,21,6.77587403279,1,22,17,4,2.3151058222,4.50108932462,45.0108932462,2,1,5.54631578947,3,4,0,3,1,3,6,0,1,7.80336756188,13.1428571429
480,1,8,131,311,53,107,13,53,31,22,22,12,19,6,13,30,10,9,4,0,11,8,19,25,6,14,14,7.67642059265,2,29,5,0,2.14868441742,4.33440514469,43.3440514469,0,0,5.82607476636,1,2,0,1,1,0,0,0,0,16.0797396664,16.3684210526
481,1,10,201,467,121,175,18,77,67,44,21,59,24,11,13,52,10,20,9,25,3,10,46,26,12,7,66,14.185130219,5,32,1,17,2.90230217802,4.8800856531,48.800856531,0,2,5.73325714286,2,2,1,0,4,2,1,1,0,15.6067351238,19.4583333333
482,1,9,145,390,76,155,18,49,40,29,21,35,32,3,19,44,5,21,6,9,9,8,38,16,5,3,21,4.32265683021,1,28,15,2,2.38325873963,4.57179487179,45.7179487179,3,6,5.22806451613,5,0,0,1,2,0,8,0,1,12.6804722881,12.1875
483,1,9,139,403,65,126,12,58,47,38,25,15,15,10,27,27,22,15,4,4,13,13,25,32,0,7,20,9.5012694468,8,31,8,2,2.17234254507,4.14888337469,41.4888337469,0,6,5.76650793651,1,2,0,2,1,0,3,0,0,14.6313141785,26.8666666667
484,1,7,95,207,49,72,9,34,24,19,22,14,14,2,12,20,11,6,4,6,9,4,22,5,1,2,7,3.32304795422,2,11,4,3,2.56877630349,4.67632850242,46.7632850242,1,1,6.60180555556,1,0,0,0,0,0,5,0,0,0,14.7857142857
485,1,10,178,485,77,179,28,68,51,45,32,17,36,6,40,33,19,19,4,2,17,13,45,35,2,10,32,8.96289041664,0,42,6,0,2.12827137943,4.25567010309,42.5567010309,2,4,5.10603351955,2,1,0,0,2,1,2,0,0,11.7050513428,13.4722222222
486,1,9,190,497,83,207,18,81,68,25,27,27,21,9,57,26,20,6,7,1,15,16,31,51,7,17,12,9.80478966195,6,37,9,0,2.0791148524,4.48088531187,44.8088531187,4,0,5.2654589372,2,4,1,2,2,1,0,0,0,10.7619355887,23.7142857143
487,1,8,102,309,49,98,12,35,29,23,15,11,17,5,37,23,9,8,0,4,11,13,13,29,3,10,4,7.07298994165,5,21,8,1,2.20149324808,4.2071197411,42.071197411,1,7,5.84367346939,2,1,0,1,5,0,0,1,0,12.2720781277,18.1764705882
488,1,8,116,324,54,115,14,51,34,25,17,19,25,3,36,28,15,9,3,3,6,4,16,31,0,6,5,7.04031291042,2,29,5,1,2.27121770063,4.23456790123,42.3456790123,2,3,5.794,1,1,0,2,1,1,3,0,0,10.7296303976,12.96
489,1,9,214,522,97,214,20,85,56,46,31,38,30,10,23,47,22,13,7,5,11,7,54,34,4,10,19,11.253451008,6,24,24,2,2.25635496597,4.50574712644,45.0574712644,5,1,5.56285046729,3,4,0,6,7,0,1,0,0,11.7050513428,17.4
490,1,8,204,531,76,215,23,60,58,47,23,24,38,10,32,46,16,31,5,7,21,10,24,50,10,6,24,11.9161701551,4,21,13,3,2.20163777616,4.19397363465,41.9397363465,1,4,5.36144186047,9,2,0,11,0,0,0,0,0,9.75420945235,13.9736842105
491,1,8,111,367,40,112,9,65,41,25,18,9,12,5,10,15,21,15,2,1,6,10,22,37,9,9,10,6.51483274464,4,16,12,0,1.92066561077,3.92915531335,39.2915531335,0,9,5.14419642857,1,0,0,5,4,0,0,1,0,12.6804722881,30.5833333333
492,1,7,108,307,42,114,7,40,38,30,25,18,9,6,19,26,8,3,7,6,10,8,16,25,1,1,6,5.74532103866,4,26,7,6,2.31422664673,4.30293159609,43.0293159609,1,6,5.34403508772,2,4,0,0,1,1,0,0,0,8.77878850711,34.1111111111
493,1,8,94,276,48,106,9,46,31,28,10,21,14,7,8,22,19,9,2,5,6,11,35,20,0,0,7,6.80970167189,4,22,7,3,2.34839108997,4.34782608696,43.4782608696,0,2,5.51066037736,0,1,0,2,3,2,1,0,0,9.75420945235,19.7142857143
494,1,9,163,413,84,169,18,53,46,37,29,41,34,6,34,35,11,13,9,7,14,10,18,31,1,3,9,6.54490909592,0,35,6,1,2.39905146712,4.6392251816,46.392251816,6,5,6.10934911243,0,0,0,2,5,0,2,0,0,11.5170068582,12.1470588235
495,1,8,125,305,47,113,13,41,41,19,20,17,22,4,13,31,14,8,3,0,8,8,19,13,2,8,19,4.58965091825,2,18,11,0,2.0553440519,4.50819672131,45.0819672131,1,6,5.53327433628,1,0,1,4,1,1,0,1,0,11.4229846159,13.8636363636
496,1,9,115,316,57,102,13,52,40,23,13,9,18,7,26,21,13,6,5,1,2,5,37,21,12,12,29,5.15021953091,3,15,12,1,2.13840942206,4.37974683544,43.7974683544,0,3,5.61294117647,0,4,1,0,1,0,0,0,2,11.7050513428,17.5555555556
