id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5
12810,5,4,119,241,67,101,12,43,27,28,25,32,14,6,13,22,9,3,8,9,7,3,12,8,10,10,9,3.61905800032,3,2,5
12811,5,1,27,70,10,36,3,13,9,5,4,4,5,1,3,5,4,2,2,1,1,0,4,7,5,1,1,1.57266527644,1,3,0
12812,5,3,58,146,25,55,4,29,19,21,9,11,9,4,3,5,8,3,2,4,2,4,5,8,12,4,7,2.69819675508,4,2,1
12813,5,3,56,151,32,56,8,26,14,17,11,8,11,2,6,3,8,7,3,2,12,4,6,12,6,5,6,2.86181834735,0,0,2
12814,5,3,63,176,26,75,8,32,24,23,9,11,10,5,13,11,7,4,3,2,10,1,13,7,8,2,0,2.35397314603,3,3,3
12815,5,2,39,108,21,50,4,22,13,14,8,9,5,4,3,6,5,3,1,1,4,0,5,5,6,3,5,2.78665223648,2,2,0
12816,5,2,42,108,16,42,4,17,13,13,6,5,5,3,8,3,7,1,1,0,4,6,1,7,1,3,2,2.47404221916,3,4,0
12817,5,4,84,217,40,98,10,31,26,21,7,13,13,7,8,16,14,9,3,0,4,1,7,15,13,13,9,2.73882624534,2,5,2
12818,5,3,53,171,19,68,7,24,22,19,8,6,10,5,5,9,6,5,1,0,6,2,6,15,14,9,8,3.37091737972,3,2,1
12819,5,3,85,201,39,72,8,25,21,19,27,17,9,6,14,8,11,6,4,8,10,3,19,7,9,10,16,4.34764961102,4,1,3
12820,5,1,12,45,5,13,3,5,6,6,2,0,4,1,1,1,1,1,1,0,4,1,1,4,1,3,2,1.1237405832,0,1,0
12821,5,1,11,76,3,18,4,10,6,5,6,1,5,2,1,2,3,4,1,0,5,0,13,16,3,1,2,1.85681706225,0,2,1
12822,5,4,65,154,36,54,6,22,21,14,11,15,7,5,13,5,5,2,3,2,3,3,12,13,12,4,8,3.78428152865,2,3,2
12823,5,3,32,87,19,36,5,9,7,10,9,7,7,1,6,6,5,4,1,1,6,1,4,4,1,5,5,1.42264684115,0,2,1
12824,5,2,51,156,29,67,8,22,17,15,10,13,9,4,10,7,10,2,7,2,5,0,7,16,5,9,1,3.40610665299,2,8,2
12825,5,2,47,122,24,46,5,27,16,19,7,12,9,2,6,9,4,3,1,4,7,1,10,1,2,5,12,2.45410256589,1,2,1
12826,5,2,27,77,5,31,3,13,8,12,3,0,7,1,2,3,3,2,1,0,6,1,3,6,2,0,0,1.44180757001,1,4,0
12827,5,2,39,93,16,37,5,10,11,5,12,3,8,1,6,4,5,1,1,0,12,0,6,7,4,6,6,1.49048005796,0,1,0
12828,5,1,28,67,14,19,4,14,8,12,6,3,6,0,1,1,3,0,0,2,7,6,2,2,2,1,1,1.46497532461,0,0,0
12829,5,2,26,61,6,19,3,9,7,9,5,1,5,1,5,4,4,0,0,1,7,2,4,6,0,1,0,1.2295482479,0,3,0
12830,5,3,55,141,26,58,5,19,14,14,13,8,9,3,6,7,6,4,3,3,9,4,5,10,6,9,5,3.63124182686,3,2,1
12831,5,4,101,242,41,103,12,41,30,24,13,14,14,6,16,13,12,3,5,5,11,7,13,13,10,9,16,5.32686358179,3,2,6
12832,5,3,59,144,26,59,7,24,11,11,14,7,11,2,7,8,4,5,2,2,0,2,7,10,16,12,5,3.75006039594,1,1,0
12833,5,2,44,98,23,28,5,14,9,11,10,10,6,3,6,5,5,4,2,0,5,1,10,2,4,4,8,2.98842967015,0,0,0
12834,5,3,82,209,37,101,8,31,28,24,16,14,12,5,15,7,3,1,4,0,17,4,17,10,5,8,11,4.13376936971,2,3,4
12835,5,2,43,105,18,33,6,16,13,10,9,4,8,1,6,6,6,2,0,0,10,1,4,11,1,7,1,1.81878956468,0,0,1
12836,5,1,16,47,3,21,2,9,6,8,2,0,3,2,5,2,2,1,0,0,1,0,1,2,6,0,1,0.712115024541,1,0,0
12837,5,2,54,136,20,62,5,21,18,14,9,9,8,3,15,2,5,4,1,1,3,5,12,10,10,0,10,2.0041796608,2,0,3
12838,5,3,49,133,26,45,5,23,13,7,7,7,8,4,10,6,13,4,1,1,5,2,8,7,6,9,8,1.84716726378,1,3,2
12839,5,3,64,148,35,65,8,19,20,13,10,13,14,1,7,5,5,3,1,6,12,3,17,9,6,9,22,2.14051284101,0,0,1
12840,5,4,96,218,47,89,7,45,26,29,13,26,15,6,14,7,9,5,2,5,8,8,9,12,9,6,11,2.99432223002,4,6,0
12841,5,4,92,218,34,65,12,57,31,36,12,17,24,4,5,5,7,5,8,5,18,2,21,3,4,3,18,6.91949686989,0,1,1
12842,5,1,21,66,8,17,4,12,11,8,6,2,4,1,0,1,1,1,2,1,7,4,0,7,2,1,0,1.72343884041,1,0,0
12843,5,2,38,107,21,42,4,24,11,19,5,5,9,1,7,3,4,3,0,1,4,6,4,5,8,2,1,1.70249320872,0,0,0
12844,5,3,80,185,34,82,9,32,22,27,15,17,10,4,8,9,9,3,1,4,3,5,6,11,10,6,11,3.86681313383,2,2,2
12845,5,0,27,64,7,19,4,14,9,8,4,1,5,1,0,2,2,1,1,0,5,2,3,6,0,3,0,2.23665959676,0,3,0
12846,5,3,79,192,25,66,8,27,22,20,22,10,10,5,3,11,10,4,5,0,12,3,16,8,11,10,19,3.07349043878,2,1,1
12847,5,3,45,113,22,40,5,20,18,8,3,5,5,2,6,6,4,6,3,1,9,2,6,7,2,3,6,1.42905130851,2,5,0
12848,5,3,63,145,39,58,7,24,19,16,7,19,9,3,8,7,4,3,0,2,7,3,11,8,13,8,12,1.36743913655,1,1,0
12849,5,2,21,55,8,22,2,7,6,6,2,3,6,0,2,3,3,1,0,1,4,0,1,8,2,4,0,0.420526372774,0,3,0
12850,5,2,17,53,7,17,2,11,6,6,2,2,4,1,1,2,3,1,1,0,4,0,1,6,2,5,0,1.39474026036,0,0,1
12851,5,3,31,82,15,29,3,11,6,11,6,4,8,1,6,3,2,1,0,1,1,4,7,9,9,3,3,0.98916323424,0,1,1
12852,5,3,55,127,34,48,4,25,15,13,8,14,6,3,3,9,7,3,2,3,3,2,12,2,7,5,12,1.98083240477,3,2,1
12853,5,2,31,72,12,27,4,7,6,5,5,2,6,1,6,3,6,5,2,0,3,3,3,6,3,3,0,0.97330627101,0,1,0
12854,5,1,46,123,26,50,6,27,16,18,8,5,7,4,0,5,3,3,1,0,10,5,8,5,1,5,7,3.10566804894,1,0,2
12855,5,3,33,102,19,37,6,15,14,10,5,10,7,2,5,3,4,1,3,3,7,0,7,9,2,5,7,1.92135992716,0,0,4
12856,5,4,66,152,48,52,5,37,21,14,11,28,9,4,9,6,11,5,1,9,4,1,7,6,4,8,6,2.54830346375,3,1,2
12857,5,2,74,171,33,65,9,30,21,20,15,16,10,4,9,8,5,4,8,4,0,2,16,4,8,8,17,2.99710524937,2,2,4
12858,5,2,36,94,17,38,6,18,12,14,9,5,7,1,2,4,3,2,1,2,5,0,4,7,2,5,0,1.67712005956,0,1,3
12859,5,3,36,82,9,36,4,17,9,10,3,1,5,3,2,5,2,4,0,0,1,3,12,2,7,2,7,0.9195595862,0,1,1
12860,5,2,37,87,13,40,5,12,9,9,3,2,6,2,1,11,4,2,3,0,5,3,1,4,4,8,0,1.94279447236,0,1,1
12861,5,2,48,139,9,45,6,29,19,18,11,2,7,2,8,2,12,5,1,0,6,1,22,3,2,3,27,2.91182621342,1,0,0
12862,5,2,32,90,10,45,2,11,16,9,8,1,3,2,5,2,4,3,2,1,2,4,7,6,0,2,0,2.1494243945,2,5,0
12863,5,4,99,210,67,67,11,39,30,18,9,37,19,6,7,17,9,4,4,7,13,2,21,10,3,19,23,3.50897542849,1,0,1
12864,5,2,38,110,9,47,7,24,11,16,7,1,10,1,6,3,3,2,1,0,7,0,2,9,8,5,0,2.18311814634,0,0,2
12865,5,3,47,147,21,86,8,14,24,15,12,6,9,4,7,6,7,1,2,2,1,3,4,21,16,2,3,2.42907190758,2,7,0
12866,5,3,65,183,37,73,7,17,16,10,15,11,8,5,7,9,9,9,4,1,15,4,10,24,7,7,8,4.22980263141,3,4,2
12867,5,3,38,157,22,60,5,19,25,15,9,7,8,4,5,4,7,1,8,3,12,0,6,26,7,5,0,2.85741433391,4,7,0
12868,5,1,16,37,5,19,0,8,4,7,1,1,6,0,0,2,2,0,1,1,4,2,1,0,1,0,2,0.922471925106,0,0,0
12869,5,3,74,177,47,75,8,28,24,19,10,22,13,4,6,12,5,3,3,2,9,1,20,12,7,8,19,2.6943505335,2,3,2
12870,5,1,23,53,13,21,2,9,9,6,5,4,5,1,0,3,1,1,2,1,0,1,5,5,6,0,5,1.70329819202,1,1,0
12871,5,2,29,75,15,32,4,16,7,9,3,3,6,1,5,2,2,1,1,1,7,3,2,4,2,3,2,1.65733654237,0,2,1
12872,5,3,92,204,51,85,9,27,22,15,35,10,12,7,12,15,11,6,3,2,11,6,18,4,3,12,14,3.09529686232,2,8,2
12873,5,2,18,64,6,29,3,8,11,6,1,3,4,2,3,4,2,0,1,0,5,1,1,11,4,2,0,1.42778969477,0,1,0
12874,5,3,61,131,20,51,7,32,23,17,7,12,9,2,4,4,3,1,4,3,4,2,13,3,7,7,8,2.22604697564,1,0,0
12875,5,2,54,140,26,61,7,16,24,21,11,7,8,3,4,12,4,2,2,1,4,1,7,8,7,2,2,2.03201854002,2,5,1
12876,5,1,26,65,8,25,4,13,10,9,5,3,6,1,0,3,0,2,0,0,4,2,6,0,2,5,4,2.41833379596,0,1,0
12877,5,2,44,111,22,37,5,16,15,12,9,10,6,2,6,6,6,2,1,3,5,1,4,10,4,6,2,1.78361958515,2,1,2
12878,5,3,40,112,13,35,6,23,16,21,6,8,7,4,4,2,3,3,0,1,7,0,4,7,7,2,2,1.78418843468,0,1,0
12879,5,3,59,152,27,77,7,16,16,12,6,5,10,4,8,14,4,6,1,1,4,2,5,14,11,5,6,2.1462114822,1,3,1
12880,5,0,15,40,1,8,1,12,5,0,2,0,1,1,0,0,2,2,0,0,0,0,9,1,0,0,7,1.51670851183,1,3,0
12881,5,4,62,164,26,71,5,38,23,20,12,13,7,4,5,5,7,1,0,6,11,3,8,8,10,6,8,2.89334762699,4,0,1
12882,5,3,72,170,30,68,8,35,16,18,7,9,15,2,11,4,5,2,4,2,10,1,14,13,6,12,9,3.4790501738,1,5,3
12883,5,2,35,114,19,34,4,14,19,8,14,4,6,3,5,5,5,4,0,1,8,3,9,10,4,5,4,1.80712744706,2,0,1
12884,5,2,30,91,14,39,5,11,7,10,4,6,6,2,3,4,2,5,1,2,8,2,5,11,2,4,3,1.14609654047,1,1,1
12885,5,1,44,90,17,39,2,11,9,6,6,3,3,2,10,5,4,5,2,0,0,5,3,4,1,6,0,1.0158180353,2,4,0
12886,5,2,53,143,19,55,7,25,20,20,10,8,10,3,11,4,7,3,2,3,4,1,2,10,10,5,2,2.60537862462,1,2,0
12887,5,2,50,124,18,47,6,22,18,12,5,5,12,3,7,1,3,3,3,0,12,1,4,16,1,0,5,3.20863180316,1,7,1
12888,5,2,24,64,9,21,3,14,8,6,3,5,5,2,3,1,2,1,1,2,5,1,2,5,4,2,2,0.778028545776,0,1,0
12889,5,2,32,93,18,32,4,18,10,9,8,7,7,1,3,3,4,5,1,3,5,2,2,7,5,5,1,1.17880397889,1,1,1
12890,5,2,24,75,10,27,4,13,10,9,2,3,8,0,4,2,3,1,1,2,4,0,6,8,6,2,4,1.9794427641,0,2,0
12891,5,4,139,320,72,123,13,75,41,48,19,35,15,9,12,12,20,7,5,8,15,0,4,12,8,12,8,4.68253699042,6,4,1
12892,5,3,39,102,20,37,4,20,13,14,6,5,8,2,5,2,6,4,4,0,3,1,7,6,5,5,4,2.01949476267,1,1,0
12893,5,3,72,148,41,48,9,29,22,15,10,17,11,2,4,11,4,3,1,6,6,6,9,5,6,9,8,3.75864296458,0,1,0
12894,5,2,51,135,30,56,6,28,17,13,1,13,10,3,5,6,2,5,1,3,8,2,12,11,6,12,10,2.73961906306,0,1,1
12895,5,2,47,121,21,38,5,18,15,11,4,11,6,3,2,5,8,3,2,3,0,1,18,7,15,6,14,1.74432541862,3,0,1
12896,5,2,49,110,22,45,5,22,14,16,6,6,10,1,2,9,4,2,4,4,8,0,7,5,4,3,5,2.20517599604,1,0,1
12897,5,2,26,64,15,26,3,17,13,10,3,4,6,0,0,3,2,0,2,0,1,1,1,1,5,3,1,1.36565742744,0,0,0
12898,5,2,40,104,19,45,5,13,13,11,13,3,6,2,5,6,5,3,3,0,6,1,3,5,5,6,4,1.86195658195,2,0,1
12899,5,2,43,132,19,42,7,16,23,11,5,12,8,4,4,4,3,5,7,1,11,4,14,8,5,7,14,3.37679429779,0,0,0
12900,5,2,23,61,12,21,4,11,9,7,5,2,6,0,5,1,2,1,2,0,0,0,4,3,7,3,2,1.32243951011,0,0,1
12901,5,1,14,39,9,12,1,5,2,2,3,5,3,1,1,1,1,4,0,0,0,0,5,5,5,2,5,0.436927760499,0,0,0
12902,5,1,17,58,5,16,2,2,10,2,5,1,3,1,5,3,4,2,1,0,3,0,3,8,4,2,1,1.03255900084,1,3,0
12903,5,2,36,99,17,32,5,20,13,9,6,6,6,2,3,4,6,1,0,0,5,1,8,7,3,6,10,3.01276127992,1,0,1
12904,5,1,43,131,17,46,5,22,14,7,9,8,7,3,2,5,7,3,2,1,3,0,4,17,12,11,0,2.9100030382,3,2,2
12905,5,3,52,155,20,51,8,28,23,16,7,8,12,2,5,4,4,2,2,3,7,0,9,11,8,12,8,1.89226458703,1,7,2
12906,5,0,3,13,1,4,1,2,1,4,2,0,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0.21134142438,0,0,0
12907,5,3,54,126,25,52,6,26,13,13,10,7,10,1,7,7,4,3,0,2,4,4,4,5,7,5,4,2.51838544057,0,1,3
12908,5,3,63,154,30,70,9,15,14,12,12,9,13,1,10,11,6,4,2,3,7,1,10,14,14,9,8,3.80206166894,0,1,1
12909,5,4,150,326,81,122,15,56,41,32,20,33,18,9,14,30,11,9,4,8,15,5,22,11,16,16,26,4.94564498617,3,3,1
12910,5,3,68,170,39,67,8,15,19,13,14,12,9,4,11,11,6,4,2,5,11,5,14,14,14,7,9,3.37495331045,1,1,0
12911,5,4,78,202,40,86,9,27,26,17,12,14,14,3,10,19,9,8,3,3,11,2,10,14,11,9,5,3.63713679621,1,4,3
12912,5,2,21,50,7,23,3,10,5,9,7,2,5,0,2,2,2,0,1,1,2,2,0,2,3,1,0,0.782327713458,0,0,0
12913,5,2,31,77,9,35,3,17,15,14,4,4,4,2,1,3,2,0,0,1,7,0,2,4,0,3,3,1.11331590723,1,1,0
12914,5,1,24,59,9,23,2,7,2,3,2,3,6,1,5,4,5,5,4,0,1,1,3,2,5,2,0,0.794474998166,0,0,2
12915,5,3,65,173,29,69,8,35,22,27,13,13,10,5,9,10,10,4,1,6,10,3,5,6,8,4,2,2.21124442218,2,1,1
12916,5,3,43,131,21,56,5,17,14,8,16,3,7,4,5,14,8,1,1,0,8,1,5,11,8,8,4,2.90649395274,3,1,1
12917,5,4,104,278,50,109,12,38,34,26,8,24,16,9,12,23,10,9,3,5,16,6,9,27,18,17,7,6.15825549764,0,1,2
12918,5,3,47,131,18,35,5,19,17,17,7,8,6,4,9,6,10,1,0,3,9,2,5,14,10,3,3,1.90241309277,2,0,1
12919,5,4,111,255,55,113,8,43,36,28,12,25,13,8,13,21,7,6,4,10,13,4,15,12,7,12,13,3.78595474104,5,3,4
12920,5,3,68,164,33,65,9,35,17,19,13,12,13,2,6,4,6,6,2,3,5,1,5,10,13,12,3,2.42355153471,0,3,2
12921,5,1,59,211,17,85,6,32,28,27,15,3,7,4,15,3,8,4,3,1,4,4,17,15,8,1,8,4.20758162526,3,10,5
12922,5,1,28,62,11,25,3,7,7,3,3,3,3,2,8,5,5,1,2,1,0,1,0,3,6,4,0,0.837568798612,1,0,3
12923,5,2,28,91,15,37,4,11,13,12,3,7,6,2,5,4,4,1,0,2,5,1,3,9,4,3,3,1.58146597136,1,3,2
12924,5,4,87,197,38,94,8,37,19,24,12,20,13,4,11,13,6,4,2,7,3,3,3,14,15,14,6,2.15719103338,2,2,4
12925,5,3,31,96,19,29,3,18,13,14,6,9,3,3,2,2,4,3,2,4,3,3,5,5,6,1,6,2.22823250857,1,0,1
12926,5,2,21,66,5,22,3,17,5,13,2,2,6,1,4,0,4,1,0,0,8,5,2,2,1,0,0,0.913637931305,0,0,0
12927,5,1,25,59,14,16,2,11,7,6,3,6,3,2,0,5,2,2,1,0,2,0,6,5,3,5,5,1.48242988552,2,1,0
12928,5,2,31,100,14,34,3,17,16,15,8,8,4,3,3,4,4,3,2,2,3,1,2,4,1,4,0,2.2131285682,2,5,0
12929,5,2,44,100,23,36,5,24,9,17,8,9,6,2,5,5,5,1,0,3,8,5,4,0,2,2,3,1.59820363831,1,2,0
12930,5,3,43,118,20,54,5,14,9,11,12,8,6,5,8,6,6,1,1,1,5,2,10,10,6,4,13,2.30521987907,1,3,2
12931,5,3,55,141,25,55,6,26,21,18,11,9,13,3,5,5,7,2,6,2,1,1,8,6,11,6,9,1.83571157574,2,0,3
12932,5,1,13,57,4,24,2,13,7,7,4,1,6,0,3,0,0,3,0,0,1,1,1,6,6,0,1,1.1299048187,0,0,0
12933,5,1,8,21,3,6,1,3,4,0,3,2,3,0,1,0,1,1,0,0,1,0,1,3,2,0,1,0.174003800506,0,0,0
12934,5,2,29,86,11,34,4,10,10,9,11,1,9,0,5,3,0,3,0,0,7,0,8,9,0,0,9,2.24530317677,0,5,3
12935,5,3,51,145,21,50,7,20,21,19,8,7,12,3,7,5,3,3,3,1,3,1,18,14,6,3,15,3.66944658652,1,6,3
12936,5,2,26,91,12,29,5,14,12,10,6,5,7,2,0,5,1,2,1,0,6,0,5,10,4,2,3,1.82812179285,0,4,3
12937,5,4,83,171,39,69,8,29,22,13,13,13,11,3,9,12,9,4,3,3,6,7,15,10,9,10,6,2.93743167271,2,2,0
12938,5,3,81,210,34,94,9,42,25,31,11,5,13,7,10,11,10,5,2,0,12,5,8,11,9,8,7,3.86481014384,3,1,0
12939,5,0,6,23,2,9,1,7,4,5,0,0,3,0,2,0,0,1,0,0,1,0,1,1,1,0,0,0.352241596306,0,1,0
12940,5,2,17,40,11,15,1,8,6,4,2,4,2,1,1,3,1,1,0,0,2,0,4,1,1,3,6,0.720522930991,1,0,1
12941,5,4,58,173,30,71,9,23,18,16,11,14,12,3,8,12,6,5,0,1,8,5,9,14,6,7,15,2.99824736783,2,2,5
12942,5,0,3,7,3,2,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.199154005381,0,1,0
12943,5,3,52,150,28,74,6,19,24,15,5,6,8,3,8,13,3,3,5,0,9,0,1,12,3,11,2,2.47182818149,1,4,4
12944,5,1,11,27,5,12,1,4,4,2,1,2,3,1,4,2,1,0,0,0,1,0,3,2,2,2,0,0.257903761255,0,0,0
12945,5,2,47,119,21,42,4,24,18,17,7,11,10,1,8,4,3,2,2,1,4,1,5,16,9,0,1,3.00652279974,1,4,1
12946,5,2,48,125,24,47,6,14,15,11,12,8,11,2,8,7,3,8,2,2,3,2,14,7,8,2,11,2.6982491234,0,1,1
12947,5,2,33,79,23,28,4,13,10,9,6,8,5,1,2,8,5,3,1,0,1,3,6,2,4,3,5,2.24087210297,1,1,1
12948,5,2,67,153,33,52,8,25,23,13,7,12,10,3,3,11,6,4,0,2,12,2,17,12,5,7,19,3.48597298232,1,1,2
12949,5,2,31,90,14,37,4,15,12,7,3,7,9,2,6,1,3,1,3,2,1,2,0,12,8,4,2,1.98238200537,0,1,2
12950,5,1,28,68,15,24,1,7,12,7,2,3,2,1,2,6,3,3,1,0,1,1,5,4,2,2,15,1.29416860337,1,2,0
12951,5,3,64,146,32,59,6,30,21,14,6,7,8,3,9,9,3,4,2,2,3,3,6,9,12,6,2,3.01514808795,3,2,2
12952,5,2,22,57,13,17,3,10,6,5,3,7,5,1,1,2,3,1,3,0,2,2,4,6,1,3,0,1.2299679389,0,3,2
12953,5,1,15,35,8,8,2,4,6,4,2,3,3,1,3,1,1,0,1,0,4,1,5,3,1,1,5,0.774085827077,0,0,0
12954,5,3,64,170,40,62,6,30,20,18,12,21,10,4,10,7,8,5,1,1,12,5,9,9,4,8,10,3.04611955859,3,1,2
12955,5,2,59,142,30,66,5,26,21,20,17,14,12,4,8,8,5,3,1,6,9,5,5,7,2,2,6,3.11419122465,2,2,2
12956,5,2,27,93,7,35,5,17,7,11,7,3,7,0,1,2,7,4,2,1,2,0,5,7,4,2,2,1.44082939441,0,3,4
12957,5,3,74,208,46,76,12,45,25,30,14,28,16,3,7,7,9,5,1,5,13,3,12,13,8,7,15,2.088146422,1,2,1
12958,5,4,85,189,49,78,8,36,25,16,23,25,12,5,7,9,14,1,0,5,4,3,20,7,8,10,29,6.78394979424,3,2,2
12959,5,3,67,169,34,67,8,20,21,17,9,11,9,4,10,13,9,3,7,2,6,2,10,15,5,7,5,2.95513217152,2,4,3
12960,5,2,26,72,10,34,4,21,10,11,4,4,6,1,3,3,4,0,2,0,5,4,0,2,0,0,0,2.22789308568,0,2,0
12961,5,3,43,122,20,42,5,18,18,10,8,6,6,4,4,2,4,2,3,2,8,5,5,11,6,6,2,2.50416130489,1,3,2
12962,5,2,23,52,11,22,2,16,6,9,5,1,3,2,0,0,2,1,0,0,4,1,6,3,1,2,3,0.544144654076,2,1,0
12963,5,3,53,135,20,70,7,18,18,10,11,9,9,3,7,9,9,2,3,2,3,0,7,11,8,8,6,1.51392026409,1,3,1
12964,5,3,59,138,21,67,5,28,16,17,7,8,7,3,5,11,10,3,3,4,3,3,5,5,6,4,2,2.22050586348,3,2,1
12965,5,3,52,164,18,60,6,22,10,23,13,6,16,3,9,7,7,4,1,1,3,3,10,13,14,7,13,4.10298142641,0,6,2
12966,5,3,57,159,25,62,3,30,29,11,8,5,4,3,9,5,6,1,0,0,11,2,14,15,3,5,12,2.57959520293,3,8,2
12967,5,1,27,81,11,28,3,13,8,11,2,4,7,1,2,3,1,2,4,2,2,1,5,6,11,3,3,2.01988975744,1,0,0
12968,5,4,87,234,53,77,10,41,38,23,18,26,11,6,17,14,13,3,6,7,14,1,2,13,3,15,2,3.59372183991,3,1,2
12969,5,1,31,96,16,35,5,8,9,6,9,5,6,3,5,6,4,4,2,0,2,1,13,10,9,3,8,1.93936374195,0,5,0
12970,5,3,73,186,37,60,7,38,28,21,11,17,17,5,2,5,5,2,3,1,15,4,21,12,5,8,18,4.73114706125,2,0,1
12971,5,2,40,105,16,35,5,14,13,11,14,5,7,1,6,5,4,2,0,2,8,3,7,11,6,1,0,1.41631568563,1,1,0
12972,5,4,94,236,43,99,12,36,21,26,27,19,16,4,11,20,12,8,2,8,2,2,13,12,19,12,10,7.78820896387,1,2,3
12973,5,3,47,130,24,59,7,17,16,17,6,4,9,2,7,7,2,2,2,0,3,4,5,15,6,6,4,3.01171257384,0,5,3
12974,5,2,20,63,12,26,3,9,8,5,4,4,4,3,5,2,1,2,2,0,3,1,6,7,2,3,2,1.32316575121,0,3,2
12975,5,3,67,177,21,70,8,28,17,19,7,7,10,5,6,13,4,3,0,1,6,1,18,20,16,9,19,3.30164445611,1,7,1
12976,5,1,12,28,8,10,2,3,4,3,3,4,3,0,0,2,1,0,1,1,1,0,3,2,2,2,3,0.580293162192,0,0,0
12977,5,2,43,120,18,39,6,24,12,14,12,10,7,3,7,4,3,3,1,2,11,0,12,2,1,5,14,2.67081525712,1,1,0
12978,5,2,45,120,20,41,5,25,12,17,8,10,10,1,4,3,9,1,3,3,2,2,5,10,11,4,1,1.22895505738,1,0,2
12979,5,2,36,84,17,38,3,11,11,10,10,4,5,2,2,4,5,2,1,0,3,1,4,2,7,1,4,1.97462869836,1,0,2
12980,5,4,105,249,55,111,11,38,27,23,16,14,17,5,12,11,11,7,5,5,18,7,8,24,10,17,9,3.96419692944,2,5,1
12981,5,4,114,294,56,116,13,58,33,41,16,25,14,9,14,13,18,8,5,10,14,0,14,18,9,11,14,4.2389505322,4,2,3
12982,5,2,42,115,19,43,6,19,10,12,5,7,8,2,11,3,2,2,2,2,8,2,8,10,1,5,2,1.79641709357,0,6,3
12983,5,2,38,100,20,41,4,19,14,9,5,8,6,3,9,6,5,1,0,5,5,3,3,8,1,6,2,1.86077050958,1,5,0
12984,5,3,53,153,24,50,7,34,17,24,10,11,14,2,4,7,2,2,1,2,15,1,18,11,2,5,19,3.20108701291,0,3,0
12985,5,4,93,252,43,97,10,48,34,29,15,19,13,7,16,13,15,5,0,6,9,2,7,16,19,9,7,4.02213485417,3,1,2
12986,5,3,58,128,31,51,5,22,15,12,10,11,21,0,4,7,4,6,0,4,10,1,10,7,7,5,12,2.39187210499,0,0,1
12987,5,4,91,225,48,92,10,41,30,40,5,25,13,6,10,16,9,5,2,5,12,6,5,9,11,5,5,4.31846972079,3,2,1
12988,5,2,47,137,15,47,6,22,20,23,7,4,10,3,6,2,3,1,1,1,3,5,8,15,11,3,2,4.69861217829,1,5,1
12989,5,4,124,272,76,88,11,58,29,42,15,38,13,10,9,12,9,9,7,11,23,4,7,5,4,8,7,5.79174281957,5,2,1
12990,5,3,56,124,28,45,6,19,15,25,12,11,12,1,9,7,5,2,0,4,9,2,1,4,5,2,1,1.4320426999,0,0,1
12991,5,4,96,208,49,93,8,31,28,17,12,21,10,6,11,16,8,4,5,5,10,4,13,13,14,14,9,2.94111350749,2,3,1
12992,5,4,111,244,68,107,9,28,24,23,11,18,15,5,9,23,5,7,3,0,16,3,24,15,11,16,26,4.35577684137,5,4,3
12993,5,3,66,134,33,45,7,26,15,15,10,10,12,0,5,12,5,2,3,1,0,0,16,4,15,5,6,2.45823114443,0,4,1
12994,5,2,40,122,18,35,6,30,23,22,5,9,14,2,5,7,2,1,0,1,8,1,10,5,2,4,4,2.09435101334,0,1,0
12995,5,2,28,79,11,27,4,13,16,11,3,4,6,2,0,2,4,1,0,1,4,3,6,3,0,3,9,2.1767062668,0,3,1
12996,5,2,34,88,19,30,4,23,18,11,7,10,8,1,3,3,4,2,2,4,5,1,4,4,0,2,2,1.71570332656,0,1,0
12997,5,2,64,150,31,51,9,23,21,20,11,10,10,3,4,13,4,3,1,3,7,7,9,7,4,9,6,2.49044423541,0,1,1
12998,5,2,53,169,12,84,7,21,22,18,8,4,10,5,14,5,8,4,0,1,9,2,2,17,10,6,2,2.52008301496,2,3,3
12999,5,2,40,108,20,36,5,20,17,10,11,7,6,3,6,2,4,2,1,1,2,4,6,6,8,5,3,3.28731617057,1,0,2
13000,5,3,61,163,33,61,5,27,17,21,12,10,11,4,13,6,7,4,1,4,12,3,10,10,6,3,8,3.11659168276,1,2,2
13001,5,1,20,40,5,11,2,2,6,2,9,0,4,0,2,3,2,0,0,0,3,1,6,1,3,1,5,0.793070413787,0,2,1
13002,5,2,21,56,9,26,2,9,10,4,2,2,6,1,2,5,2,0,2,1,1,0,3,5,5,5,3,0.554411552321,0,2,0
13003,5,2,34,84,16,34,4,14,7,11,4,8,6,2,3,4,2,2,1,0,5,4,8,5,1,2,0,1.29328195479,0,2,4
13004,5,4,70,166,32,54,9,27,18,18,10,8,20,2,10,7,6,2,3,2,13,2,9,9,4,9,11,2.96022970348,0,3,2
13005,5,1,10,33,7,11,1,5,4,2,2,3,2,1,1,2,3,1,0,1,2,0,4,1,0,2,2,0.346101233559,1,1,0
13006,5,0,19,53,11,14,3,7,7,7,4,5,4,1,0,3,2,2,1,0,1,0,12,1,4,0,11,0.787011443046,0,1,1
