id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5,char_12,std_char
15451,6,3,57,137,34,61,6,21,14,26,13,12,9,2,4,12,3,5,4,2,0,5,0,2,11,0,6,1.99277337701,1,0,2,1,2.51254901112
15452,6,2,50,119,29,47,8,21,16,18,12,9,9,2,4,9,1,4,0,1,0,2,6,6,14,0,1,0.970672670145,0,2,1,0,2.32693216552
15453,6,4,68,160,39,62,7,28,20,24,15,15,9,5,9,14,1,7,3,2,0,4,4,1,7,0,13,2.43391560738,1,0,4,0,2.53031152531
15454,6,3,79,161,46,65,9,22,17,25,12,21,11,3,8,17,6,7,7,2,0,4,1,1,7,2,9,2.42570990714,0,1,3,0,2.58357208541
15455,6,3,69,130,35,55,6,25,17,23,9,13,8,3,3,17,2,2,2,0,1,5,5,0,8,1,11,1.05603763696,2,0,1,0,2.31956496651
15456,6,0,62,139,34,56,7,22,18,20,3,12,12,2,5,5,0,7,5,3,2,2,6,5,9,2,20,1.67327798089,0,1,1,2,2.60390377674
15457,6,3,115,283,70,115,14,38,40,52,23,38,15,5,12,27,5,10,9,4,3,1,8,6,15,0,13,3.20682022268,5,3,5,1,2.60465963432
15458,6,2,55,125,30,51,5,11,17,13,10,13,6,4,8,12,5,7,1,3,0,2,4,7,8,1,10,1.79413316128,3,1,1,1,2.56841861727
15459,6,4,101,196,55,77,9,27,23,27,20,17,13,4,8,17,3,7,3,2,2,4,6,2,14,0,17,4.76708026305,0,1,3,0,2.4069061633
15460,6,4,60,157,24,76,5,23,21,20,14,9,9,2,7,10,3,4,3,2,0,3,7,9,15,0,6,2.62879954857,1,2,4,1,2.15576283678
15461,6,3,78,179,36,82,7,27,25,28,12,15,8,4,5,13,6,3,4,3,1,5,4,5,12,3,10,1.75182416264,3,0,6,1,2.36322546517
15462,6,3,112,252,54,104,11,57,36,37,16,19,12,8,9,13,3,10,7,3,4,2,13,6,13,0,11,6.00432576616,4,1,4,0,2.37933021955
15463,6,2,38,98,20,40,5,13,9,15,7,4,7,2,6,8,1,7,1,0,0,3,0,2,7,0,6,1.19754275057,0,0,2,0,2.20553880734
15464,6,4,86,198,53,78,8,30,23,30,9,22,11,6,9,15,7,8,4,6,2,4,5,5,9,1,13,2.81309060501,1,1,6,1,2.63237449418
15465,6,3,111,257,55,101,14,23,26,38,22,18,16,5,15,20,4,9,7,0,7,9,3,6,13,2,16,4.05267837482,0,3,7,0,2.23021456454
15466,6,2,102,231,55,102,12,41,27,32,14,24,13,6,8,12,3,13,16,8,0,3,2,5,19,2,10,2.54377581644,1,0,5,3,2.5840219054
15467,6,4,118,256,67,116,10,22,35,29,24,25,13,8,16,16,7,9,3,3,6,8,4,8,12,1,21,4.02004872415,5,2,9,0,2.43032503575
15468,6,2,28,74,13,30,5,8,7,9,5,7,6,1,5,9,1,5,0,0,0,1,2,2,6,0,6,2.01455469554,0,0,0,0,2.38671505159
15469,6,4,72,170,39,65,7,22,23,26,15,12,10,4,8,11,3,6,4,2,3,4,10,2,8,0,18,3.00296526965,2,2,3,0,2.33445268429
15470,6,3,76,197,42,82,8,30,24,31,14,17,10,5,9,10,7,7,8,4,3,5,9,7,13,2,10,3.48528028371,3,0,4,1,2.51558902209
15471,6,3,87,191,47,79,9,26,21,27,17,21,13,7,13,14,5,3,6,2,2,3,7,3,17,1,13,3.60014710279,1,0,5,0,2.40678520967
15472,6,3,36,81,20,33,3,16,12,13,4,5,6,1,1,6,0,3,6,0,0,3,2,1,4,0,6,1.35570937498,1,0,2,0,2.32079967061
15473,6,2,81,183,41,81,7,31,25,34,3,11,8,5,4,10,1,12,6,2,1,3,3,5,10,0,18,2.12377805444,4,1,4,0,2.34093433875
15474,6,4,100,228,46,97,8,29,31,37,15,19,11,6,9,16,3,9,7,3,4,4,2,4,19,0,13,2.84026967824,3,0,4,1,2.39207091157
15475,6,2,67,153,35,69,7,20,26,23,11,14,9,5,4,18,3,2,4,3,0,3,4,0,8,0,18,1.86215283207,3,3,3,0,2.42335202125
15476,6,4,79,187,42,76,9,30,26,28,14,18,12,6,12,15,5,8,3,0,1,3,10,3,10,0,16,2.27467688936,1,0,4,0,2.3600741459
15477,6,3,73,188,30,89,9,22,24,25,11,11,13,5,10,19,5,9,2,2,3,6,2,6,7,1,7,2.54492987572,0,4,4,1,2.23127981788
15478,6,2,83,188,47,72,7,21,25,28,11,18,8,4,8,22,6,11,3,0,2,4,10,3,9,0,16,2.16920888118,2,3,2,0,2.45452438435
15479,6,3,51,125,20,54,5,25,14,19,10,8,8,3,3,7,3,5,1,3,3,5,6,3,7,0,6,1.65243308439,1,1,2,0,2.29071055324
15480,6,2,34,67,16,32,3,8,8,8,6,3,5,2,3,7,0,3,0,0,1,4,0,0,4,0,6,0.487337552523,1,0,1,0,2.24686323386
15481,6,3,67,161,32,66,8,17,17,22,12,13,10,4,10,16,1,8,3,0,1,3,3,6,9,1,14,1.96736569609,2,1,5,0,2.27985711114
15482,6,1,36,75,17,29,3,13,5,9,7,6,4,3,9,3,1,3,0,0,1,1,7,1,6,0,8,1.10243172297,2,1,1,0,2.30916700398
15483,6,1,43,91,21,33,3,14,12,14,7,9,4,2,3,7,1,8,2,1,0,2,4,1,4,0,4,1.34452341779,1,0,2,0,2.5489589438
15484,6,4,99,230,54,109,8,38,26,35,16,16,9,6,8,15,6,11,10,4,1,6,0,3,13,0,10,2.29132843763,3,0,6,1,2.34876325269
15485,6,2,43,109,25,46,4,18,15,16,13,6,9,1,5,5,5,4,1,0,1,3,4,1,7,0,5,1.68474133111,1,1,0,0,2.22147031112
15486,6,4,72,170,38,77,7,26,27,21,9,14,8,6,9,15,4,7,1,2,0,3,4,5,10,0,13,5.20168794436,5,0,4,2,2.43627448062
15487,6,2,12,40,9,12,2,2,5,5,3,5,3,2,1,4,1,2,1,1,2,2,1,3,4,0,0,0.714214638736,0,0,1,0,2.63312235442
15488,6,3,57,124,24,56,6,29,19,22,9,8,7,4,6,8,0,2,3,2,1,3,3,1,8,0,2,1.93705273159,1,1,2,0,2.29371883177
15489,6,3,71,150,40,67,8,21,18,23,14,13,9,4,9,9,1,6,4,4,1,10,5,2,4,0,14,1.99135580773,1,1,3,4,2.72140409871
15490,6,1,41,84,21,36,3,14,13,12,5,11,6,2,4,3,1,3,2,3,3,2,9,3,2,0,14,1.11312962205,2,0,2,1,2.75659642801
15491,6,3,72,159,41,68,8,26,16,22,10,17,13,3,5,14,2,7,2,7,1,2,9,6,6,2,17,1.93014197273,0,2,6,4,2.71630517956
15492,6,3,67,145,38,70,7,21,22,18,12,13,11,3,13,12,1,2,3,2,0,6,2,1,7,0,8,1.97657761818,0,0,6,2,2.56611801869
15493,6,4,66,165,28,55,6,20,19,18,20,8,12,5,7,11,4,11,1,1,3,3,11,6,2,1,17,2.75698315848,2,0,7,1,2.1896754308
15494,6,4,105,235,58,93,9,28,26,30,21,28,17,5,10,20,3,10,6,4,3,6,12,5,10,0,29,3.15696260837,3,1,6,0,2.48274642757
15495,6,4,112,254,48,92,9,29,34,38,23,19,12,8,18,14,5,12,5,2,2,3,8,3,12,0,22,3.75829964908,4,1,7,1,2.32982644234
15496,6,2,44,105,20,48,6,11,15,16,5,7,7,3,6,7,1,6,0,1,2,1,4,4,7,0,11,1.21889548438,1,0,2,1,2.33573920969
15497,6,3,80,166,38,66,9,24,13,26,14,11,14,0,6,9,4,7,2,4,3,5,13,2,6,1,23,5.06480515604,0,2,4,1,2.32667123822
15498,6,3,72,169,40,70,7,21,21,23,11,11,12,5,11,15,2,4,2,1,1,6,5,8,7,1,8,2.02968002053,2,3,7,0,2.28476091346
15499,6,4,103,201,58,82,7,24,28,27,20,27,8,5,7,20,1,7,8,3,0,6,13,3,10,0,21,5.0391260107,4,0,3,1,2.62713547348
15500,6,3,47,116,29,52,7,21,15,19,10,14,8,2,6,13,2,4,3,3,0,2,4,3,11,0,1,1.2837368121,1,1,1,0,2.57253105753
15501,6,3,47,124,25,40,5,21,12,18,13,8,9,4,8,5,3,6,2,0,2,3,6,3,5,0,13,1.97251268745,1,2,3,0,2.2364051509
15502,6,3,57,149,25,61,8,23,20,16,16,8,11,3,11,15,3,4,1,1,1,5,2,4,10,1,6,1.5926217662,0,2,1,1,2.16109340083
15503,6,2,73,170,37,72,6,32,20,29,10,15,7,5,5,9,4,10,4,3,2,2,5,5,7,1,15,2.91668260185,3,1,2,0,2.42783057375
15504,6,1,11,29,8,10,2,0,2,2,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,24,0.35381160146,0,0,0,0,2.63782639285
15505,6,1,46,90,21,38,5,18,8,17,3,11,6,1,3,5,3,4,1,3,0,2,4,3,4,0,9,0.940482075317,1,1,2,1,2.64147747406
15506,6,3,98,229,57,97,11,58,28,40,16,26,13,7,6,11,2,14,6,5,0,3,3,0,10,0,3,2.66599633574,0,1,9,0,2.57580989176
15507,6,3,84,208,31,95,11,28,30,33,9,11,12,6,10,16,3,8,4,0,1,4,1,4,8,0,12,2.84137876264,1,4,9,0,2.07674543675
15508,6,4,143,302,68,121,11,56,44,41,23,29,12,8,19,19,1,14,6,5,4,11,8,11,19,0,8,4.9968098987,5,1,6,0,2.46249954
15509,6,3,93,234,44,104,12,32,29,37,16,15,14,6,14,19,3,13,5,1,3,4,3,9,19,0,3,2.97953346563,1,1,5,0,2.22785866749
15510,6,2,77,189,36,77,10,31,24,29,11,15,11,6,5,13,2,10,5,1,1,3,6,5,12,0,20,2.09624594921,1,0,3,1,2.38905578142
15511,6,3,62,170,23,65,8,26,23,23,18,10,11,3,12,10,3,6,1,1,2,2,6,4,14,1,6,2.82963087817,2,1,3,0,2.12786528025
15512,6,3,91,213,47,80,8,38,26,33,19,14,27,4,7,12,5,7,4,4,1,5,12,4,10,0,23,8.31246085407,2,1,7,2,2.49145052435
15513,6,1,35,96,15,34,4,14,16,15,4,7,5,4,5,9,3,4,2,0,0,1,1,2,6,1,6,1.63755916197,2,0,2,0,2.3327380193
15514,6,2,37,82,22,34,4,9,11,12,4,11,5,2,6,9,4,2,1,1,0,2,2,5,6,0,2,0.728496203341,1,0,4,0,2.56467091193
15515,6,4,75,173,49,68,8,18,23,19,14,23,14,6,8,16,3,6,4,7,2,5,5,4,13,1,17,2.00934895464,0,0,4,1,2.62136516277
15516,6,3,69,184,28,68,11,30,23,24,11,7,19,2,13,10,2,8,1,4,2,5,11,10,11,0,15,2.79243595992,1,0,5,1,2.23258552105
15517,6,3,51,125,25,47,4,21,11,20,9,12,6,3,2,8,1,12,4,2,0,6,3,3,10,0,3,1.84675663653,2,0,0,0,2.50161238327
15518,6,3,104,217,55,98,9,40,25,28,14,17,15,5,9,15,2,11,7,1,1,7,4,4,12,3,13,3.27597216059,1,0,6,1,2.39585963052
15519,6,4,87,190,48,75,8,44,28,29,16,17,10,5,5,9,3,7,4,2,1,2,5,0,6,0,11,4.32913744137,3,1,6,1,2.49153956893
15520,6,3,74,178,42,73,10,34,16,28,13,13,12,4,5,10,2,8,4,1,2,2,8,7,16,0,11,2.54213297706,0,2,3,1,2.31371261062
15521,6,4,82,187,47,81,10,28,20,27,14,19,24,4,10,19,2,7,7,3,1,6,9,3,13,0,21,2.15919324574,0,1,2,0,2.44707065544
15522,6,3,77,193,41,88,6,37,32,36,9,17,7,5,12,13,3,4,1,2,1,4,8,7,14,0,7,2.3330151317,4,1,5,0,2.30843098813
15523,6,4,106,224,55,97,10,30,31,32,20,21,14,4,8,19,2,10,5,5,2,9,8,7,12,1,15,5.12155945933,1,1,3,1,2.53051523747
15524,6,3,56,138,32,64,7,23,16,22,12,6,8,5,6,10,3,9,2,0,1,2,1,1,7,1,6,1.82166185936,0,0,3,0,2.23179424066
15525,6,3,61,132,27,52,7,15,12,17,13,13,11,3,9,12,2,10,2,1,2,4,4,3,10,0,5,1.75251834369,0,1,2,0,2.39679406508
15526,6,4,85,199,51,74,7,41,30,34,14,19,8,6,12,13,5,7,5,8,1,3,4,3,10,1,6,3.56875553394,4,0,3,4,2.73893248915
15527,6,2,46,127,29,48,6,18,18,22,4,7,8,3,4,9,2,10,0,2,0,3,2,4,12,0,9,1.32394852544,1,1,0,1,2.38336211016
15528,6,2,58,151,33,59,7,32,19,28,8,17,9,4,5,8,2,7,2,2,1,5,1,3,7,1,10,3.30342437347,1,0,2,0,2.5880690766
15529,6,3,58,113,28,49,5,14,9,15,8,10,10,1,3,15,2,9,1,0,1,4,3,0,10,0,8,1.02693903799,0,0,3,0,2.37972366104
15530,6,4,144,301,77,109,17,42,39,35,27,43,20,7,17,22,9,11,16,12,3,3,8,7,14,0,24,4.91324521575,1,1,9,5,2.81104844417
15531,6,2,38,99,24,30,5,14,10,12,3,8,8,1,10,7,5,8,4,3,1,2,10,5,8,1,0,1.80176157424,0,1,1,1,2.70061874004
15532,6,1,23,56,13,28,2,6,6,10,8,5,3,2,2,4,0,2,1,0,2,0,1,2,2,0,3,0.772942832282,1,1,3,0,2.26406140066
15533,6,4,84,205,46,89,10,27,28,32,14,14,15,2,18,15,4,7,4,1,2,3,4,10,18,0,6,2.25787754498,1,1,4,1,2.30419740506
15534,6,3,83,175,41,67,8,18,22,25,18,16,12,5,8,15,4,8,0,1,2,4,14,1,10,0,21,2.17808580245,0,1,3,0,2.35855010985
15535,6,2,98,235,63,84,10,44,31,45,12,29,11,9,6,9,4,8,2,10,7,7,6,5,17,0,26,3.06720624832,3,1,1,5,2.80636535192
15536,6,2,33,74,17,33,4,11,8,15,4,4,5,2,2,7,0,4,0,0,0,2,3,2,7,0,7,0.718722658336,1,1,1,0,2.31985139128
15537,6,2,51,108,29,38,4,8,9,16,9,11,5,2,6,11,2,11,2,1,0,4,5,1,8,0,7,1.10131954052,2,1,1,0,2.59740997816
15538,6,3,55,136,29,60,6,23,21,18,7,10,7,6,10,9,2,6,1,1,3,3,4,4,6,1,11,2.00109983113,2,0,3,0,2.29743629022
15539,6,3,69,155,42,67,8,22,19,20,13,16,9,4,8,11,3,8,3,2,4,4,4,2,9,0,13,2.19444098329,0,0,2,1,2.51118987147
15540,6,2,42,109,26,43,4,13,13,12,6,11,7,3,6,6,1,5,1,0,4,2,6,4,4,1,16,1.70382963667,1,0,3,0,2.35709468306
15541,6,2,47,123,27,51,7,15,13,15,6,12,9,1,6,10,2,8,2,4,3,6,3,7,9,0,8,1.08621694296,0,1,0,1,2.59362858488
15542,6,3,79,183,44,86,8,26,26,25,19,17,10,7,10,13,3,7,4,3,0,7,3,3,7,0,9,1.83715029373,2,2,6,1,2.44758909291
15543,6,3,64,153,38,57,6,21,22,18,16,15,9,5,6,6,0,3,4,1,1,3,10,2,9,0,22,5.71509250092,1,0,4,0,2.39093000057
15544,6,2,84,174,45,71,8,27,20,26,10,16,10,4,1,14,0,13,7,3,1,4,8,3,14,0,12,2.51399494106,2,0,3,2,2.53700275218
15545,6,3,76,158,42,67,6,19,22,28,15,19,7,6,10,12,1,6,7,2,0,3,5,4,7,0,13,2.53961232472,3,2,2,1,2.59195164605
15546,6,3,82,196,41,88,9,27,24,27,21,21,12,5,8,14,2,8,5,2,0,4,6,3,17,0,13,2.21481196692,3,0,5,0,2.41365273363
15547,6,3,93,201,47,80,8,29,19,28,15,11,9,4,8,12,4,8,3,1,5,9,11,9,11,0,22,2.93944611714,3,2,3,0,2.28074352893
15548,6,3,55,123,29,58,7,12,17,17,12,5,9,2,6,12,0,6,2,0,0,6,3,7,3,0,3,1.52399365178,0,1,4,0,2.16985023292
15549,6,3,111,253,59,100,11,53,27,48,16,21,14,7,5,14,6,15,7,4,4,9,6,3,13,0,4,3.8613997574,3,0,5,0,2.44768334834
15550,6,3,58,150,35,68,7,27,20,18,12,10,9,3,13,7,1,6,4,1,2,4,4,5,7,0,6,4.00192076138,1,1,4,0,2.3161817689
15551,6,1,55,106,26,55,6,10,9,14,3,14,8,1,5,13,3,11,3,1,0,3,1,2,5,0,8,0.654507513386,0,0,2,0,2.50325933088
15552,6,3,49,116,32,47,4,16,14,16,5,14,5,4,3,13,6,5,3,3,0,3,6,4,6,0,14,1.37815725715,2,1,3,1,2.63926924146
15553,6,2,44,96,23,42,6,14,12,16,8,11,8,1,5,10,1,2,1,2,0,6,3,1,7,0,3,0.863241364798,0,0,3,1,2.56389831339
15554,6,3,67,171,38,76,6,19,22,23,8,9,8,4,9,12,2,9,2,0,2,6,8,9,10,0,11,2.71844412802,2,2,4,0,2.2579752019
15555,6,2,74,167,46,63,8,13,24,22,8,18,12,4,5,15,7,10,3,3,1,5,8,4,12,0,30,2.68888169262,3,0,1,3,2.64021006438
15556,6,3,70,145,42,65,7,20,16,25,13,13,9,3,4,13,4,8,3,4,0,7,4,3,8,1,5,1.24316337353,2,1,4,0,2.48871014
15557,6,3,93,198,46,95,8,29,27,23,19,18,11,5,10,21,6,3,4,6,0,6,3,3,11,1,16,2.86170334008,2,0,6,0,2.45475908759
15558,6,3,64,163,32,70,8,26,21,22,12,7,9,5,6,10,4,9,1,1,2,1,4,8,11,2,4,2.09205150986,1,0,3,0,2.21411267396
15559,6,3,43,98,21,44,4,15,11,17,5,9,8,2,4,8,0,6,2,1,2,3,2,1,7,0,4,0.968956863583,1,0,2,0,2.39652248235
15560,6,4,95,211,55,87,9,38,21,29,16,21,10,5,11,18,3,17,2,3,1,7,6,4,16,0,7,2.79231315572,3,0,2,0,2.58932935239
15561,6,4,133,295,73,113,13,37,33,53,17,41,14,8,11,26,3,14,6,9,4,5,12,8,16,0,25,4.30362515612,5,2,9,2,2.69020797623
15562,6,4,77,175,43,65,6,23,27,21,18,12,7,5,10,12,5,6,7,0,2,6,3,8,5,0,7,2.04967344657,3,0,4,0,2.30950061776
15563,6,1,37,99,15,36,5,14,9,11,8,11,12,0,4,7,2,6,1,1,2,0,1,5,3,0,4,1.54478707632,0,3,4,1,2.45784915517
15564,6,3,68,146,38,59,6,23,20,21,13,16,7,4,10,12,1,7,1,0,2,5,4,3,7,0,12,1.66103051904,3,0,1,0,2.45480643512
15565,6,3,59,163,30,62,8,24,18,23,9,13,10,4,5,12,3,12,1,1,0,3,7,4,11,0,15,2.39086819801,1,1,4,1,2.4522555994
15566,6,4,87,185,44,85,8,26,16,28,15,18,10,5,10,10,4,11,5,1,1,6,6,5,14,1,10,1.80267307471,2,0,4,0,2.34623482656
15567,6,3,38,99,25,40,6,20,15,13,7,12,7,1,4,10,2,6,2,3,0,3,9,1,6,0,6,0.971367492595,0,0,0,1,2.7206957045
15568,6,4,71,140,34,58,8,14,20,21,14,14,10,2,6,14,3,4,4,1,7,4,0,4,3,1,6,1.41838728123,1,1,3,0,2.41569040304
15569,6,1,26,63,14,25,3,8,6,9,3,3,4,2,3,5,1,4,0,0,1,2,4,1,1,0,11,1.06123709474,1,1,1,0,2.21339773748
15570,6,3,38,79,20,35,4,12,7,11,6,8,4,2,2,7,1,7,2,2,0,4,0,0,4,0,6,0.774009543566,1,0,2,0,2.60058915253
15571,6,2,19,48,7,21,3,7,2,7,2,5,6,0,1,3,2,3,2,0,0,1,3,4,3,0,0,0.581382611713,0,0,4,0,2.21215212435
15572,6,4,72,193,43,70,10,35,24,29,21,16,11,5,13,11,6,5,2,0,4,2,5,6,10,0,10,3.56288449844,2,0,5,0,2.38043079656
15573,6,3,78,175,38,81,8,30,21,22,11,18,10,5,13,12,4,7,4,4,1,7,2,3,12,1,7,1.63438463332,2,1,3,1,2.38286163187
15574,6,4,113,255,64,91,15,44,34,39,16,26,17,6,8,19,2,14,8,7,3,6,10,3,9,2,14,4.3768986814,0,2,8,2,2.58417052778
15575,6,4,85,192,43,78,10,31,21,30,8,24,12,6,8,13,3,14,6,3,0,3,8,3,12,1,14,1.92079988853,1,1,4,1,2.61797864254
15576,6,4,80,173,46,73,7,26,21,24,15,17,9,6,6,14,3,9,2,3,1,2,7,2,4,0,16,2.35608108721,2,3,7,1,2.50686649443
15577,6,3,64,153,35,72,9,28,19,24,7,14,10,4,6,13,2,6,4,1,2,1,5,3,8,1,5,2.95684908956,0,1,5,0,2.37716822976
15578,6,3,102,233,48,101,10,46,29,36,16,19,22,5,7,9,4,7,10,5,2,2,7,5,14,1,22,2.96445484847,2,0,5,1,2.39148847126
15579,6,3,35,91,19,36,5,13,12,16,9,7,7,2,4,6,1,4,0,2,2,3,6,2,6,0,8,1.10602650099,0,0,2,2,2.53411401119
15580,6,2,46,104,27,46,5,20,10,15,9,13,7,2,4,8,3,5,0,1,2,5,6,2,7,0,8,1.02230663954,0,0,2,1,2.55243736844
15581,6,2,42,101,27,43,5,16,11,13,12,12,6,2,5,11,5,2,2,2,1,1,1,3,7,0,4,1.27631411716,1,0,2,0,2.49811810357
15582,6,3,85,188,55,73,7,36,28,29,16,21,8,6,8,14,4,4,3,5,3,5,3,2,12,0,11,2.32553536735,3,0,4,3,2.6977854662
15583,6,3,79,182,43,78,9,18,20,25,16,13,12,5,7,19,3,9,2,2,8,11,2,5,8,0,7,1.83612683961,1,1,4,0,2.30846980609
15584,6,4,133,277,71,126,12,44,25,37,25,27,13,7,12,20,6,16,6,3,2,9,2,6,15,1,9,3.08889643043,3,0,11,1,2.39861114526
15585,6,2,36,80,22,28,3,10,10,12,4,7,9,1,2,5,1,0,3,0,1,2,7,1,7,0,16,3.47719071614,0,0,1,0,2.44418711086
15586,6,2,80,183,52,73,7,31,25,26,13,26,13,4,1,16,0,12,4,11,1,2,14,2,9,1,23,3.16040275187,2,1,1,9,3.03428239179
15587,6,3,69,151,37,65,8,32,21,31,5,14,12,2,5,10,1,6,0,3,0,3,1,1,6,0,13,1.67422532228,0,0,4,1,2.57505438336
15588,6,3,49,103,22,45,4,19,10,17,7,7,4,3,4,9,0,6,3,0,0,5,0,1,7,0,1,1.05468601935,2,0,3,0,2.28316244787
15589,6,2,55,114,34,47,5,18,17,18,7,15,9,3,5,6,1,2,5,2,2,4,4,2,6,0,14,1.65449957031,0,0,1,1,2.70412577875
15590,6,3,64,158,37,50,8,25,19,25,12,15,9,5,8,11,3,8,3,1,2,3,4,3,12,0,8,2.5129839497,0,0,3,0,2.47096335889
15591,6,1,40,92,17,41,3,8,14,7,4,7,6,1,2,6,0,7,0,0,1,6,1,8,10,1,3,1.18427233718,1,0,1,0,2.3037392484
15592,6,4,80,181,47,68,7,33,19,35,16,25,12,5,6,9,1,6,3,1,2,3,8,4,8,0,18,2.81751336054,2,4,7,1,2.58286843081
15593,6,3,65,147,38,61,6,23,15,23,14,12,8,6,7,12,4,7,1,5,1,2,2,2,9,0,10,1.81386706833,1,2,3,1,2.51199712007
15594,6,3,47,112,24,48,5,12,13,15,12,8,7,2,4,9,1,5,2,2,3,3,1,3,6,0,6,1.57424434493,2,1,2,0,2.38099983865
15595,6,3,74,168,37,73,9,29,21,27,15,16,15,3,6,13,3,10,4,1,0,6,5,3,9,0,4,1.84559236337,0,0,6,0,2.43318909697
15596,6,3,61,129,37,52,7,14,19,21,9,15,9,2,6,10,1,4,1,3,0,5,2,3,13,0,12,1.6510946587,0,0,2,0,2.66615941154
15597,6,3,86,203,43,87,8,33,24,29,22,17,11,3,8,10,4,5,5,1,2,6,6,3,10,0,18,4.66961135738,2,0,5,0,2.27195536989
15598,6,3,61,151,29,76,6,15,15,13,9,5,11,4,8,15,6,4,5,1,1,3,8,7,13,0,8,2.07927722964,1,5,5,1,2.03776703311
15599,6,2,69,166,43,64,7,29,23,28,13,10,8,5,4,7,1,7,3,2,9,5,4,4,4,3,15,3.30404427932,4,1,3,2,2.45191061101
15600,6,2,43,108,24,41,6,21,9,18,11,11,7,2,7,8,4,6,1,1,0,3,1,2,4,0,1,1.19760407938,1,2,2,0,2.39726609604
15601,6,3,75,185,36,73,9,21,29,33,8,8,12,6,3,14,4,6,2,2,6,11,6,6,6,0,17,2.68850438865,1,1,4,0,2.19694264645
15602,6,3,54,133,29,46,7,23,21,21,11,14,8,2,6,14,4,3,2,2,0,0,1,0,8,0,12,1.34111222495,1,0,2,0,2.49424034637
15603,6,2,83,163,41,65,6,20,20,18,16,13,9,4,6,16,2,6,3,1,1,2,25,4,10,1,34,3.94230809215,4,0,2,0,2.29815728916
15604,6,1,38,76,12,34,3,15,9,12,5,3,7,2,1,3,1,2,2,1,2,5,3,2,5,0,3,0.851061591568,0,0,2,0,2.12103086489
15605,6,3,67,146,36,61,8,19,17,24,9,15,8,4,4,11,3,7,7,3,4,1,4,2,11,0,8,1.72031326248,0,0,5,0,2.52433596875
15606,6,3,71,196,30,88,8,25,20,29,13,10,12,5,8,11,5,10,1,2,2,4,5,12,10,0,23,2.42404708152,2,0,6,1,2.17490082898
15607,6,4,86,193,46,80,9,37,16,30,20,20,10,6,12,8,5,11,6,4,0,3,2,1,9,1,3,3.03381838932,2,1,8,0,2.47205888472
15608,6,3,52,134,27,55,7,21,18,18,8,15,9,3,7,8,2,8,0,2,1,5,3,8,9,0,11,1.75151495403,1,0,1,2,2.51780774729
15609,6,3,48,104,27,46,4,16,12,14,10,11,6,3,10,8,1,2,1,0,2,4,1,2,5,2,1,1.05715147623,2,0,4,0,2.31126652508
15610,6,4,110,233,53,90,10,43,28,41,17,16,17,6,9,11,0,8,10,2,3,0,16,3,15,1,29,4.47354752608,2,0,4,0,2.27620484142
15611,6,4,73,197,43,86,9,33,21,32,12,21,12,7,15,15,7,7,2,6,0,3,1,4,13,1,5,2.67249426496,1,1,5,2,2.60428409729
15612,6,2,68,173,42,63,7,27,15,26,9,16,10,5,9,11,7,15,4,4,3,4,2,1,5,0,9,3.07542509361,2,0,7,2,2.65834724126
15613,6,3,88,198,54,82,7,28,28,28,14,21,12,7,7,12,2,8,10,0,3,2,6,2,14,0,19,5.05505691159,3,1,3,0,2.43019765386
15614,6,2,93,226,54,90,7,43,23,42,14,24,9,6,2,11,13,16,3,5,1,5,3,6,15,0,7,3.70011425697,6,0,4,0,2.58661937736
15615,6,3,87,189,43,80,8,29,20,28,16,18,16,3,9,11,0,10,2,4,1,9,4,7,12,1,16,3.64231762671,0,1,4,2,2.54033099202
15616,6,2,51,129,25,58,5,20,13,23,13,4,7,4,7,7,2,7,1,0,0,1,3,3,11,0,7,3.24685073324,3,0,2,0,2.01973667598
15617,6,4,107,245,46,110,10,44,38,34,17,15,11,6,9,15,2,6,5,0,7,6,6,6,9,0,13,2.84486282935,4,1,10,0,2.18144797999
15618,6,3,87,181,43,82,5,31,22,19,11,15,8,5,7,11,4,11,6,1,3,4,4,4,8,2,16,2.8989085598,4,1,4,0,2.36523833121
15619,6,3,60,136,33,58,8,28,12,19,6,16,9,3,6,10,3,10,10,5,0,1,6,1,3,0,10,1.77420687655,0,0,6,2,2.65880171873
15620,6,3,66,163,31,63,6,25,29,20,9,11,8,4,12,10,5,3,2,4,3,2,7,2,9,0,13,2.51020001662,3,1,3,0,2.38346509409
15621,6,4,85,204,45,83,9,32,27,29,22,20,11,7,5,14,4,7,1,3,4,3,6,5,7,0,27,2.42075566123,2,1,4,1,2.43209229383
15622,6,3,85,208,47,78,10,32,28,31,19,16,11,7,12,10,0,7,6,1,4,9,3,8,11,0,6,3.69853262793,1,0,6,0,2.37725425494
15623,6,3,56,127,27,54,5,20,18,19,6,13,6,4,5,9,1,10,2,3,0,5,4,2,8,0,8,1.35625600233,3,0,2,1,2.48608174135
15624,6,4,106,255,52,98,10,40,35,37,19,18,15,8,18,17,8,8,7,0,1,6,5,9,11,0,10,2.99061168853,2,1,10,0,2.22864698346
15625,6,2,41,95,22,45,5,14,10,15,12,8,7,1,5,7,1,2,3,3,0,4,5,3,5,0,5,1.02307009602,1,0,2,3,2.65723884005
