id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5,char_12,std_char,mean_char,avg_word_length,pos_32,pos_35,maturity_score,pos_11,pos_33,pos_9,pos_16,pos_13,pos_25,pos_3,pos_26,pos_8,bag_of_words_score,mean_word,pos_7,pos_10,std_word,pos_34
9458,4,2,22,75,7,31,4,14,7,9,3,5,6,2,2,2,1,6,3,2,7,2,1,6,0,3,0,0.815929270151,0,0,2,1,2.23001636159,4.2,42.0,0,0,5.52935483871,0,0,0,1,0,1,0,0,0,0,12.5,0,0,7.80491298265,0
9459,4,2,40,114,16,44,4,23,13,18,3,3,6,3,6,3,3,5,1,0,8,2,5,7,2,4,3,1.12045853092,2,1,1,0,1.83625615624,4.28070175439,42.8070175439,0,3,5.11159090909,0,1,0,0,1,0,0,0,0,0,19.1666666667,0,0,15.2470397856,0
9460,4,2,67,192,35,65,8,35,17,31,10,14,9,3,15,0,10,8,3,1,17,2,18,10,2,2,9,3.23531606239,2,3,3,0,2.19826105318,4.42708333333,44.2708333333,0,4,5.85846153846,1,0,0,0,0,0,0,0,0,4.0,21.4444444444,0,0,16.1183891607,0
9461,4,1,27,107,15,41,4,16,12,17,0,4,5,3,5,2,3,6,0,0,3,4,6,11,6,0,0,2.08072594363,2,6,1,0,1.92712404601,3.94392523364,39.4392523364,1,2,4.70243902439,1,2,0,2,0,0,0,0,0,3.0,21.4,0,0,12.7059041394,0
9462,4,3,59,181,28,75,9,30,17,26,11,13,11,5,10,3,6,8,4,1,13,7,2,11,6,4,0,2.01981104122,1,2,4,0,2.10349179138,4.33701657459,43.3701657459,1,4,6.16813333333,0,1,0,1,0,1,0,0,0,0,16.5454545455,0,0,7.65581937143,0
9463,4,1,18,43,4,14,3,7,9,7,4,1,4,0,1,0,1,1,0,0,4,0,3,4,1,0,0,0.719884622935,0,1,0,0,1.77281052086,4.0,40.0,0,0,5.53214285714,0,0,0,0,0,0,0,0,1,3.0,10.75,0,0,6.25999201277,0
9464,4,0,9,32,4,12,2,6,4,6,4,2,3,0,1,1,0,0,0,0,1,0,1,4,0,1,0,0.558291482889,0,1,1,0,1.99899168131,3.9375,39.375,0,0,5.37416666667,0,0,0,0,0,0,0,0,0,0,10.6666666667,0,0,7.58653778449,0
9465,4,1,61,137,29,49,7,32,14,16,10,11,12,2,3,1,2,4,2,2,3,2,23,12,18,6,10,2.38182241764,1,0,0,0,2.28723190739,4.64233576642,46.4233576642,1,0,5.12183673469,0,0,0,0,1,0,0,0,0,0,11.75,0,0,7.41760293716,0
9466,4,1,79,193,36,57,9,31,20,23,9,14,11,4,12,10,7,6,3,5,11,5,42,9,3,5,15,5.04010459754,3,6,3,0,2.23788959229,4.55958549223,45.5958549223,1,2,5.43666666667,0,1,0,1,2,0,1,0,0,4.0,17.6363636364,0,0,9.64150806077,0
9467,4,2,38,101,20,36,5,21,14,17,8,10,5,3,5,4,1,4,0,2,8,2,6,3,0,1,4,1.21074993751,1,0,3,0,2.29963406473,4.56435643564,45.6435643564,0,1,5.57527777778,0,0,0,0,0,0,0,0,0,0,20.4,0,0,5.88557558782,0
9468,4,1,25,67,10,28,3,15,7,11,1,3,3,2,2,0,2,2,1,0,2,0,2,9,6,1,0,0.572164739842,1,1,2,0,1.93342378802,4.4776119403,44.776119403,0,1,5.69214285714,0,0,0,0,0,0,0,0,0,0,22.3333333333,0,0,7.36357401146,0
9469,4,1,26,77,15,32,3,10,4,9,2,4,5,1,8,2,3,5,1,1,6,3,7,7,1,1,2,1.10618112184,1,1,2,1,2.30893240074,4.46753246753,44.6753246753,0,2,5.5090625,0,0,0,0,0,1,0,0,0,0,15.4,1,0,13.8938835464,0
9470,4,2,38,102,19,36,5,18,8,11,1,6,7,3,4,1,4,6,1,1,3,1,10,6,3,4,11,1.00486075196,0,2,5,1,2.21046117674,4.5,45.0,0,1,5.36611111111,0,0,0,0,0,0,0,0,0,0,14.5714285714,0,0,7.3844845619,0
9471,4,0,12,30,6,14,1,2,2,3,0,3,3,1,1,2,1,2,0,0,2,0,0,5,0,0,0,0.288327092843,0,0,2,0,2.35596577069,4.36666666667,43.6666666667,0,0,5.11285714286,0,0,0,1,1,2,0,0,0,0,10.0,0,0,8.16496580928,0
9472,4,1,30,92,17,33,3,19,9,13,6,8,5,1,4,0,3,5,2,2,8,2,4,5,3,0,4,1.29320990036,1,0,1,1,2.39990742774,4.40217391304,44.0217391304,1,2,5.78242424242,0,0,0,0,2,0,0,0,1,3.0,18.4,0,0,18.2931681236,0
9473,4,3,55,126,29,46,4,26,16,19,6,13,7,2,4,3,2,6,1,1,6,2,8,3,7,4,12,1.26883728705,2,0,2,0,2.36198732575,4.75396825397,47.5396825397,1,0,5.33913043478,0,0,0,1,0,0,0,0,0,0,18.0,0,0,15.3901638346,0
9474,4,1,23,65,9,29,2,13,3,11,1,2,3,1,5,0,3,3,0,0,4,1,4,4,1,1,4,1.20877560409,1,4,1,0,1.85832327237,4.27692307692,42.7692307692,0,0,5.35,0,0,0,1,1,0,0,0,0,0,21.6666666667,0,0,22.0957512256,0
9475,4,0,24,61,10,22,2,9,10,5,2,3,4,2,2,3,4,2,0,0,9,3,4,7,0,1,0,0.567010654779,1,0,0,0,2.01212173583,4.4262295082,44.262295082,0,1,5.06409090909,0,0,0,0,0,0,0,0,0,0,15.25,0,0,12.1937483983,0
9476,4,2,75,236,37,84,9,39,24,30,14,12,15,5,14,4,7,9,6,0,14,7,11,23,13,7,3,4.04656396238,4,3,5,0,2.0037649381,4.27966101695,42.7966101695,1,8,5.6475,0,0,0,0,1,1,0,0,1,0,15.8666666667,0,0,14.0231554541,0
9477,4,1,30,67,12,26,2,16,13,10,2,6,3,2,1,3,1,2,1,1,6,3,6,2,0,2,0,1.09060421314,2,0,1,1,2.3438092673,4.55223880597,45.5223880597,1,0,5.715,0,0,0,0,0,0,0,0,0,2.0,22.3333333333,0,0,15.7973274814,0
9478,4,2,39,117,16,39,5,20,8,11,8,2,7,4,10,2,5,5,2,0,7,2,7,13,8,3,2,1.48412320536,1,1,2,0,1.75314966445,4.1452991453,41.452991453,0,1,5.60435897436,0,0,0,0,2,0,0,0,0,0,16.8571428571,0,0,10.176002182,0
9479,4,1,20,59,9,21,3,13,4,12,1,6,7,0,1,1,1,5,1,0,6,0,4,3,1,1,1,1.02883447841,0,2,0,0,2.30048402906,4.18644067797,41.8644067797,0,1,5.94,0,0,0,0,1,1,0,0,0,2.0,8.42857142857,0,0,3.81190401832,0
9480,4,1,18,45,8,23,1,4,4,3,2,5,2,1,3,2,2,3,1,0,2,1,0,6,1,1,0,0.549894367294,1,2,2,0,2.30239225611,4.48888888889,44.8888888889,0,0,5.70608695652,0,1,0,0,0,0,0,0,0,0,22.5,0,0,22.5,0
9481,4,1,21,63,7,27,1,9,10,5,3,2,2,1,8,0,2,2,0,0,6,2,3,7,2,1,0,0.820067536223,1,1,2,0,1.85661105466,4.19047619048,41.9047619048,0,1,5.09925925926,0,0,0,0,0,0,0,0,0,0,31.5,0,0,31.5,0
9482,4,2,89,198,38,82,7,46,20,26,16,15,8,4,9,7,7,7,1,2,13,2,18,7,6,5,11,2.05182925822,2,1,2,0,2.16830780438,4.69191919192,46.9191919192,1,3,5.31170731707,1,0,0,1,1,0,0,0,0,0,24.875,0,0,20.8592755147,0
9483,4,2,57,140,33,52,4,29,18,20,5,15,5,4,8,3,6,7,4,2,5,2,11,6,8,4,5,1.64541009257,3,1,1,0,2.39556802156,4.72857142857,47.2857142857,0,2,5.96019230769,0,0,0,0,1,0,0,0,0,0,28.2,0,0,19.1353076798,0
9484,4,2,26,61,7,18,3,9,8,8,7,4,4,2,2,1,2,2,0,0,4,2,3,3,0,2,2,1.03042748827,1,2,2,0,2.06691343494,4.37704918033,43.7704918033,0,2,5.42944444444,0,0,0,0,0,0,0,0,0,0,15.25,0,0,9.52299847737,0
9485,4,3,52,138,21,48,7,25,13,18,10,12,8,4,7,6,8,7,1,3,6,3,8,5,0,4,7,1.45871746658,2,5,2,0,2.25056853073,4.4347826087,44.347826087,1,3,5.29979166667,0,0,0,0,0,1,0,0,0,0,17.25,0,0,9.02427282389,0
9486,4,0,4,6,1,3,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0.0183467614892,0,0,1,0,2.13697605664,4.83333333333,48.3333333333,0,0,6.74666666667,0,0,0,0,0,0,0,0,0,0,3.0,0,0,3.0,0
9487,4,2,48,133,23,51,5,23,13,22,5,8,7,4,8,4,3,4,1,2,9,2,8,13,5,0,2,1.70241780007,1,3,3,0,2.08871371765,4.3984962406,43.984962406,0,3,5.12294117647,0,3,0,0,1,0,0,0,0,0,19.0,0,0,13.0493568533,0
9488,4,0,14,39,6,16,1,7,4,6,0,2,2,1,2,1,1,2,0,0,5,3,0,3,1,1,0,0.463793650308,1,1,0,0,1.93762379344,4.33333333333,43.3333333333,0,1,5.668125,0,0,0,0,0,0,0,0,0,0,19.5,0,0,19.5,0
9489,4,2,53,152,27,55,8,21,17,13,10,11,9,3,4,4,7,10,0,5,16,6,7,14,0,6,0,2.46015053761,1,0,1,1,2.3891146049,4.33552631579,43.3552631579,0,3,5.85781818182,0,0,0,0,0,1,0,0,0,0,16.8888888889,0,0,8.92492694579,0
9490,4,0,12,25,4,12,1,7,6,5,1,2,2,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0.116234672928,0,1,0,0,1.94250697124,4.76,47.6,0,0,5.935,0,0,0,0,0,0,1,0,0,0,12.5,0,0,12.5,0
9491,4,1,15,44,6,14,3,10,5,8,4,3,4,0,1,2,1,1,0,1,3,1,4,0,0,0,0,0.5183019349,0,0,2,0,2.23689512239,4.29545454545,42.9545454545,0,2,5.85071428571,1,0,0,0,0,0,0,0,0,2.0,11.0,0,0,6.59545297914,0
9492,4,0,33,105,10,39,1,17,12,10,2,5,2,1,4,1,5,4,1,0,6,5,4,13,5,1,0,1.52557737418,1,4,2,0,1.93611332275,4.10476190476,41.0476190476,0,2,5.19307692308,0,0,0,1,1,0,0,0,0,0,52.5,0,0,52.5,0
9493,4,2,46,124,24,49,7,26,17,18,5,9,10,3,10,1,3,4,0,1,7,1,11,10,6,2,5,2.14911039499,0,3,1,0,2.23148911411,4.43548387097,44.3548387097,0,1,5.93591836735,0,0,0,0,1,0,0,0,0,4.0,12.7,0,0,6.75351760196,0
9494,4,2,37,89,17,31,5,14,11,9,4,6,6,2,5,1,1,3,0,0,9,5,4,7,0,1,3,1.51151614029,0,2,4,0,2.0895430098,4.51685393258,45.1685393258,0,0,5.67967741935,1,0,0,1,1,0,0,0,0,0,14.8333333333,0,0,7.6029964853,0
9495,4,1,11,28,5,8,1,4,4,4,0,2,2,1,3,0,1,1,0,1,2,0,3,3,3,2,0,0.194321055358,1,0,0,0,2.40700037259,4.64285714286,46.4285714286,0,0,5.0825,0,0,0,0,0,0,0,0,0,0,14.0,0,0,14.0,0
9496,4,0,21,71,4,26,2,2,4,3,0,3,4,2,3,0,0,2,0,0,4,1,2,4,0,0,40,1.26502045587,1,3,0,0,1.78525144907,3.88732394366,38.8732394366,0,1,5.05269230769,0,2,0,0,0,0,0,0,0,0,17.75,0,0,15.5302124905,0
9497,4,2,31,92,9,37,4,13,10,16,1,2,5,3,8,2,2,1,0,0,9,5,3,3,1,0,3,1.63336993444,2,0,5,0,1.64997212908,4.26086956522,42.6086956522,0,4,5.74405405405,0,0,0,0,1,1,0,0,0,3.0,18.4,0,0,10.5943381105,0
9498,4,0,19,45,7,20,1,7,1,7,3,1,3,1,4,2,2,1,1,0,2,1,6,6,3,0,2,0.649887132122,1,2,1,0,1.88882947025,4.42222222222,44.2222222222,0,1,5.4075,0,0,0,0,0,0,0,0,0,0,15.3333333333,0,0,17.6131264182,0
9499,4,0,11,25,5,13,2,6,4,4,0,2,3,0,0,1,0,2,1,0,1,0,1,1,0,0,0,0.320413782948,0,1,1,0,2.36431808351,4.56,45.6,0,0,5.67538461538,0,0,0,1,0,1,0,0,0,0,8.66666666667,0,0,6.18241233033,0
9500,4,2,48,116,26,37,5,24,15,19,3,8,6,4,3,6,2,5,0,2,6,6,3,5,0,2,2,2.56918713311,1,1,6,1,2.38088023736,4.66379310345,46.6379310345,0,2,5.58351351351,0,0,0,0,0,0,0,0,0,0,19.3333333333,0,0,9.9777530314,0
9501,4,2,38,111,21,35,5,25,12,15,5,6,7,3,5,2,4,9,1,1,6,4,7,4,3,4,3,1.49275367207,2,1,1,0,2.13963800164,4.30630630631,43.0630630631,0,1,6.02028571429,0,0,0,0,0,0,0,0,0,3.0,16.1428571429,0,0,11.5687827663,0
9502,4,1,30,71,14,29,4,15,8,12,3,4,5,2,4,1,3,4,2,0,1,1,4,0,6,2,3,0.533619948847,0,0,1,0,2.09329676541,4.61971830986,46.1971830986,0,1,5.99344827586,0,0,0,0,0,0,0,0,0,3.0,14.2,0,0,8.79545337092,0
9503,4,2,40,80,28,25,4,22,9,11,3,9,5,3,1,1,1,3,1,1,6,2,4,1,0,8,4,0.894295648064,1,0,2,1,2.60525272712,5.15,51.5,2,0,6.744,0,0,0,0,0,0,0,0,0,0,16.0,0,0,9.40212741883,0
9504,4,2,35,86,16,36,4,12,6,8,8,6,8,1,6,5,4,2,1,3,7,3,4,6,2,4,4,0.80176231683,1,0,2,0,2.24418994492,4.62790697674,46.2790697674,1,1,5.4675,0,0,0,0,0,0,0,0,0,0,10.75,0,0,7.79021822544,0
9505,4,2,29,130,14,33,6,20,13,18,3,8,8,3,4,3,6,7,0,2,11,2,8,18,4,1,3,5.3625344343,2,4,2,1,2.1060862481,3.80769230769,38.0769230769,0,2,5.49515151515,0,0,0,0,0,0,0,0,0,0,16.25,0,1,9.79476901208,0
9506,4,2,31,86,16,21,4,13,9,10,6,1,5,3,5,0,3,1,0,0,6,2,3,14,3,0,1,1.64905258925,1,3,3,0,1.96929230311,4.1976744186,41.976744186,0,3,5.67238095238,0,0,0,0,0,0,0,0,0,3.0,17.2,0,0,9.19565114606,0
9507,4,2,34,134,12,38,5,17,15,14,9,3,7,3,7,1,7,8,4,0,14,2,8,11,3,5,5,2.21169530988,1,1,1,0,1.71307657579,3.85820895522,38.5820895522,0,1,5.49289473684,0,0,0,0,0,0,0,0,0,0,19.1428571429,0,0,15.7609696169,0
9508,4,2,56,140,17,54,7,22,11,20,7,5,9,4,5,7,8,2,0,0,9,4,11,9,7,1,6,1.82424643286,1,2,7,0,1.86772225818,4.32857142857,43.2857142857,1,2,5.65018518519,1,2,0,0,0,0,1,0,1,3.0,15.7777777778,0,0,8.58652403838,0
9509,4,0,25,78,6,28,5,8,10,11,6,1,6,0,1,6,3,4,1,0,1,1,6,9,0,0,0,1.09072162029,0,10,1,0,1.67472245602,3.88461538462,38.8461538462,0,0,5.06107142857,0,0,0,0,0,0,1,0,0,0,13.0,0,0,2.08166599947,0
9510,4,1,30,100,16,32,5,16,10,11,8,7,6,3,6,4,4,5,0,0,6,2,5,6,2,5,2,1.53851014663,1,3,2,0,2.14643232299,4.17,41.7,0,1,5.5746875,0,0,0,0,0,1,0,0,0,0,16.6666666667,0,0,8.99382504215,0
9511,4,1,16,34,8,13,2,7,4,8,0,4,3,0,0,0,2,0,0,1,4,2,0,2,1,1,0,0.285670647662,0,0,0,0,2.41670508298,4.91176470588,49.1176470588,0,1,6.52538461538,0,0,0,0,2,0,0,0,0,2.0,11.3333333333,0,0,8.0553639824,0
9512,4,0,29,82,9,35,3,12,11,15,4,2,5,3,5,8,4,1,3,0,2,1,4,1,3,0,1,0.515824478738,1,1,3,0,1.68918839164,4.24390243902,42.4390243902,0,0,5.24257142857,0,0,0,0,2,0,0,0,1,0,16.4,0,0,11.8760262714,0
9513,4,3,84,215,45,88,9,34,22,27,11,18,16,5,14,6,5,8,1,1,20,9,21,14,4,6,11,1.87103690749,3,1,5,1,2.23410369056,4.68837209302,46.8837209302,0,5,5.49943181818,0,1,0,0,4,0,0,0,0,0,13.625,0,0,13.6970571657,0
9514,4,1,36,80,15,27,3,18,4,15,3,6,6,1,6,3,5,2,1,2,3,2,9,2,4,1,4,0.782410755146,1,0,2,1,2.37057382361,4.775,47.75,0,1,5.59777777778,0,0,0,0,0,0,0,0,0,0,13.3333333333,0,0,9.1226214556,0
9515,4,3,84,205,51,66,12,50,23,29,10,22,14,3,7,6,6,6,5,3,14,6,19,7,3,12,6,3.63894991459,1,4,1,1,2.49277291108,4.69268292683,46.9268292683,0,2,6.27075757576,0,1,0,0,2,0,0,0,0,0,14.7857142857,0,0,5.83313896664,0
9516,4,1,20,73,10,34,4,11,7,8,4,3,5,2,5,2,1,2,2,0,5,1,1,11,0,2,0,0.655685196277,0,2,3,0,1.82209089255,4.23287671233,42.3287671233,1,4,5.40205882353,0,0,1,0,0,0,0,0,0,3.0,14.6,0,0,7.47261667691,0
9517,4,1,18,50,6,20,2,9,4,9,2,2,3,2,2,0,2,2,2,0,2,1,1,1,3,0,1,0.664198541296,1,0,2,0,1.77786847841,4.32,43.2,1,1,5.748,0,0,0,0,1,0,1,0,0,2.0,16.6666666667,0,0,12.2292908852,0
9518,4,0,23,76,9,26,2,12,7,10,7,7,5,2,4,4,4,3,1,3,9,0,1,7,0,0,2,1.30896951643,1,2,0,1,2.53813026915,4.10526315789,41.0526315789,1,0,5.15846153846,0,2,0,0,1,0,0,0,0,0,15.6,0,0,21.5462293685,0
9519,4,1,26,73,11,30,3,11,6,9,4,3,4,3,3,3,4,1,0,0,5,1,9,5,0,3,6,0.559411317239,1,2,3,0,1.87357251597,4.35616438356,43.5616438356,0,1,5.359,0,2,0,0,0,0,0,0,0,0,18.5,0,0,10.7354552768,0
9520,4,1,25,56,11,20,4,10,6,10,3,7,5,0,2,2,1,3,2,1,6,2,4,2,1,0,2,1.12489861914,0,0,0,0,2.51172574812,4.73214285714,47.3214285714,0,0,5.987,0,0,0,0,1,0,0,0,0,0,11.2,0,0,6.04648658313,0
9521,4,2,26,71,18,25,2,10,10,9,4,8,3,1,1,3,3,2,0,2,2,1,3,7,6,2,3,0.694621898969,1,1,1,1,2.66167372949,4.7323943662,47.323943662,0,0,5.88,0,0,0,0,1,0,0,0,0,0,23.6666666667,0,0,22.5437845585,0
9522,4,2,33,93,15,32,5,13,13,10,4,5,7,1,5,1,4,3,2,0,2,2,3,10,5,1,4,1.34558851221,1,0,5,0,2.18022692267,4.24731182796,42.4731182796,0,2,5.1425,0,0,0,0,0,0,0,0,0,0,13.2857142857,0,0,7.97700777618,0
9523,4,3,39,107,20,27,5,24,16,19,4,5,6,3,4,1,3,2,0,0,8,5,4,9,0,4,1,1.87556643947,1,2,2,0,2.18743466033,4.31775700935,43.1775700935,0,1,5.72037037037,0,0,0,0,0,0,0,0,0,0,18.0,0,0,9.98331942125,0
9524,4,1,21,53,9,18,2,7,8,4,2,2,4,2,1,0,2,1,0,0,5,0,3,9,4,0,2,0.547707121174,0,1,1,0,2.02452309423,4.45283018868,44.5283018868,0,2,5.44166666667,0,0,0,1,0,0,0,0,0,0,13.25,0,0,11.3440513045,0
9525,4,3,61,150,31,54,7,26,19,20,14,15,8,5,5,5,5,5,2,6,9,5,5,11,3,5,3,2.12702327412,1,1,1,3,2.57014349481,4.72,47.2,0,2,5.62611111111,0,0,0,0,2,0,0,0,0,0,18.75,0,0,5.3091901454,0
9526,4,2,21,47,9,15,3,8,5,7,2,3,4,1,1,4,2,3,1,1,3,1,0,2,4,2,0,0.730976574192,0,0,0,0,2.21319731795,4.59574468085,45.9574468085,0,0,5.51533333333,0,0,0,0,0,0,0,0,0,0,11.75,0,0,7.66077672302,0
9527,4,2,53,139,25,54,6,33,12,22,3,8,6,4,5,7,6,1,3,3,14,2,11,4,2,3,2,1.60447349256,2,3,4,3,2.60113944058,4.69064748201,46.9064748201,5,3,5.40666666667,1,0,0,0,1,0,0,0,0,0,23.6666666667,0,0,9.14087280053,0
9528,4,0,10,23,4,9,1,4,2,4,0,2,2,1,0,2,2,1,1,0,1,1,0,1,2,0,0,0.124758324394,0,0,0,0,2.06131313917,4.60869565217,46.0869565217,0,0,5.02777777778,0,0,0,0,0,0,0,0,1,0,11.5,0,0,11.5,0
9529,4,1,28,89,6,22,5,15,4,17,7,3,6,2,1,2,4,2,0,0,7,3,8,14,5,1,0,1.56525701089,1,4,0,0,1.74226731688,3.8202247191,38.202247191,0,2,5.30136363636,0,0,0,0,0,0,0,0,0,0,14.8333333333,0,0,9.70251971855,0
9530,4,2,51,153,20,57,5,29,14,16,8,6,5,5,6,2,7,8,4,1,11,4,5,9,3,7,4,1.99522961121,3,2,4,0,1.97601284484,4.18954248366,41.8954248366,2,4,5.08456140351,0,2,0,1,0,0,0,0,0,0,30.6,0,0,11.0562199689,0
9531,4,1,19,44,9,18,3,11,4,12,0,5,4,0,2,0,0,2,0,1,5,1,1,2,0,0,0,0.135574505956,0,1,1,1,2.32676766784,4.93181818182,49.3181818182,0,1,5.39166666667,0,0,0,0,0,0,0,0,0,2.0,11.0,0,0,6.81909084849,0
9532,4,1,12,37,5,15,1,5,3,6,2,4,2,1,0,0,1,4,0,1,2,1,1,1,0,0,3,0.295708403366,1,1,0,0,2.21379784554,4.35135135135,43.5135135135,0,0,5.26933333333,0,1,0,0,1,1,0,0,0,3.0,18.5,0,0,18.5,0
9533,4,1,11,48,3,14,1,6,3,7,3,2,1,1,1,0,1,4,0,0,4,0,0,5,2,1,2,0.902626817413,1,2,0,0,1.87355144991,3.64583333333,36.4583333333,0,3,5.44357142857,0,1,0,0,0,0,0,0,0,2.0,48.0,0,0,0.0,0
9534,4,3,42,111,17,52,4,28,11,20,4,10,10,2,6,3,6,0,3,3,8,1,4,6,0,0,2,1.60681074398,0,6,3,2,2.41416106094,4.57657657658,45.7657657658,1,4,5.76057692308,0,0,0,0,0,0,0,0,0,0,11.2,0,0,7.08237248385,0
9535,4,1,25,74,5,31,1,5,8,6,2,2,1,1,7,0,2,3,3,0,3,3,3,7,6,1,8,1.13419650096,1,0,2,0,1.65884255067,4.04054054054,40.4054054054,0,4,5.23580645161,0,0,0,0,0,0,0,0,0,0,74.0,0,0,0.0,0
9536,4,0,53,141,17,59,3,29,22,26,4,10,4,3,6,0,1,3,1,0,2,5,0,12,11,0,0,1.60452876755,1,3,3,0,2.05615196218,4.30496453901,43.0496453901,0,3,5.73661016949,0,1,0,0,0,1,0,0,0,0,35.25,0,0,36.2999655647,0
9537,4,0,6,39,1,21,1,5,6,7,1,0,2,1,2,1,0,2,1,0,0,0,0,6,4,0,0,0.511540044973,1,1,0,0,1.22446936922,3.64102564103,36.4102564103,0,1,4.3519047619,0,0,0,0,0,0,0,0,0,0,19.5,0,0,19.5,0
9538,4,2,43,113,18,46,2,13,11,11,4,6,3,1,3,6,9,6,4,0,5,1,7,8,3,6,6,0.978024053459,1,4,0,0,2.01675973985,4.34513274336,43.4513274336,0,2,5.25369565217,0,1,0,0,0,1,0,1,0,0,37.6666666667,0,0,42.4604391038,0
9539,4,2,26,99,12,41,4,17,9,11,2,4,5,3,6,1,6,4,0,1,6,2,6,12,4,0,2,1.39542984006,1,2,3,1,1.95169452615,4.13131313131,41.3131313131,0,1,5.5687804878,1,0,0,0,1,0,0,0,0,0,19.8,0,0,13.1057239403,0
9540,4,0,21,46,4,18,2,8,9,8,1,2,3,1,2,0,0,0,0,0,0,0,3,3,2,0,5,0.502065067882,1,0,4,0,1.74953409947,4.30434782609,43.0434782609,0,0,5.67444444444,0,0,0,0,1,0,0,0,0,0,15.3333333333,0,0,13.0979218029,0
9541,4,3,36,88,22,30,4,16,12,10,5,8,5,3,3,3,2,2,0,1,6,4,2,9,3,4,0,0.860687514982,1,0,2,0,2.4080802675,4.75,47.5,0,1,5.73433333333,1,0,0,0,0,0,0,0,0,0,17.6,0,0,10.4038454429,0
9542,4,1,6,22,0,10,1,2,4,2,0,0,2,1,1,1,1,0,0,0,0,2,0,3,1,0,0,0.389797555024,0,0,2,0,1.43019388387,3.95454545455,39.5454545455,0,0,5.49,0,0,0,0,1,0,0,0,0,0,11.0,0,0,11.0,0
9543,4,1,20,62,9,25,3,10,4,9,1,2,5,1,1,1,1,5,0,0,5,3,1,8,1,0,0,1.14454460527,1,2,2,0,2.0,4.0,40.0,0,2,5.2104,0,0,0,0,0,0,0,0,0,0,12.4,0,0,8.40476055578,0
9544,4,0,5,21,3,8,1,5,2,3,0,2,3,0,0,0,2,1,0,0,2,1,1,2,0,0,1,0.305047768059,0,1,0,0,2.11907437115,3.90476190476,39.0476190476,0,0,5.74,0,1,0,0,0,0,0,0,0,0,7.0,0,0,5.35412613474,0
9545,4,0,11,63,3,26,3,5,7,6,1,0,4,2,4,0,4,3,1,0,1,2,0,8,1,1,0,0.559219461792,1,1,4,0,1.28801637222,3.61904761905,36.1904761905,0,0,5.79,1,0,0,1,2,0,0,0,1,0,15.75,0,0,10.6389614155,0
9546,4,1,14,39,4,16,2,9,5,10,2,1,4,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0.438443848051,0,3,1,0,1.88788309069,4.25641025641,42.5641025641,0,2,5.346875,0,0,0,1,0,0,0,0,0,2.0,9.75,0,0,6.1390145789,0
9547,4,2,31,102,12,39,4,19,12,17,5,6,5,4,5,1,5,4,2,1,4,2,3,6,1,2,1,1.41232498591,1,3,2,0,2.05016205069,4.06862745098,40.6862745098,0,1,5.46384615385,0,1,0,0,0,0,0,0,0,0,20.4,0,0,10.7814655776,0
9548,4,1,26,77,11,24,4,7,7,6,2,8,6,1,3,2,3,6,1,1,6,3,2,13,3,0,0,1.07875911789,0,1,2,1,2.44334295833,4.28571428571,42.8571428571,0,0,5.99083333333,0,2,0,0,2,0,0,0,0,2.0,12.8333333333,0,0,7.40307743817,0
9549,4,1,21,73,10,25,4,15,9,12,2,4,5,1,1,2,3,4,0,0,6,1,0,5,2,1,0,0.75698883239,1,1,1,0,1.8852144402,4.12328767123,41.2328767123,0,2,5.5044,0,0,0,0,0,0,0,0,0,3.0,14.6,0,0,9.43610088967,0
9550,4,3,49,152,22,43,6,32,20,22,16,11,7,5,5,4,3,6,2,2,11,3,8,6,3,7,5,1.94165710425,3,1,0,0,2.19027763948,4.22368421053,42.2368421053,1,0,6.04372093023,0,0,0,0,1,0,0,0,0,0,21.8571428571,0,0,12.1352917609,0
9551,4,3,51,130,28,48,8,25,9,17,15,13,11,1,3,6,5,5,4,5,3,4,5,7,9,4,5,1.03235336407,0,3,0,4,2.69884800619,4.76153846154,47.6153846154,1,3,5.70583333333,0,0,1,0,0,0,0,0,0,0,11.8181818182,0,0,5.28837802627,0
9552,4,2,43,108,28,41,5,23,11,10,1,16,12,2,6,4,1,6,4,3,7,5,6,8,4,6,3,1.3170727183,0,1,1,1,2.69140909846,4.90740740741,49.0740740741,1,2,5.63341463415,0,0,0,0,1,0,0,0,0,2.0,9.08333333333,0,0,7.46612721266,0
9553,4,2,46,117,16,53,6,21,12,18,2,3,7,4,7,6,7,3,0,1,11,0,6,7,2,4,6,0.769829165488,0,0,2,0,1.89248284157,4.37606837607,43.7606837607,1,2,5.68339622642,0,0,0,0,1,0,0,0,0,0,16.7142857143,0,0,7.66651878,0
9554,4,1,24,69,8,33,2,11,5,11,1,2,2,2,5,1,3,2,0,0,2,3,4,5,2,1,6,0.662154008761,2,1,3,0,1.71063071979,4.31884057971,43.1884057971,0,3,5.69363636364,0,0,0,0,0,0,0,0,0,0,34.5,0,0,6.5,0
